URL,Topic cluster,Primary search intent,Primary query theme,Secondary query themes,Broad-query owner?,Owner URL,Evidence freshness,Notes
https://echobuddha.com/articles/what-is-buddhism-beginner-guide/,Beginner Buddhism,BEGINNER_INFORMATIONAL,What Is Buddhism? Beginner Guide to Buddhist Wisdom — beginner informational,Editorial themes only; no search-volume estimate or exact-match targeting used,No,https://echobuddha.com/learn/buddhism-for-beginners/,STALE / INSUFFICIENT,Repository GSC export ends 2026-08-02; no destructive decision relies on it.
https://echobuddha.com/articles/what-is-karma-in-buddhism/,Karma,PRACTICAL_HOW_TO,How Karma Shapes Daily Choices in Buddhist Practice — practical how to,Editorial themes only; no search-volume estimate or exact-match targeting used,No,https://echobuddha.com/learn/buddhism-101/what-is-karma-in-buddhism/,STALE / INSUFFICIENT,Repository GSC export ends 2026-08-02; no destructive decision relies on it.
https://echobuddha.com/articles/what-is-sangha-buddhist-community/,Sangha,FOUNDATIONAL_INFORMATIONAL,Sangha broad foundational informational,Editorial themes only; no search-volume estimate or exact-match targeting used,Yes,https://echobuddha.com/articles/what-is-sangha-buddhist-community/,STALE / INSUFFICIENT,Repository GSC export ends 2026-08-02; no destructive decision relies on it.
https://echobuddha.com/authors/echo-buddha-editorial/,Trust / Policy,TRUST,Echo Buddha Editorial — trust,Editorial themes only; no search-volume estimate or exact-match targeting used,No,https://echobuddha.com/about/,STALE / INSUFFICIENT,Repository GSC export ends 2026-08-02; no destructive decision relies on it.
https://echobuddha.com/buddhist-sources-and-citations/,Trust / Policy,TRUST,Buddhist Sources and Citations — trust,Editorial themes only; no search-volume estimate or exact-match targeting used,No,https://echobuddha.com/about/,STALE / INSUFFICIENT,Repository GSC export ends 2026-08-02; no destructive decision relies on it.
https://echobuddha.com/contact/,Trust / Policy,TRUST,Contact — trust,Editorial themes only; no search-volume estimate or exact-match targeting used,No,https://echobuddha.com/about/,STALE / INSUFFICIENT,Repository GSC export ends 2026-08-02; no destructive decision relies on it.
https://echobuddha.com/corrections/,Trust / Policy,TRUST,Corrections and Editorial Updates — trust,Editorial themes only; no search-volume estimate or exact-match targeting used,No,https://echobuddha.com/about/,STALE / INSUFFICIENT,Repository GSC export ends 2026-08-02; no destructive decision relies on it.
https://echobuddha.com/daily-reflections/anger-as-a-signal/,Daily Reflections,RECURRING_USER,Anger Can Become a Signal - Daily Buddhist Reflection — recurring user,Editorial themes only; no search-volume estimate or exact-match targeting used,No,https://echobuddha.com/daily-reflections/,STALE / INSUFFICIENT,Repository GSC export ends 2026-08-02; no destructive decision relies on it.
https://echobuddha.com/daily-reflections/begin-again-without-shame/,Daily Reflections,RECURRING_USER,Begin Again Without Shame - Daily Buddhist Reflection — recurring user,Editorial themes only; no search-volume estimate or exact-match targeting used,No,https://echobuddha.com/daily-reflections/,STALE / INSUFFICIENT,Repository GSC export ends 2026-08-02; no destructive decision relies on it.
https://echobuddha.com/daily-reflections/compassion-begins-nearby/,Daily Reflections,RECURRING_USER,Compassion Begins Nearby - Daily Buddhist Reflection — recurring user,Editorial themes only; no search-volume estimate or exact-match targeting used,No,https://echobuddha.com/daily-reflections/,STALE / INSUFFICIENT,Repository GSC export ends 2026-08-02; no destructive decision relies on it.
https://echobuddha.com/daily-reflections/enough-for-this-moment/,Daily Reflections,RECURRING_USER,Enough for This Moment - Daily Buddhist Reflection — recurring user,Editorial themes only; no search-volume estimate or exact-match targeting used,No,https://echobuddha.com/daily-reflections/,STALE / INSUFFICIENT,Repository GSC export ends 2026-08-02; no destructive decision relies on it.
https://echobuddha.com/daily-reflections/evening-release/,Daily Reflections,RECURRING_USER,End the Day by Releasing - Daily Buddhist Reflection — recurring user,Editorial themes only; no search-volume estimate or exact-match targeting used,No,https://echobuddha.com/daily-reflections/,STALE / INSUFFICIENT,Repository GSC export ends 2026-08-02; no destructive decision relies on it.
https://echobuddha.com/daily-reflections/family-patience/,Daily Reflections,RECURRING_USER,Patience at Home - Daily Buddhist Reflection — recurring user,Editorial themes only; no search-volume estimate or exact-match targeting used,No,https://echobuddha.com/daily-reflections/,STALE / INSUFFICIENT,Repository GSC export ends 2026-08-02; no destructive decision relies on it.
https://echobuddha.com/daily-reflections/forgiveness-without-approval/,Daily Reflections,RECURRING_USER,Forgiveness Is Not Approval - Daily Buddhist Reflection — recurring user,Editorial themes only; no search-volume estimate or exact-match targeting used,No,https://echobuddha.com/daily-reflections/,STALE / INSUFFICIENT,Repository GSC export ends 2026-08-02; no destructive decision relies on it.
https://echobuddha.com/daily-reflections/gratitude-for-change/,Daily Reflections,RECURRING_USER,Gratitude for Change - Daily Buddhist Reflection — recurring user,Editorial themes only; no search-volume estimate or exact-match targeting used,No,https://echobuddha.com/daily-reflections/,STALE / INSUFFICIENT,Repository GSC export ends 2026-08-02; no destructive decision relies on it.
https://echobuddha.com/daily-reflections/gratitude-notices-enough/,Daily Reflections,RECURRING_USER,Gratitude Notices Enough - Daily Buddhist Reflection — recurring user,Editorial themes only; no search-volume estimate or exact-match targeting used,No,https://echobuddha.com/daily-reflections/,STALE / INSUFFICIENT,Repository GSC export ends 2026-08-02; no destructive decision relies on it.
https://echobuddha.com/daily-reflections/impermanence-softens-clinging/,Daily Reflections,RECURRING_USER,Impermanence Softens Clinging - Daily Buddhist Reflection — recurring user,Editorial themes only; no search-volume estimate or exact-match targeting used,No,https://echobuddha.com/daily-reflections/,STALE / INSUFFICIENT,Repository GSC export ends 2026-08-02; no destructive decision relies on it.
https://echobuddha.com/daily-reflections/,Daily Reflections,RECURRING_USER,Daily Reflections broad recurring user,Editorial themes only; no search-volume estimate or exact-match targeting used,Yes,https://echobuddha.com/daily-reflections/,STALE / INSUFFICIENT,Repository GSC export ends 2026-08-02; no destructive decision relies on it.
https://echobuddha.com/daily-reflections/kindness-with-boundaries/,Daily Reflections,RECURRING_USER,Kindness Can Have Boundaries - Daily Buddhist Reflection — recurring user,Editorial themes only; no search-volume estimate or exact-match targeting used,No,https://echobuddha.com/daily-reflections/,STALE / INSUFFICIENT,Repository GSC export ends 2026-08-02; no destructive decision relies on it.
https://echobuddha.com/daily-reflections/let-the-feeling-pass/,Daily Reflections,RECURRING_USER,Let the Feeling Pass Through - Daily Buddhist Reflection — recurring user,Editorial themes only; no search-volume estimate or exact-match targeting used,No,https://echobuddha.com/daily-reflections/,STALE / INSUFFICIENT,Repository GSC export ends 2026-08-02; no destructive decision relies on it.
https://echobuddha.com/daily-reflections/letting-go-keeps-care/,Daily Reflections,RECURRING_USER,Letting Go Keeps the Care - Daily Buddhist Reflection — recurring user,Editorial themes only; no search-volume estimate or exact-match targeting used,No,https://echobuddha.com/daily-reflections/,STALE / INSUFFICIENT,Repository GSC export ends 2026-08-02; no destructive decision relies on it.
https://echobuddha.com/daily-reflections/listen-before-answering/,Daily Reflections,RECURRING_USER,Listen Before Answering - Daily Buddhist Reflection — recurring user,Editorial themes only; no search-volume estimate or exact-match targeting used,No,https://echobuddha.com/daily-reflections/,STALE / INSUFFICIENT,Repository GSC export ends 2026-08-02; no destructive decision relies on it.
https://echobuddha.com/daily-reflections/metta-for-a-difficult-person/,Daily Reflections,RECURRING_USER,Metta Without Pretending - Daily Buddhist Reflection — recurring user,Editorial themes only; no search-volume estimate or exact-match targeting used,No,https://echobuddha.com/daily-reflections/,STALE / INSUFFICIENT,Repository GSC export ends 2026-08-02; no destructive decision relies on it.
https://echobuddha.com/daily-reflections/mindful-work/,Daily Reflections,RECURRING_USER,Work Can Carry Practice - Daily Buddhist Reflection — recurring user,Editorial themes only; no search-volume estimate or exact-match targeting used,No,https://echobuddha.com/daily-reflections/,STALE / INSUFFICIENT,Repository GSC export ends 2026-08-02; no destructive decision relies on it.
https://echobuddha.com/daily-reflections/morning-intention/,Daily Reflections,RECURRING_USER,Begin With Intention - Daily Buddhist Reflection — recurring user,Editorial themes only; no search-volume estimate or exact-match targeting used,No,https://echobuddha.com/daily-reflections/,STALE / INSUFFICIENT,Repository GSC export ends 2026-08-02; no destructive decision relies on it.
https://echobuddha.com/daily-reflections/notice-before-fixing/,Daily Reflections,RECURRING_USER,Notice Before Fixing - Daily Buddhist Reflection — recurring user,Editorial themes only; no search-volume estimate or exact-match targeting used,No,https://echobuddha.com/daily-reflections/,STALE / INSUFFICIENT,Repository GSC export ends 2026-08-02; no destructive decision relies on it.
https://echobuddha.com/daily-reflections/one-honest-breath/,Daily Reflections,RECURRING_USER,Return Through One Honest Breath - Daily Buddhist Reflection — recurring user,Editorial themes only; no search-volume estimate or exact-match targeting used,No,https://echobuddha.com/daily-reflections/,STALE / INSUFFICIENT,Repository GSC export ends 2026-08-02; no destructive decision relies on it.
https://echobuddha.com/daily-reflections/one-step-on-the-path/,Daily Reflections,RECURRING_USER,The Path Is One Step - Daily Buddhist Reflection — recurring user,Editorial themes only; no search-volume estimate or exact-match targeting used,No,https://echobuddha.com/daily-reflections/,STALE / INSUFFICIENT,Repository GSC export ends 2026-08-02; no destructive decision relies on it.
https://echobuddha.com/daily-reflections/patience-before-anger-speaks/,Daily Reflections,RECURRING_USER,Patience Begins Before Anger Speaks - Daily Buddhist Reflection — recurring user,Editorial themes only; no search-volume estimate or exact-match targeting used,No,https://echobuddha.com/daily-reflections/,STALE / INSUFFICIENT,Repository GSC export ends 2026-08-02; no destructive decision relies on it.
