URL,Topic cluster,Role,Primary owner,Is primary owner?,Unique information gain,Does not own,Cannibalization risk,Future action,Human review,Evidence
https://echobuddha.com/daily-reflections/,Daily Reflections,HUB,https://echobuddha.com/daily-reflections/,Yes,"Orientation, selection, and meaningful navigation across the Daily Reflections cluster.","This page does not own narrower source, practice, scenario, quote, or recurring-user intents that have dedicated pages.",NONE,KEEP,No,Phase 1: Built 2026-08-11T02:17:46.273Z; 1782 words; 36 content headings; authored route; nearest /quotes/ combined overlap 20.6%; external source links 0; role review: HUB; owner selection: The hub owns the returning reflection experience; detail pages do not own broad teaching queries.
https://echobuddha.com/daily-reflections/kindness-with-boundaries/,Daily Reflections,RECURRING_USER_CONTENT,https://echobuddha.com/daily-reflections/,No,"Returning-reader cadence, a short reflection prompt, and a bounded daily practice.",This page does not own the broad Daily Reflections explanation; that belongs to /daily-reflections/.,HIGH,NOINDEX_REVIEW,No,Phase 1: Built 2026-08-11T02:17:46.273Z; 302 words; 12 content headings; authored route; nearest /daily-reflections/rest-without-escape/ combined overlap 76.0%; external source links 0; role review: RECURRING_USER_CONTENT; owner selection: The hub owns the returning reflection experience; detail pages do not own broad teaching queries.
https://echobuddha.com/daily-reflections/let-the-feeling-pass/,Daily Reflections,RECURRING_USER_CONTENT,https://echobuddha.com/daily-reflections/,No,"Returning-reader cadence, a short reflection prompt, and a bounded daily practice.",This page does not own the broad Daily Reflections explanation; that belongs to /daily-reflections/.,HIGH,NOINDEX_REVIEW,No,Phase 1: Built 2026-08-11T02:17:46.273Z; 318 words; 12 content headings; authored route; nearest /daily-reflections/simple-goodwill/ combined overlap 73.4%; external source links 0; role review: RECURRING_USER_CONTENT; owner selection: The hub owns the returning reflection experience; detail pages do not own broad teaching queries.
https://echobuddha.com/daily-reflections/letting-go-keeps-care/,Daily Reflections,RECURRING_USER_CONTENT,https://echobuddha.com/daily-reflections/,No,"Returning-reader cadence, a short reflection prompt, and a bounded daily practice.",This page does not own the broad Daily Reflections explanation; that belongs to /daily-reflections/.,HIGH,NOINDEX_REVIEW,No,Phase 1: Built 2026-08-11T02:17:46.273Z; 298 words; 12 content headings; authored route; nearest /daily-reflections/forgiveness-without-approval/ combined overlap 73.2%; external source links 0; role review: RECURRING_USER_CONTENT; owner selection: The hub owns the returning reflection experience; detail pages do not own broad teaching queries.
https://echobuddha.com/daily-reflections/listen-before-answering/,Daily Reflections,RECURRING_USER_CONTENT,https://echobuddha.com/daily-reflections/,No,"Returning-reader cadence, a short reflection prompt, and a bounded daily practice.",This page does not own the broad Daily Reflections explanation; that belongs to /daily-reflections/.,HIGH,NOINDEX_REVIEW,No,Phase 1: Built 2026-08-11T02:17:46.273Z; 303 words; 12 content headings; authored route; nearest /daily-reflections/speech-can-reduce-suffering/ combined overlap 74.9%; external source links 0; role review: RECURRING_USER_CONTENT; owner selection: The hub owns the returning reflection experience; detail pages do not own broad teaching queries.
https://echobuddha.com/daily-reflections/metta-for-a-difficult-person/,Daily Reflections,RECURRING_USER_CONTENT,https://echobuddha.com/daily-reflections/,No,"Returning-reader cadence, a short reflection prompt, and a bounded daily practice.",This page does not own the broad Daily Reflections explanation; that belongs to /daily-reflections/.,HIGH,NOINDEX_REVIEW,No,Phase 1: Built 2026-08-11T02:17:46.273Z; 304 words; 12 content headings; authored route; nearest /daily-reflections/forgiveness-without-approval/ combined overlap 75.8%; external source links 0; role review: RECURRING_USER_CONTENT; owner selection: The hub owns the returning reflection experience; detail pages do not own broad teaching queries.
https://echobuddha.com/daily-reflections/mindful-work/,Daily Reflections,RECURRING_USER_CONTENT,https://echobuddha.com/daily-reflections/,No,"Returning-reader cadence, a short reflection prompt, and a bounded daily practice.",This page does not own the broad Daily Reflections explanation; that belongs to /daily-reflections/.,HIGH,NOINDEX_REVIEW,No,Phase 1: Built 2026-08-11T02:17:46.273Z; 304 words; 12 content headings; authored route; nearest /daily-reflections/one-step-on-the-path/ combined overlap 77.9%; external source links 0; role review: RECURRING_USER_CONTENT; owner selection: The hub owns the returning reflection experience; detail pages do not own broad teaching queries.
https://echobuddha.com/daily-reflections/morning-intention/,Daily Reflections,RECURRING_USER_CONTENT,https://echobuddha.com/daily-reflections/,No,"Returning-reader cadence, a short reflection prompt, and a bounded daily practice.",This page does not own the broad Daily Reflections explanation; that belongs to /daily-reflections/.,HIGH,NOINDEX_REVIEW,No,Phase 1: Built 2026-08-11T02:17:46.273Z; 300 words; 12 content headings; authored route; nearest /daily-reflections/one-step-on-the-path/ combined overlap 75.7%; external source links 0; role review: RECURRING_USER_CONTENT; owner selection: The hub owns the returning reflection experience; detail pages do not own broad teaching queries.
https://echobuddha.com/daily-reflections/notice-before-fixing/,Daily Reflections,RECURRING_USER_CONTENT,https://echobuddha.com/daily-reflections/,No,"Returning-reader cadence, a short reflection prompt, and a bounded daily practice.",This page does not own the broad Daily Reflections explanation; that belongs to /daily-reflections/.,HIGH,NOINDEX_REVIEW,No,Phase 1: Built 2026-08-11T02:17:46.273Z; 300 words; 12 content headings; authored route; nearest /daily-reflections/morning-intention/ combined overlap 73.9%; external source links 0; role review: RECURRING_USER_CONTENT; owner selection: The hub owns the returning reflection experience; detail pages do not own broad teaching queries.
https://echobuddha.com/daily-reflections/one-honest-breath/,Daily Reflections,RECURRING_USER_CONTENT,https://echobuddha.com/daily-reflections/,No,"Returning-reader cadence, a short reflection prompt, and a bounded daily practice.",This page does not own the broad Daily Reflections explanation; that belongs to /daily-reflections/.,HIGH,NOINDEX_REVIEW,No,Phase 1: Built 2026-08-11T02:17:46.273Z; 314 words; 12 content headings; authored route; nearest /daily-reflections/evening-release/ combined overlap 73.5%; external source links 0; role review: RECURRING_USER_CONTENT; owner selection: The hub owns the returning reflection experience; detail pages do not own broad teaching queries.
https://echobuddha.com/daily-reflections/one-step-on-the-path/,Daily Reflections,RECURRING_USER_CONTENT,https://echobuddha.com/daily-reflections/,No,"Returning-reader cadence, a short reflection prompt, and a bounded daily practice.",This page does not own the broad Daily Reflections explanation; that belongs to /daily-reflections/.,HIGH,NOINDEX_REVIEW,No,Phase 1: Built 2026-08-11T02:17:46.273Z; 314 words; 12 content headings; authored route; nearest /daily-reflections/mindful-work/ combined overlap 77.9%; external source links 0; role review: RECURRING_USER_CONTENT; owner selection: The hub owns the returning reflection experience; detail pages do not own broad teaching queries.
https://echobuddha.com/daily-reflections/patience-before-anger-speaks/,Daily Reflections,RECURRING_USER_CONTENT,https://echobuddha.com/daily-reflections/,No,"Returning-reader cadence, a short reflection prompt, and a bounded daily practice.",This page does not own the broad Daily Reflections explanation; that belongs to /daily-reflections/.,HIGH,NOINDEX_REVIEW,No,Phase 1: Built 2026-08-11T02:17:46.273Z; 333 words; 12 content headings; authored route; nearest /daily-reflections/speech-can-reduce-suffering/ combined overlap 72.9%; external source links 0; role review: RECURRING_USER_CONTENT; owner selection: The hub owns the returning reflection experience; detail pages do not own broad teaching queries.
https://echobuddha.com/daily-reflections/rest-without-escape/,Daily Reflections,RECURRING_USER_CONTENT,https://echobuddha.com/daily-reflections/,No,"Returning-reader cadence, a short reflection prompt, and a bounded daily practice.",This page does not own the broad Daily Reflections explanation; that belongs to /daily-reflections/.,HIGH,NOINDEX_REVIEW,No,Phase 1: Built 2026-08-11T02:17:46.273Z; 311 words; 12 content headings; authored route; nearest /daily-reflections/kindness-with-boundaries/ combined overlap 76.0%; external source links 0; role review: RECURRING_USER_CONTENT; owner selection: The hub owns the returning reflection experience; detail pages do not own broad teaching queries.
https://echobuddha.com/daily-reflections/see-the-conditions/,Daily Reflections,RECURRING_USER_CONTENT,https://echobuddha.com/daily-reflections/,No,"Returning-reader cadence, a short reflection prompt, and a bounded daily practice.",This page does not own the broad Daily Reflections explanation; that belongs to /daily-reflections/.,HIGH,NOINDEX_REVIEW,No,Phase 1: Built 2026-08-11T02:17:46.273Z; 303 words; 12 content headings; authored route; nearest /daily-reflections/soften-the-inner-argument/ combined overlap 73.5%; external source links 0; role review: RECURRING_USER_CONTENT; owner selection: The hub owns the returning reflection experience; detail pages do not own broad teaching queries.
https://echobuddha.com/daily-reflections/simple-goodwill/,Daily Reflections,RECURRING_USER_CONTENT,https://echobuddha.com/daily-reflections/,No,"Returning-reader cadence, a short reflection prompt, and a bounded daily practice.",This page does not own the broad Daily Reflections explanation; that belongs to /daily-reflections/.,HIGH,NOINDEX_REVIEW,No,Phase 1: Built 2026-08-11T02:17:46.273Z; 292 words; 12 content headings; authored route; nearest /daily-reflections/family-patience/ combined overlap 74.1%; external source links 0; role review: RECURRING_USER_CONTENT; owner selection: The hub owns the returning reflection experience; detail pages do not own broad teaching queries.
https://echobuddha.com/daily-reflections/small-actions-shape-the-mind/,Daily Reflections,RECURRING_USER_CONTENT,https://echobuddha.com/daily-reflections/,No,"Returning-reader cadence, a short reflection prompt, and a bounded daily practice.",This page does not own the broad Daily Reflections explanation; that belongs to /daily-reflections/.,HIGH,NOINDEX_REVIEW,No,Phase 1: Built 2026-08-11T02:17:46.273Z; 306 words; 12 content headings; authored route; nearest /daily-reflections/one-step-on-the-path/ combined overlap 75.7%; external source links 0; role review: RECURRING_USER_CONTENT; owner selection: The hub owns the returning reflection experience; detail pages do not own broad teaching queries.
https://echobuddha.com/daily-reflections/soften-the-inner-argument/,Daily Reflections,RECURRING_USER_CONTENT,https://echobuddha.com/daily-reflections/,No,"Returning-reader cadence, a short reflection prompt, and a bounded daily practice.",This page does not own the broad Daily Reflections explanation; that belongs to /daily-reflections/.,HIGH,NOINDEX_REVIEW,No,Phase 1: Built 2026-08-11T02:17:46.273Z; 303 words; 12 content headings; authored route; nearest /daily-reflections/gratitude-notices-enough/ combined overlap 74.3%; external source links 0; role review: RECURRING_USER_CONTENT; owner selection: The hub owns the returning reflection experience; detail pages do not own broad teaching queries.
https://echobuddha.com/daily-reflections/speech-can-reduce-suffering/,Daily Reflections,RECURRING_USER_CONTENT,https://echobuddha.com/daily-reflections/,No,"Returning-reader cadence, a short reflection prompt, and a bounded daily practice.",This page does not own the broad Daily Reflections explanation; that belongs to /daily-reflections/.,HIGH,NOINDEX_REVIEW,No,Phase 1: Built 2026-08-11T02:17:46.273Z; 299 words; 12 content headings; authored route; nearest /daily-reflections/kindness-with-boundaries/ combined overlap 75.6%; external source links 0; role review: RECURRING_USER_CONTENT; owner selection: The hub owns the returning reflection experience; detail pages do not own broad teaching queries.
https://echobuddha.com/daily-reflections/the-first-truth-is-kind/,Daily Reflections,RECURRING_USER_CONTENT,https://echobuddha.com/daily-reflections/,No,"Returning-reader cadence, a short reflection prompt, and a bounded daily practice.",This page does not own the broad Daily Reflections explanation; that belongs to /daily-reflections/.,HIGH,NOINDEX_REVIEW,No,Phase 1: Built 2026-08-11T02:17:46.273Z; 303 words; 12 content headings; authored route; nearest /daily-reflections/gratitude-notices-enough/ combined overlap 73.8%; external source links 0; role review: RECURRING_USER_CONTENT; owner selection: The hub owns the returning reflection experience; detail pages do not own broad teaching queries.
https://echobuddha.com/daily-reflections/thoughts-are-visitors/,Daily Reflections,RECURRING_USER_CONTENT,https://echobuddha.com/daily-reflections/,No,"Returning-reader cadence, a short reflection prompt, and a bounded daily practice.",This page does not own the broad Daily Reflections explanation; that belongs to /daily-reflections/.,HIGH,NOINDEX_REVIEW,No,Phase 1: Built 2026-08-11T02:17:46.273Z; 305 words; 12 content headings; authored route; nearest /daily-reflections/let-the-feeling-pass/ combined overlap 72.0%; external source links 0; role review: RECURRING_USER_CONTENT; owner selection: The hub owns the returning reflection experience; detail pages do not own broad teaching queries.
https://echobuddha.com/daily-reflections/walking-as-practice/,Daily Reflections,RECURRING_USER_CONTENT,https://echobuddha.com/daily-reflections/,No,"Returning-reader cadence, a short reflection prompt, and a bounded daily practice.",This page does not own the broad Daily Reflections explanation; that belongs to /daily-reflections/.,HIGH,NOINDEX_REVIEW,No,Phase 1: Built 2026-08-11T02:17:46.273Z; 305 words; 12 content headings; authored route; nearest /daily-reflections/compassion-begins-nearby/ combined overlap 72.1%; external source links 0; role review: RECURRING_USER_CONTENT; owner selection: The hub owns the returning reflection experience; detail pages do not own broad teaching queries.
