label,route,viewport,status,h1,main,title,horizontalOverflow,emptyLinks,consoleErrors,screenshot,result
Homepage,/,mobile,200,1,1,Echo Buddha - Buddhist Wisdom for a Calmer Everyday Life,false,0,0,docs/audits/adsense-rejection-2026-08/phase-6-source-authorship-trust/browser-qa-screenshots/01-home-mobile.png,PASS
Homepage,/,desktop,200,1,1,Echo Buddha - Buddhist Wisdom for a Calmer Everyday Life,false,0,0,docs/audits/adsense-rejection-2026-08/phase-6-source-authorship-trust/browser-qa-screenshots/02-home-desktop.png,PASS
Quote attribution,/quote-attribution-policy/,mobile,200,1,1,Quote Attribution Policy | Echo Buddha,false,0,0,docs/audits/adsense-rejection-2026-08/phase-6-source-authorship-trust/browser-qa-screenshots/13-quote-attribution-policy-mobile.png,PASS
Quote attribution,/quote-attribution-policy/,desktop,200,1,1,Quote Attribution Policy | Echo Buddha,false,0,0,docs/audits/adsense-rejection-2026-08/phase-6-source-authorship-trust/browser-qa-screenshots/14-quote-attribution-policy-desktop.png,PASS
Corrections,/corrections/,mobile,200,1,1,Corrections and Editorial Updates | Echo Buddha,false,0,0,docs/audits/adsense-rejection-2026-08/phase-6-source-authorship-trust/browser-qa-screenshots/15-corrections-mobile.png,PASS
Corrections,/corrections/,desktop,200,1,1,Corrections and Editorial Updates | Echo Buddha,false,0,0,docs/audits/adsense-rejection-2026-08/phase-6-source-authorship-trust/browser-qa-screenshots/16-corrections-desktop.png,PASS
Contact,/contact/,mobile,200,1,1,Contact | Echo Buddha,false,0,0,docs/audits/adsense-rejection-2026-08/phase-6-source-authorship-trust/browser-qa-screenshots/17-contact-mobile.png,PASS
Contact,/contact/,desktop,200,1,1,Contact | Echo Buddha,false,0,0,docs/audits/adsense-rejection-2026-08/phase-6-source-authorship-trust/browser-qa-screenshots/18-contact-desktop.png,PASS
Meditation safety,/meditation-safety/,mobile,200,1,1,Meditation Safety and Gentle Practice | Echo Buddha,false,0,0,docs/audits/adsense-rejection-2026-08/phase-6-source-authorship-trust/browser-qa-screenshots/19-meditation-safety-mobile.png,PASS
Meditation safety,/meditation-safety/,desktop,200,1,1,Meditation Safety and Gentle Practice | Echo Buddha,false,0,0,docs/audits/adsense-rejection-2026-08/phase-6-source-authorship-trust/browser-qa-screenshots/20-meditation-safety-desktop.png,PASS
Disclaimer,/disclaimer/,mobile,200,1,1,Disclaimer | Echo Buddha,false,0,0,docs/audits/adsense-rejection-2026-08/phase-6-source-authorship-trust/browser-qa-screenshots/21-disclaimer-mobile.png,PASS
Disclaimer,/disclaimer/,desktop,200,1,1,Disclaimer | Echo Buddha,false,0,0,docs/audits/adsense-rejection-2026-08/phase-6-source-authorship-trust/browser-qa-screenshots/22-disclaimer-desktop.png,PASS
Privacy,/privacy-policy/,mobile,200,1,1,Privacy Policy | Echo Buddha,false,0,0,docs/audits/adsense-rejection-2026-08/phase-6-source-authorship-trust/browser-qa-screenshots/23-privacy-policy-mobile.png,PASS
Privacy,/privacy-policy/,desktop,200,1,1,Privacy Policy | Echo Buddha,false,0,0,docs/audits/adsense-rejection-2026-08/phase-6-source-authorship-trust/browser-qa-screenshots/24-privacy-policy-desktop.png,PASS
Terms,/terms-of-use/,mobile,200,1,1,Terms of Use | Echo Buddha,false,0,0,docs/audits/adsense-rejection-2026-08/phase-6-source-authorship-trust/browser-qa-screenshots/25-terms-of-use-mobile.png,PASS
Terms,/terms-of-use/,desktop,200,1,1,Terms of Use | Echo Buddha,false,0,0,docs/audits/adsense-rejection-2026-08/phase-6-source-authorship-trust/browser-qa-screenshots/26-terms-of-use-desktop.png,PASS
Karma article,/articles/what-is-karma-in-buddhism/,mobile,200,1,1,How Karma Shapes Daily Choices in Buddhist Practice | Echo Buddha,false,0,0,docs/audits/adsense-rejection-2026-08/phase-6-source-authorship-trust/browser-qa-screenshots/27-articles-what-is-karma-in-buddhism-mobile.png,PASS
Karma article,/articles/what-is-karma-in-buddhism/,desktop,200,1,1,How Karma Shapes Daily Choices in Buddhist Practice | Echo Buddha,false,0,0,docs/audits/adsense-rejection-2026-08/phase-6-source-authorship-trust/browser-qa-screenshots/28-articles-what-is-karma-in-buddhism-desktop.png,PASS
Karma dictionary,/learn/buddhist-dictionary/karma/,mobile,200,1,1,"Karma Meaning in Buddhism: Intention, Action, and Consequences | Echo Buddha",false,0,0,docs/audits/adsense-rejection-2026-08/phase-6-source-authorship-trust/browser-qa-screenshots/29-learn-buddhist-dictionary-karma-mobile.png,PASS
Karma dictionary,/learn/buddhist-dictionary/karma/,desktop,200,1,1,"Karma Meaning in Buddhism: Intention, Action, and Consequences | Echo Buddha",false,0,0,docs/audits/adsense-rejection-2026-08/phase-6-source-authorship-trust/browser-qa-screenshots/30-learn-buddhist-dictionary-karma-desktop.png,PASS
Dhammapada study,/learn/dhammapada-reflections/the-mind-leads-all-things/,mobile,200,1,1,The Mind Leads All Things | Echo Buddha,false,0,0,docs/audits/adsense-rejection-2026-08/phase-6-source-authorship-trust/browser-qa-screenshots/31-learn-dhammapada-reflections-the-mind-leads-all-things-mobile.png,PASS
Dhammapada study,/learn/dhammapada-reflections/the-mind-leads-all-things/,desktop,200,1,1,The Mind Leads All Things | Echo Buddha,false,0,0,docs/audits/adsense-rejection-2026-08/phase-6-source-authorship-trust/browser-qa-screenshots/32-learn-dhammapada-reflections-the-mind-leads-all-things-desktop.png,PASS
Sutta study,/learn/sutta-for-daily-life/metta-sutta-explained-for-daily-life/,mobile,200,1,1,The Metta Sutta Explained for Daily Life | Echo Buddha,false,0,0,docs/audits/adsense-rejection-2026-08/phase-6-source-authorship-trust/browser-qa-screenshots/33-learn-sutta-for-daily-life-metta-sutta-explained-for-daily-life-mobile.png,PASS
Sutta study,/learn/sutta-for-daily-life/metta-sutta-explained-for-daily-life/,desktop,200,1,1,The Metta Sutta Explained for Daily Life | Echo Buddha,false,0,0,docs/audits/adsense-rejection-2026-08/phase-6-source-authorship-trust/browser-qa-screenshots/34-learn-sutta-for-daily-life-metta-sutta-explained-for-daily-life-desktop.png,PASS
Quote story,/quotes/mindfulness/a-peaceful-mind-begins-with-one-honest-breath/,mobile,200,1,1,Original Mindfulness Reflection: A peaceful mind begins with... | Echo Buddha,false,0,0,docs/audits/adsense-rejection-2026-08/phase-6-source-authorship-trust/browser-qa-screenshots/35-quotes-mindfulness-a-peaceful-mind-begins-with-one-honest-breath-mobile.png,PASS
Quote story,/quotes/mindfulness/a-peaceful-mind-begins-with-one-honest-breath/,desktop,200,1,1,Original Mindfulness Reflection: A peaceful mind begins with... | Echo Buddha,false,0,0,docs/audits/adsense-rejection-2026-08/phase-6-source-authorship-trust/browser-qa-screenshots/36-quotes-mindfulness-a-peaceful-mind-begins-with-one-honest-breath-desktop.png,PASS
Meditation detail,/meditation/breathing-meditation/,mobile,200,1,1,Breathing Meditation | Echo Buddha,false,0,0,docs/audits/adsense-rejection-2026-08/phase-6-source-authorship-trust/browser-qa-screenshots/37-meditation-breathing-meditation-mobile.png,PASS
Meditation detail,/meditation/breathing-meditation/,desktop,200,1,1,Breathing Meditation | Echo Buddha,false,0,0,docs/audits/adsense-rejection-2026-08/phase-6-source-authorship-trust/browser-qa-screenshots/38-meditation-breathing-meditation-desktop.png,PASS
