support_url,declared_owner_url,relationship_source,visible_to_user,topic,intent_similarity,query_overlap,structural_overlap,content_overlap,owner_exists,circular_relationship,orphaned_relationship,notes
https://echobuddha.com/articles/four-noble-truths-explained/,https://echobuddha.com/learn/four-noble-truths/,repository-held historical intent architecture register,not explicitly verified,Four Noble Truths,beginner explanation,NOT_VERIFIED (GSC query×page export unavailable),0.05,0.0156,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/articles/four-noble-truths-explained-simply/,https://echobuddha.com/learn/four-noble-truths/,repository-held historical intent architecture register,not explicitly verified,Four Noble Truths,beginner explanation,NOT_VERIFIED (GSC query×page export unavailable),0.0811,0.025,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/articles/how-to-meditate-for-beginners/,https://echobuddha.com/meditation/,repository-held historical intent architecture register,not explicitly verified,Meditation,practical guide,NOT_VERIFIED (GSC query×page export unavailable),0,0.0011,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/articles/how-to-practice-non-attachment/,https://echobuddha.com/articles/how-to-let-go-of-attachment-in-buddhism/,repository-held historical intent architecture register,not explicitly verified,Attachment and Letting Go,comparison,NOT_VERIFIED (GSC query×page export unavailable),0.3846,0.0929,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/articles/impermanence-in-buddhism/,https://echobuddha.com/learn/buddhism-101/what-is-impermanence/,repository-held historical intent architecture register,not explicitly verified,Impermanence,practical guide,NOT_VERIFIED (GSC query×page export unavailable),0.0667,0.0017,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/articles/impermanence-in-buddhism-letting-go/,https://echobuddha.com/learn/buddhism-101/what-is-impermanence/,repository-held historical intent architecture register,not explicitly verified,Impermanence,comparison,NOT_VERIFIED (GSC query×page export unavailable),0.0789,0.005,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/articles/letting-go-without-giving-up/,https://echobuddha.com/articles/how-to-let-go-of-attachment-in-buddhism/,repository-held historical intent architecture register,not explicitly verified,Attachment and Letting Go,comparison,NOT_VERIFIED (GSC query×page export unavailable),0.375,0.09,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/articles/loving-kindness-meditation-beginners/,https://echobuddha.com/learn/buddhist-dictionary/metta/,repository-held historical intent architecture register,not explicitly verified,Compassion,practical guide,NOT_VERIFIED (GSC query×page export unavailable),0,0.0022,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/articles/loving-kindness-meditation-guide/,https://echobuddha.com/learn/buddhist-dictionary/metta/,repository-held historical intent architecture register,not explicitly verified,Compassion,script,NOT_VERIFIED (GSC query×page export unavailable),0,0.0059,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/learn/buddhist-dictionary/metta/,repository-held historical intent architecture register,not explicitly verified,Compassion,script,NOT_VERIFIED (GSC query×page export unavailable),0,0.002,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/articles/mindful-email-and-texting/,https://echobuddha.com/articles/right-speech-buddhism/,repository-held historical intent architecture register,true,Right Speech,practical guide,NOT_VERIFIED (GSC query×page export unavailable),0.3947,0.1097,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/articles/mindful-listening-in-everyday-life/,https://echobuddha.com/articles/right-speech-buddhism/,repository-held historical intent architecture register,not explicitly verified,Right Speech,practical guide,NOT_VERIFIED (GSC query×page export unavailable),0.2553,0.0344,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/articles/mindfulness-morning-routine/,https://echobuddha.com/learn/buddhism-101/what-is-mindfulness/,repository-held historical intent architecture register,not explicitly verified,Mindfulness,beginner explanation,NOT_VERIFIED (GSC query×page export unavailable),0.0857,0.0022,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/articles/mindfulness-vs-meditation/,https://echobuddha.com/learn/buddhism-101/what-is-mindfulness/,repository-held historical intent architecture register,not explicitly verified,Mindfulness,comparison,NOT_VERIFIED (GSC query×page export unavailable),0.0789,0.0018,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/articles/noble-eightfold-path-practical-guide/,https://echobuddha.com/learn/eightfold-path/,repository-held historical intent architecture register,not explicitly verified,Noble Eightfold Path,practical guide,NOT_VERIFIED (GSC query×page export unavailable),0.0789,0.0337,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/articles/non-attachment-in-relationships/,https://echobuddha.com/articles/how-to-let-go-of-attachment-in-buddhism/,repository-held historical intent architecture register,true,Attachment and Letting Go,practical guide,NOT_VERIFIED (GSC query×page export unavailable),0.4848,0.1274,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/articles/right-livelihood-modern-life/,https://echobuddha.com/learn/buddhism-101/right-livelihood-buddhism/,repository-held historical intent architecture register,true,Buddhist Ethics,practical guide,NOT_VERIFIED (GSC query×page export unavailable),0.1351,0.0041,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/articles/right-speech-examples/,https://echobuddha.com/articles/right-speech-buddhism/,repository-held historical intent architecture register,true,Right Speech,practical guide,NOT_VERIFIED (GSC query×page export unavailable),0.4324,0.143,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/articles/visiting-a-buddhist-temple-respectfully/,https://echobuddha.com/articles/what-is-sangha-buddhist-community/,repository-held historical intent architecture register,true,Page-specific / unclustered,practical guide,NOT_VERIFIED (GSC query×page export unavailable),0.5862,0.1233,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/articles/walking-meditation-step-by-step/,https://echobuddha.com/meditation/walking-meditation/,repository-held historical intent architecture register,not explicitly verified,Meditation,practical guide,NOT_VERIFIED (GSC query×page export unavailable),0,0.0082,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/articles/what-is-buddhism-beginner-guide/,https://echobuddha.com/learn/buddhism-for-beginners/,repository-held historical intent architecture register,not explicitly verified,Beginner Buddhism,practical guide,NOT_VERIFIED (GSC query×page export unavailable),0,0.003,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/articles/what-is-karma-in-buddhism/,https://echobuddha.com/learn/buddhism-101/what-is-karma-in-buddhism/,repository-held historical intent architecture register,not explicitly verified,Karma,practical guide,NOT_VERIFIED (GSC query×page export unavailable),0.1053,0.0071,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/authors/echo-buddha-editorial/,https://echobuddha.com/about/,repository-held historical intent architecture register,not explicitly verified,Page-specific / unclustered,practical guide,NOT_VERIFIED (GSC query×page export unavailable),0,0.004,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/buddhist-sources-and-citations/,https://echobuddha.com/about/,repository-held historical intent architecture register,not explicitly verified,Page-specific / unclustered,comparison,NOT_VERIFIED (GSC query×page export unavailable),0,0.0011,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/contact/,https://echobuddha.com/about/,repository-held historical intent architecture register,not explicitly verified,Page-specific / unclustered,educational explanation,NOT_VERIFIED (GSC query×page export unavailable),0,0.0036,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/corrections/,https://echobuddha.com/about/,repository-held historical intent architecture register,not explicitly verified,Page-specific / unclustered,beginner explanation,NOT_VERIFIED (GSC query×page export unavailable),0,0.0027,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/disclaimer/,https://echobuddha.com/about/,repository-held historical intent architecture register,not explicitly verified,Page-specific / unclustered,comparison,NOT_VERIFIED (GSC query×page export unavailable),0,0.003,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/editorial-policy/,https://echobuddha.com/about/,repository-held historical intent architecture register,not explicitly verified,Page-specific / unclustered,script,NOT_VERIFIED (GSC query×page export unavailable),0,0.0041,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/how-echo-buddha-creates-content/,https://echobuddha.com/about/,repository-held historical intent architecture register,not explicitly verified,Page-specific / unclustered,practical guide,NOT_VERIFIED (GSC query×page export unavailable),0,0.0053,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/learn/buddhism-101/a-simple-daily-buddhist-practice/,https://echobuddha.com/learn/buddhism-for-beginners/,repository-held historical intent architecture register,not explicitly verified,Page-specific / unclustered,practical guide,NOT_VERIFIED (GSC query×page export unavailable),0,0,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/learn/buddhism-101/dependent-origination-explained/,https://echobuddha.com/learn/buddhism-101/,repository-held historical intent architecture register,not explicitly verified,Buddhist Concepts,practical guide,NOT_VERIFIED (GSC query×page export unavailable),0,0,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/learn/buddhism-101/five-aggregates-buddhism/,https://echobuddha.com/learn/buddhism-101/,repository-held historical intent architecture register,not explicitly verified,Buddhist Concepts,beginner explanation,NOT_VERIFIED (GSC query×page export unavailable),0,0.0028,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/learn/buddhism-101/five-hindrances-in-buddhism/,https://echobuddha.com/learn/buddhism-101/,repository-held historical intent architecture register,not explicitly verified,Buddhist Concepts,practical guide,NOT_VERIFIED (GSC query×page export unavailable),0,0.0009,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/learn/buddhism-101/how-to-practice-buddhism-at-home/,https://echobuddha.com/learn/buddhism-for-beginners/,repository-held historical intent architecture register,not explicitly verified,Beginner Buddhism,practical guide,NOT_VERIFIED (GSC query×page export unavailable),0,0,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/learn/buddhism-101/middle-way-explained-for-beginners/,https://echobuddha.com/learn/buddhism-101/,repository-held historical intent architecture register,not explicitly verified,Buddhist Concepts,practical guide,NOT_VERIFIED (GSC query×page export unavailable),0,0.0036,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/learn/buddhism-101/the-four-noble-truths-explained/,https://echobuddha.com/learn/four-noble-truths/,repository-held historical intent architecture register,not explicitly verified,Four Noble Truths,practical guide,NOT_VERIFIED (GSC query×page export unavailable),0,0.0116,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/learn/buddhism-101/the-noble-eightfold-path-explained/,https://echobuddha.com/learn/eightfold-path/,repository-held historical intent architecture register,not explicitly verified,Noble Eightfold Path,practical guide,NOT_VERIFIED (GSC query×page export unavailable),0,0.016,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/learn/buddhism-101/the-three-jewels-explained/,https://echobuddha.com/articles/what-is-sangha-buddhist-community/,repository-held historical intent architecture register,not explicitly verified,Buddhist Concepts,practical guide,NOT_VERIFIED (GSC query×page export unavailable),0.0882,0.0012,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/learn/buddhism-101/three-marks-of-existence/,https://echobuddha.com/learn/buddhism-101/,repository-held historical intent architecture register,not explicitly verified,Page-specific / unclustered,beginner explanation,NOT_VERIFIED (GSC query×page export unavailable),0,0.0011,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/learn/buddhism-101/threefold-training-sila-samadhi-panna/,https://echobuddha.com/learn/eightfold-path/,repository-held historical intent architecture register,not explicitly verified,Page-specific / unclustered,practical guide,NOT_VERIFIED (GSC query×page export unavailable),0,0.0017,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/learn/buddhism-101/what-is-buddhism/,https://echobuddha.com/learn/buddhism-for-beginners/,repository-held historical intent architecture register,not explicitly verified,Beginner Buddhism,practical guide,NOT_VERIFIED (GSC query×page export unavailable),0,0.0014,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/learn/buddhism-101/who-was-the-buddha/,https://echobuddha.com/learn/buddhism-101/,repository-held historical intent architecture register,not explicitly verified,Page-specific / unclustered,beginner explanation,NOT_VERIFIED (GSC query×page export unavailable),0,0.0025,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/learn/buddhist-dictionary/anatta/,https://echobuddha.com/learn/buddhist-dictionary/,repository-held historical intent architecture register,not explicitly verified,Buddhist Concepts,glossary lookup,NOT_VERIFIED (GSC query×page export unavailable),0,0,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/learn/buddhist-dictionary/anicca/,https://echobuddha.com/learn/buddhism-101/what-is-impermanence/,repository-held historical intent architecture register,not explicitly verified,Impermanence,glossary lookup,NOT_VERIFIED (GSC query×page export unavailable),0.0833,0.035,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/learn/buddhist-dictionary/compassion/,https://echobuddha.com/articles/compassion-in-buddhism-beginner-guide/,repository-held historical intent architecture register,not explicitly verified,Compassion,glossary lookup,NOT_VERIFIED (GSC query×page export unavailable),0,0.0029,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/learn/buddhist-dictionary/dukkha/,https://echobuddha.com/learn/four-noble-truths/,repository-held historical intent architecture register,not explicitly verified,Mindfulness,glossary lookup,NOT_VERIFIED (GSC query×page export unavailable),0,0.0019,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/learn/buddhist-dictionary/karma/,https://echobuddha.com/learn/buddhism-101/what-is-karma-in-buddhism/,repository-held historical intent architecture register,not explicitly verified,Karma,glossary lookup,NOT_VERIFIED (GSC query×page export unavailable),0.0833,0.0387,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/learn/buddhist-dictionary/karuna/,https://echobuddha.com/articles/compassion-in-buddhism-beginner-guide/,repository-held historical intent architecture register,not explicitly verified,Compassion,glossary lookup,NOT_VERIFIED (GSC query×page export unavailable),0,0.0023,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/learn/buddhist-dictionary/mindfulness/,https://echobuddha.com/learn/buddhism-101/what-is-mindfulness/,repository-held historical intent architecture register,not explicitly verified,Mindfulness,glossary lookup,NOT_VERIFIED (GSC query×page export unavailable),0.1429,0.0617,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/learn/buddhist-dictionary/nirvana/,https://echobuddha.com/learn/buddhist-dictionary/,repository-held historical intent architecture register,not explicitly verified,Buddhist Concepts,glossary lookup,NOT_VERIFIED (GSC query×page export unavailable),0,0.0015,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/learn/buddhist-dictionary/pali-canon/,https://echobuddha.com/learn/sutta-for-daily-life/,repository-held historical intent architecture register,not explicitly verified,Sutta Study,glossary lookup,NOT_VERIFIED (GSC query×page export unavailable),0,0,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/learn/buddhist-dictionary/sangha/,https://echobuddha.com/articles/what-is-sangha-buddhist-community/,repository-held historical intent architecture register,not explicitly verified,Sangha,glossary lookup,NOT_VERIFIED (GSC query×page export unavailable),0,0.0033,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/learn/buddhist-dictionary/sati/,https://echobuddha.com/learn/buddhism-101/what-is-mindfulness/,repository-held historical intent architecture register,not explicitly verified,Mindfulness,glossary lookup,NOT_VERIFIED (GSC query×page export unavailable),0.1429,0.0508,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/learn/buddhist-dictionary/sutta/,https://echobuddha.com/learn/sutta-for-daily-life/,repository-held historical intent architecture register,not explicitly verified,Sutta Study,glossary lookup,NOT_VERIFIED (GSC query×page export unavailable),0,0,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/learn/buddhist-resources/,https://echobuddha.com/learn/,repository-held historical intent architecture register,not explicitly verified,Page-specific / unclustered,script,NOT_VERIFIED (GSC query×page export unavailable),0,0.0092,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/learn/dhammapada-reflections/avoid-evil-do-good-purify-the-mind/,https://echobuddha.com/learn/dhammapada-reflections/,repository-held historical intent architecture register,not explicitly verified,Dhamma / Dharma,practical guide,NOT_VERIFIED (GSC query×page export unavailable),0,0.0049,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/learn/dhammapada-reflections/better-than-a-thousand-empty-words/,https://echobuddha.com/learn/dhammapada-reflections/,repository-held historical intent architecture register,not explicitly verified,Dhamma / Dharma,beginner explanation,NOT_VERIFIED (GSC query×page export unavailable),0,0.0035,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/learn/dhammapada-reflections/hatred-is-not-ended-by-hatred/,https://echobuddha.com/learn/dhammapada-reflections/,repository-held historical intent architecture register,not explicitly verified,Dhamma / Dharma,source study,NOT_VERIFIED (GSC query×page export unavailable),0,0.0036,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/learn/dhammapada-reflections/peace-comes-from-a-trained-mind/,https://echobuddha.com/learn/dhammapada-reflections/,repository-held historical intent architecture register,not explicitly verified,Dhamma / Dharma,practical guide,NOT_VERIFIED (GSC query×page export unavailable),0,0.0036,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/learn/dhammapada-reflections/the-mind-leads-all-things/,https://echobuddha.com/learn/dhammapada-reflections/,repository-held historical intent architecture register,not explicitly verified,Dhamma / Dharma,source study,NOT_VERIFIED (GSC query×page export unavailable),0,0.0035,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/learn/questions-about-buddhism/,https://echobuddha.com/learn/,repository-held historical intent architecture register,not explicitly verified,Page-specific / unclustered,practical guide,NOT_VERIFIED (GSC query×page export unavailable),0,0,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/learn/sutta-for-daily-life/buddhas-teaching-on-patience/,https://echobuddha.com/articles/three-ways-to-practice-patience/,repository-held historical intent architecture register,not explicitly verified,Sutta Study,practical guide,NOT_VERIFIED (GSC query×page export unavailable),0,0.0049,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/learn/sutta-for-daily-life/dhammacakkappavattana-sutta-four-noble-truths/,https://echobuddha.com/learn/four-noble-truths/,repository-held historical intent architecture register,not explicitly verified,Four Noble Truths,source study,NOT_VERIFIED (GSC query×page export unavailable),0,0.0076,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/learn/sutta-for-daily-life/how-to-read-a-buddhist-sutta/,https://echobuddha.com/,repository-held historical intent architecture register,not explicitly verified,Sutta Study,practical guide,NOT_VERIFIED (GSC query×page export unavailable),0,0.0005,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/learn/sutta-for-daily-life/kalama-sutta-and-wise-thinking/,https://echobuddha.com/learn/sutta-for-daily-life/,repository-held historical intent architecture register,not explicitly verified,Sutta Study,source study,NOT_VERIFIED (GSC query×page export unavailable),0,0.0045,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/learn/sutta-for-daily-life/magga-vibhanga-sutta-eightfold-path/,https://echobuddha.com/learn/eightfold-path/,repository-held historical intent architecture register,not explicitly verified,Noble Eightfold Path,beginner explanation,NOT_VERIFIED (GSC query×page export unavailable),0,0.007,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/learn/sutta-for-daily-life/metta-sutta-explained-for-daily-life/,https://echobuddha.com/learn/buddhist-dictionary/metta/,repository-held historical intent architecture register,not explicitly verified,Loving-kindness / Metta,practical guide,NOT_VERIFIED (GSC query×page export unavailable),0.08,0.025,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/learn/sutta-for-daily-life/mindfulness-of-breathing-explained-simply/,https://echobuddha.com/articles/mindfulness-of-breathing-guide/,repository-held historical intent architecture register,not explicitly verified,Mindfulness,practical guide,NOT_VERIFIED (GSC query×page export unavailable),0,0.0022,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/learn/sutta-for-daily-life/right-speech-in-daily-life/,https://echobuddha.com/articles/right-speech-buddhism/,repository-held historical intent architecture register,not explicitly verified,Right Speech,source study,NOT_VERIFIED (GSC query×page export unavailable),0,0.0037,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
https://echobuddha.com/meditation/10-minute-meditation-practice/,https://echobuddha.com/meditation/,repository-held historical intent architecture register,true,Meditation,practical guide,NOT_VERIFIED (GSC query×page export unavailable),0.0588,0.0118,true,false,false,Descriptive extraction only; no Phase 1 disposition inherited from the historical register.
