url,page_family,topic,claim_type,source_section_present,citation_count,source_domains,buddhist_primary_source_count,recognized_context_source_count,broken_link_count,title_support_match,review_flag
https://echobuddha.com/learn/buddhism-101/a-simple-daily-buddhist-practice/,BUDDHISM_101,Page-specific / unclustered,educational/doctrinal or practical content,true,1,www.accesstoinsight.org,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/learn/buddhism-101/dependent-origination-explained/,BUDDHISM_101,Buddhist Concepts,educational/doctrinal or practical content,true,1,www.accesstoinsight.org,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/learn/buddhism-101/five-aggregates-buddhism/,BUDDHISM_101,Buddhist Concepts,educational/doctrinal or practical content,true,1,www.accesstoinsight.org,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/learn/buddhism-101/five-hindrances-in-buddhism/,BUDDHISM_101,Buddhist Concepts,educational/doctrinal or practical content,true,1,www.accesstoinsight.org,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/learn/buddhism-101/five-precepts-buddhism/,BUDDHISM_101,Buddhist Ethics,educational/doctrinal or practical content,true,1,www.accesstoinsight.org,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/learn/buddhism-101/four-brahmaviharas/,BUDDHISM_101,Compassion,educational/doctrinal or practical content,true,2,www.accesstoinsight.org,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/learn/buddhism-101/how-to-practice-buddhism-at-home/,BUDDHISM_101,Beginner Buddhism,educational/doctrinal or practical content,true,1,www.accesstoinsight.org,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/learn/buddhism-101/,BUDDHISM_101,Page-specific / unclustered,educational/doctrinal or practical content,false,2,www.accesstoinsight.org,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/learn/buddhism-101/middle-way-explained-for-beginners/,BUDDHISM_101,Buddhist Concepts,educational/doctrinal or practical content,true,1,www.accesstoinsight.org,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/learn/buddhism-101/right-livelihood-buddhism/,BUDDHISM_101,Buddhist Ethics,educational/doctrinal or practical content,true,2,www.accesstoinsight.org,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/learn/buddhism-101/the-four-noble-truths-explained/,BUDDHISM_101,Four Noble Truths,educational/doctrinal or practical content,true,1,www.accesstoinsight.org,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/learn/buddhism-101/the-noble-eightfold-path-explained/,BUDDHISM_101,Noble Eightfold Path,educational/doctrinal or practical content,true,1,www.accesstoinsight.org,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/learn/buddhism-101/the-three-jewels-explained/,BUDDHISM_101,Buddhist Concepts,educational/doctrinal or practical content,true,1,www.accesstoinsight.org,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/learn/buddhism-101/three-marks-of-existence/,BUDDHISM_101,Page-specific / unclustered,educational/doctrinal or practical content,true,2,www.accesstoinsight.org,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/learn/buddhism-101/threefold-training-sila-samadhi-panna/,BUDDHISM_101,Page-specific / unclustered,educational/doctrinal or practical content,true,2,www.accesstoinsight.org,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/learn/buddhism-101/what-is-buddhism/,BUDDHISM_101,Beginner Buddhism,educational/doctrinal or practical content,true,2,suttacentral.net,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/learn/buddhism-101/what-is-impermanence/,BUDDHISM_101,Impermanence,educational/doctrinal or practical content,true,1,suttacentral.net,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/learn/buddhism-101/what-is-karma-in-buddhism/,BUDDHISM_101,Karma,educational/doctrinal or practical content,true,1,suttacentral.net,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/learn/buddhism-101/what-is-mindfulness/,BUDDHISM_101,Mindfulness,educational/doctrinal or practical content,true,1,www.accesstoinsight.org,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/learn/buddhism-101/who-was-the-buddha/,BUDDHISM_101,Page-specific / unclustered,educational/doctrinal or practical content,true,1,www.accesstoinsight.org,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/learn/buddhism-for-beginners/,LEARN_GUIDE,Beginner Buddhism,educational/doctrinal or practical content,false,2,suttacentral.net,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/learn/buddhist-dictionary/anatta/,DICTIONARY_ENTRY,Buddhist Concepts,educational/doctrinal or practical content,true,1,www.accesstoinsight.org,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/learn/buddhist-dictionary/anicca/,DICTIONARY_ENTRY,Impermanence,educational/doctrinal or practical content,true,1,www.accesstoinsight.org,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/learn/buddhist-dictionary/compassion/,DICTIONARY_ENTRY,Compassion,educational/doctrinal or practical content,true,1,www.accesstoinsight.org,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/learn/buddhist-dictionary/dhamma/,DICTIONARY_ENTRY,Dhamma / Dharma,educational/doctrinal or practical content,true,2,www.accesstoinsight.org,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/learn/buddhist-dictionary/dukkha/,DICTIONARY_ENTRY,Mindfulness,educational/doctrinal or practical content,true,1,www.accesstoinsight.org,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/learn/buddhist-dictionary/,DICTIONARY_HUB,Page-specific / unclustered,educational/doctrinal or practical content,false,2,www.accesstoinsight.org,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/learn/buddhist-dictionary/karma/,DICTIONARY_ENTRY,Karma,educational/doctrinal or practical content,true,1,suttacentral.net,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/learn/buddhist-dictionary/karuna/,DICTIONARY_ENTRY,Compassion,educational/doctrinal or practical content,true,1,www.accesstoinsight.org,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/learn/buddhist-dictionary/metta/,DICTIONARY_ENTRY,Compassion,educational/doctrinal or practical content,true,1,suttacentral.net,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/learn/buddhist-dictionary/mindfulness/,DICTIONARY_ENTRY,Mindfulness,educational/doctrinal or practical content,true,1,www.accesstoinsight.org,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/learn/buddhist-dictionary/nirvana/,DICTIONARY_ENTRY,Buddhist Concepts,educational/doctrinal or practical content,true,1,www.accesstoinsight.org,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/learn/buddhist-dictionary/pali-canon/,DICTIONARY_ENTRY,Sutta Study,educational/doctrinal or practical content,true,4,www.accesstoinsight.org,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/learn/buddhist-dictionary/sangha/,DICTIONARY_ENTRY,Sangha,educational/doctrinal or practical content,true,2,www.accesstoinsight.org | www.dhammatalks.org,2,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/learn/buddhist-dictionary/sati/,DICTIONARY_ENTRY,Mindfulness,educational/doctrinal or practical content,true,1,www.accesstoinsight.org,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/learn/buddhist-dictionary/sutta/,DICTIONARY_ENTRY,Sutta Study,educational/doctrinal or practical content,true,2,suttacentral.net | www.accesstoinsight.org,2,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/learn/buddhist-resources/,LEARN_GUIDE,Page-specific / unclustered,educational/doctrinal or practical content,true,12,suttacentral.net | www.accesstoinsight.org | www.dharma.org | www.thebuddhistsociety.org | palitextsociety.org | www.wisdomlib.org | tricycle.org | www.lionsroar.com | www.bps.lk | www.bpu.ac.lk | 84000.co | www.buddhanet.net,2,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/learn/dhammapada-reflections/avoid-evil-do-good-purify-the-mind/,LEARN_GUIDE,Dhamma / Dharma,educational/doctrinal or practical content,true,1,www.accesstoinsight.org,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/learn/dhammapada-reflections/better-than-a-thousand-empty-words/,LEARN_GUIDE,Dhamma / Dharma,educational/doctrinal or practical content,true,1,www.accesstoinsight.org,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/learn/dhammapada-reflections/hatred-is-not-ended-by-hatred/,LEARN_GUIDE,Dhamma / Dharma,educational/doctrinal or practical content,true,1,www.accesstoinsight.org,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/learn/dhammapada-reflections/,LEARN_GUIDE,Dhamma / Dharma,educational/doctrinal or practical content,false,2,www.accesstoinsight.org,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/learn/dhammapada-reflections/peace-comes-from-a-trained-mind/,LEARN_GUIDE,Dhamma / Dharma,educational/doctrinal or practical content,true,1,www.accesstoinsight.org,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/learn/dhammapada-reflections/the-mind-leads-all-things/,LEARN_GUIDE,Dhamma / Dharma,educational/doctrinal or practical content,true,1,www.accesstoinsight.org,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/learn/eightfold-path/,LEARN_GUIDE,Noble Eightfold Path,educational/doctrinal or practical content,true,2,suttacentral.net | www.accesstoinsight.org,2,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/learn/four-noble-truths/,LEARN_GUIDE,Four Noble Truths,educational/doctrinal or practical content,true,2,suttacentral.net,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/learn/,LEARN_HUB,Page-specific / unclustered,educational/doctrinal or practical content,true,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/learn/questions-about-buddhism/,LEARN_GUIDE,Page-specific / unclustered,educational/doctrinal or practical content,false,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,SOURCE_REVIEW
https://echobuddha.com/learn/sutta-for-daily-life/buddhas-teaching-on-patience/,LEARN_GUIDE,Sutta Study,educational/doctrinal or practical content,true,1,www.accesstoinsight.org,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/learn/sutta-for-daily-life/dhammacakkappavattana-sutta-four-noble-truths/,LEARN_GUIDE,Four Noble Truths,educational/doctrinal or practical content,true,1,suttacentral.net,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/learn/sutta-for-daily-life/how-to-read-a-buddhist-sutta/,LEARN_GUIDE,Sutta Study,educational/doctrinal or practical content,true,5,suttacentral.net | www.accesstoinsight.org,2,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/learn/sutta-for-daily-life/,LEARN_GUIDE,Sutta Study,educational/doctrinal or practical content,false,2,www.accesstoinsight.org,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
