urlA,urlB,pageTypeA,pageTypeB,similarity,decision,notes
https://echobuddha.com/quotes/practice/begin-with-what-is-possible-then-return-tomorrow/,https://echobuddha.com/quotes/practice/practice-becomes-real-when-it-enters-your-speech-and/,quoteStory,quoteStory,0.868,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/compassion/let-kindness-be-the-echo-you-leave-in-every/,https://echobuddha.com/quotes/compassion/to-understand-someone-is-not-to-excuse-harm-it/,quoteStory,quoteStory,0.867,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/letting-go/you-can-honor-the-past-without-asking-it-to/,https://echobuddha.com/quotes/letting-go/you-do-not-betray-a-memory-by-allowing-yourself/,quoteStory,quoteStory,0.867,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/mindfulness/a-wandering-mind-is-not-a-failed-mind-it/,https://echobuddha.com/quotes/mindfulness/notice-what-is-here-before-deciding-what-it-means/,quoteStory,quoteStory,0.867,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/practice/the-path-is-not-far-away-it-is-the/,https://echobuddha.com/quotes/practice/the-path-is-shaped-by-what-you-repeat-when/,quoteStory,quoteStory,0.866,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/awareness/the-body-often-knows-you-are-overwhelmed-before-the/,https://echobuddha.com/quotes/awareness/when-the-mind-tightens-let-the-body-be-your/,quoteStory,quoteStory,0.865,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/practice/begin-with-what-is-possible-then-return-tomorrow/,https://echobuddha.com/quotes/practice/do-not-wait-to-feel-ready-before-choosing-what/,quoteStory,quoteStory,0.865,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/practice/practice-becomes-real-when-it-enters-your-speech-and/,https://echobuddha.com/quotes/practice/the-path-is-not-far-away-it-is-the/,quoteStory,quoteStory,0.865,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/impermanence/because-this-moment-will-pass-meet-it-while-it/,https://echobuddha.com/quotes/impermanence/hold-each-day-carefully-knowing-it-cannot-be-held/,quoteStory,quoteStory,0.864,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/letting-go/release-the-outcome-but-keep-the-care-you-bring/,https://echobuddha.com/quotes/letting-go/you-do-not-need-to-carry-every-thought-that/,quoteStory,quoteStory,0.862,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/awareness/the-body-often-knows-you-are-overwhelmed-before-the/,https://echobuddha.com/quotes/awareness/what-you-can-observe-clearly-no-longer-controls-you/,quoteStory,quoteStory,0.861,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/meditation/every-return-from-distraction-strengthens-the-path-home/,https://echobuddha.com/quotes/meditation/silence-is-not-empty-when-the-heart-is-listening/,quoteStory,quoteStory,0.861,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/meditation/meditation-is-not-leaving-life-it-is-learning-how/,https://echobuddha.com/quotes/meditation/silence-is-not-empty-when-the-heart-is-listening/,quoteStory,quoteStory,0.861,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/renewal/begin-again-without-turning-yesterday-into-a-sentence/,https://echobuddha.com/quotes/renewal/repair-what-you-can-forgive-what-you-cannot-redo/,quoteStory,quoteStory,0.861,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/impermanence/no-season-is-asked-to-remain-in-order-to/,https://echobuddha.com/quotes/impermanence/the-fading-flower-does-not-make-its-blooming-less/,quoteStory,quoteStory,0.860,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/letting-go/an-open-hand-can-care-for-what-a-clenched/,https://echobuddha.com/quotes/letting-go/let-the-feeling-pass-through-without-building-it-a/,quoteStory,quoteStory,0.860,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/mindfulness/give-one-ordinary-task-the-dignity-of-your-full/,https://echobuddha.com/quotes/mindfulness/one-mindful-pause-can-change-the-direction-of-an/,quoteStory,quoteStory,0.859,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/awareness/anger-asks-for-speed-awareness-asks-for-one-more/,https://echobuddha.com/quotes/awareness/what-you-can-observe-clearly-no-longer-controls-you/,quoteStory,quoteStory,0.858,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/awareness/name-the-feeling-gently-and-it-may-stop-speaking/,https://echobuddha.com/quotes/awareness/what-you-can-observe-clearly-no-longer-controls-you/,quoteStory,quoteStory,0.858,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/awareness/what-you-can-observe-clearly-no-longer-controls-you/,https://echobuddha.com/quotes/awareness/when-the-mind-tightens-let-the-body-be-your/,quoteStory,quoteStory,0.858,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/impermanence/no-season-is-asked-to-remain-in-order-to/,https://echobuddha.com/quotes/impermanence/the-passing-of-joy-teaches-gratitude-the-passing-of/,quoteStory,quoteStory,0.858,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/meditation/meditation-is-not-leaving-life-it-is-learning-how/,https://echobuddha.com/quotes/meditation/the-bell-fades-but-careful-listening-can-continue/,quoteStory,quoteStory,0.858,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/patience/stay-gentle-with-beginnings-they-are-carrying-more-than/,https://echobuddha.com/quotes/patience/when-anger-rises-pause-long-enough-to-see-the/,quoteStory,quoteStory,0.858,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/wisdom/wisdom-is-less-interested-in-winning-than-in-ending/,https://echobuddha.com/quotes/wisdom/wisdom-sees-the-whole-fire-not-only-the-spark/,quoteStory,quoteStory,0.858,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/awareness/anger-asks-for-speed-awareness-asks-for-one-more/,https://echobuddha.com/quotes/awareness/the-body-often-knows-you-are-overwhelmed-before-the/,quoteStory,quoteStory,0.857,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/renewal/each-conscious-breath-is-a-small-vote-for-beginning/,https://echobuddha.com/quotes/renewal/the-path-welcomes-your-return-more-often-than-pride/,quoteStory,quoteStory,0.857,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/wisdom/a-useful-truth-is-carried-with-humility-not-used/,https://echobuddha.com/quotes/wisdom/knowing-when-not-to-speak-is-also-a-form/,quoteStory,quoteStory,0.857,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/awareness/clear-seeing-begins-with-the-courage-to-stop-looking/,https://echobuddha.com/quotes/awareness/the-body-often-knows-you-are-overwhelmed-before-the/,quoteStory,quoteStory,0.856,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/awareness/anger-asks-for-speed-awareness-asks-for-one-more/,https://echobuddha.com/quotes/awareness/small-acts-of-attention-can-turn-an-ordinary-day/,quoteStory,quoteStory,0.855,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/compassion/let-your-boundaries-be-clear-and-your-heart-remain/,https://echobuddha.com/quotes/compassion/to-understand-someone-is-not-to-excuse-harm-it/,quoteStory,quoteStory,0.855,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/mindfulness/give-one-ordinary-task-the-dignity-of-your-full/,https://echobuddha.com/quotes/mindfulness/listen-to-the-moment-before-filling-it-with-your/,quoteStory,quoteStory,0.855,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/wisdom/the-wise-heart-changes-course-when-clearer-seeing-arrives/,https://echobuddha.com/quotes/wisdom/wisdom-is-the-art-of-meeting-life-without-adding/,quoteStory,quoteStory,0.855,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/awareness/anger-asks-for-speed-awareness-asks-for-one-more/,https://echobuddha.com/quotes/awareness/name-the-feeling-gently-and-it-may-stop-speaking/,quoteStory,quoteStory,0.854,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/compassion/compassion-asks-what-hurts-before-it-asks-who-is/,https://echobuddha.com/quotes/compassion/to-understand-someone-is-not-to-excuse-harm-it/,quoteStory,quoteStory,0.854,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/patience/some-answers-become-clear-only-after-the-mind-stops/,https://echobuddha.com/quotes/patience/wait-long-enough-for-the-first-reaction-to-become/,quoteStory,quoteStory,0.854,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/awareness/clear-seeing-begins-with-the-courage-to-stop-looking/,https://echobuddha.com/quotes/awareness/look-beneath-the-reaction-and-you-may-find-a/,quoteStory,quoteStory,0.853,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/renewal/do-not-confuse-an-old-pattern-with-an-unchangeable/,https://echobuddha.com/quotes/renewal/hope-can-be-quiet-and-still-keep-walking/,quoteStory,quoteStory,0.853,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/meditation/sit-with-the-day-as-it-is-before-asking/,https://echobuddha.com/quotes/meditation/sit-without-demanding-silence-and-the-mind-will-teach/,quoteStory,quoteStory,0.852,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/practice/begin-with-what-is-possible-then-return-tomorrow/,https://echobuddha.com/quotes/practice/the-path-is-shaped-by-what-you-repeat-when/,quoteStory,quoteStory,0.852,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/renewal/a-new-direction-can-start-with-one-different-choice/,https://echobuddha.com/quotes/renewal/the-path-welcomes-your-return-more-often-than-pride/,quoteStory,quoteStory,0.852,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/compassion/compassion-asks-what-hurts-before-it-asks-who-is/,https://echobuddha.com/quotes/compassion/let-your-boundaries-be-clear-and-your-heart-remain/,quoteStory,quoteStory,0.851,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/letting-go/release-the-need-to-replay-what-can-no-longer/,https://echobuddha.com/quotes/letting-go/you-can-honor-the-past-without-asking-it-to/,quoteStory,quoteStory,0.851,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/letting-go/what-leaves-your-life-may-still-leave-wisdom-behind/,https://echobuddha.com/quotes/letting-go/you-can-honor-the-past-without-asking-it-to/,quoteStory,quoteStory,0.851,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/patience/not-every-delay-is-an-obstacle-some-are-invitations/,https://echobuddha.com/quotes/patience/patience-is-the-strength-to-remain-present-while-life/,quoteStory,quoteStory,0.851,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/awareness/small-acts-of-attention-can-turn-an-ordinary-day/,https://echobuddha.com/quotes/awareness/the-body-often-knows-you-are-overwhelmed-before-the/,quoteStory,quoteStory,0.850,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/letting-go/you-can-honor-the-past-without-asking-it-to/,https://echobuddha.com/quotes/letting-go/you-do-not-need-to-carry-every-thought-that/,quoteStory,quoteStory,0.850,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/meditation/every-return-from-distraction-strengthens-the-path-home/,https://echobuddha.com/quotes/meditation/meditation-is-not-leaving-life-it-is-learning-how/,quoteStory,quoteStory,0.850,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/mindfulness/a-wandering-mind-is-not-a-failed-mind-it/,https://echobuddha.com/quotes/mindfulness/awareness-begins-when-hurry-loosens-its-hold/,quoteStory,quoteStory,0.850,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/practice/begin-with-what-is-possible-then-return-tomorrow/,https://echobuddha.com/quotes/practice/the-path-is-not-far-away-it-is-the/,quoteStory,quoteStory,0.850,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/compassion/kindness-does-not-need-an-audience-to-become-meaningful/,https://echobuddha.com/quotes/compassion/let-your-boundaries-be-clear-and-your-heart-remain/,quoteStory,quoteStory,0.849,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/meditation/silence-is-not-empty-when-the-heart-is-listening/,https://echobuddha.com/quotes/meditation/sit-with-the-day-as-it-is-before-asking/,quoteStory,quoteStory,0.849,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/mindfulness/notice-what-is-here-before-deciding-what-it-means/,https://echobuddha.com/quotes/mindfulness/peace-grows-when-attention-stops-running-ahead-of-the/,quoteStory,quoteStory,0.849,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/patience/not-every-delay-is-an-obstacle-some-are-invitations/,https://echobuddha.com/quotes/patience/when-anger-rises-pause-long-enough-to-see-the/,quoteStory,quoteStory,0.849,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/compassion/compassion-asks-what-hurts-before-it-asks-who-is/,https://echobuddha.com/quotes/compassion/kindness-does-not-need-an-audience-to-become-meaningful/,quoteStory,quoteStory,0.848,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/impermanence/because-this-moment-will-pass-meet-it-while-it/,https://echobuddha.com/quotes/impermanence/the-fading-flower-does-not-make-its-blooming-less/,quoteStory,quoteStory,0.848,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/mindfulness/a-peaceful-mind-begins-with-one-honest-breath/,https://echobuddha.com/quotes/mindfulness/listen-to-the-moment-before-filling-it-with-your/,quoteStory,quoteStory,0.848,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/mindfulness/one-mindful-pause-can-change-the-direction-of-an/,https://echobuddha.com/quotes/mindfulness/the-present-moment-asks-for-your-attention-not-your/,quoteStory,quoteStory,0.848,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/practice/do-not-wait-to-feel-ready-before-choosing-what/,https://echobuddha.com/quotes/practice/the-path-is-shaped-by-what-you-repeat-when/,quoteStory,quoteStory,0.848,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/awareness/name-the-feeling-gently-and-it-may-stop-speaking/,https://echobuddha.com/quotes/awareness/small-acts-of-attention-can-turn-an-ordinary-day/,quoteStory,quoteStory,0.847,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/compassion/compassion-asks-what-hurts-before-it-asks-who-is/,https://echobuddha.com/quotes/compassion/let-kindness-be-the-echo-you-leave-in-every/,quoteStory,quoteStory,0.847,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/letting-go/letting-go-begins-by-admitting-how-tightly-you-are/,https://echobuddha.com/quotes/letting-go/release-the-outcome-but-keep-the-care-you-bring/,quoteStory,quoteStory,0.847,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/renewal/a-new-direction-can-start-with-one-different-choice/,https://echobuddha.com/quotes/renewal/hope-can-be-quiet-and-still-keep-walking/,quoteStory,quoteStory,0.847,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/renewal/a-new-direction-can-start-with-one-different-choice/,https://echobuddha.com/quotes/renewal/morning-is-not-the-only-time-a-life-can/,quoteStory,quoteStory,0.847,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/awareness/anger-asks-for-speed-awareness-asks-for-one-more/,https://echobuddha.com/quotes/awareness/when-the-mind-tightens-let-the-body-be-your/,quoteStory,quoteStory,0.846,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/letting-go/letting-go-begins-by-admitting-how-tightly-you-are/,https://echobuddha.com/quotes/letting-go/you-do-not-need-to-carry-every-thought-that/,quoteStory,quoteStory,0.846,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
https://echobuddha.com/quotes/meditation/every-return-from-distraction-strengthens-the-path-home/,https://echobuddha.com/quotes/meditation/sit-with-the-day-as-it-is-before-asking/,quoteStory,quoteStory,0.846,Quote-family origin classified; monitor standalone value,Automated lexical signal; legitimate hub/detail overlap may remain.
