route,family,subtype,sourceFile,routeFile,h1,titleTag,metaDescription,canonical,robots,wordCount,internalLinkCount,externalSourceLinkCount,inboundLinkCount,inSitemap,inSearchIndex,auditStatus
/,Homepage and high-level entry,homepage,src/pages/index.astro,src/pages/index.astro,Echo Buddha,Echo Buddha - Buddhist Wisdom for a Calmer Everyday Life,"Explore simple Buddhist teachings, daily reflections, quote meanings, beginner meditation guides, and mindfulness practices for a calmer everyday life.",https://echobuddha.com/,"index, follow (implicit)",1052,101,0,264,true,true,baseline captured
/daily-reflections/the-first-truth-is-kind/,Daily reflections,reflection-detail,src/data/dailyReflections.ts,src/pages/daily-reflections/[slug].astro,The First Truth Is Kind,The First Truth Is Kind - Daily Buddhist Reflection | Echo Buddha,"Naming suffering honestly can be the first act of compassion. Includes meaning, daily-life example, practice, journal question, and related Buddhist teachings.",https://echobuddha.com/daily-reflections/the-first-truth-is-kind/,"index, follow (implicit)",239,32,0,2,true,true,baseline captured
/daily-reflections/thoughts-are-visitors/,Daily reflections,reflection-detail,src/data/dailyReflections.ts,src/pages/daily-reflections/[slug].astro,Thoughts Are Visitors,Thoughts Are Visitors - Daily Buddhist Reflection | Echo Buddha,"You do not need to carry every thought that visits you. Includes meaning, daily-life example, practice, journal question, and related Buddhist teachings.",https://echobuddha.com/daily-reflections/thoughts-are-visitors/,"index, follow (implicit)",232,32,0,2,true,true,baseline captured
/daily-reflections/today/,Daily reflections,today-rotating-route,src/data/dailyReflections.ts,src/pages/daily-reflections/today.astro,Today's Buddhist Reflection,Today's Buddhist Reflection | Echo Buddha,Read today,https://echobuddha.com/daily-reflections/today/,"index, follow (implicit)",2049,149,0,37,true,true,baseline captured
/daily-reflections/walking-as-practice/,Daily reflections,reflection-detail,src/data/dailyReflections.ts,src/pages/daily-reflections/[slug].astro,Walking Can Be Practice,Walking Can Be Practice - Daily Buddhist Reflection | Echo Buddha,"Walk slowly enough to notice that the ground has been supporting you all along. Includes meaning, daily-life example, practice, journal question, and related Buddhist teachings.",https://echobuddha.com/daily-reflections/walking-as-practice/,"index, follow (implicit)",235,32,0,2,true,true,baseline captured
/disclaimer/,Trust and institutional content,disclaimer,src/pages/disclaimer.astro,src/pages/disclaimer.astro,Disclaimer,Disclaimer | Echo Buddha,"Read the Echo Buddha disclaimer about educational content, meditation guidance, wellness topics, and spiritual study.",https://echobuddha.com/disclaimer/,"index, follow (implicit)",192,23,0,264,true,false,baseline captured
/editorial-policy/,Trust and institutional content,editorial-policy,src/pages/editorial-policy.astro,src/pages/editorial-policy.astro,Editorial Policy,Editorial Policy | Echo Buddha,"Read the Echo Buddha editorial policy covering content purpose, originality, review, corrections, and responsible limitations.",https://echobuddha.com/editorial-policy/,"index, follow (implicit)",320,24,0,264,true,true,baseline captured
/learn/,Learning content,learn-hub,src/data/learn.ts,src/pages/learn/index.astro,Learn Buddhist Wisdom for Daily Life,Learn Buddhist Wisdom for Daily Life | Echo Buddha,Explore Echo Buddha,https://echobuddha.com/learn/,"index, follow (implicit)",369,56,0,264,true,true,baseline captured
/learn/buddhism-101/,Learning content,learning-section,src/data/learn.ts,src/pages/learn/[section]/index.astro,Buddhism 101,Buddhism 101 | Echo Buddha,"Beginner-friendly lessons on the Buddha, core teachings, karma, mindfulness, and daily practice.",https://echobuddha.com/learn/buddhism-101/,"index, follow (implicit)",610,53,2,19,true,true,baseline captured
/learn/buddhism-101/a-simple-daily-buddhist-practice/,Learning content,learning-page,src/data/learn.ts,src/pages/learn/[section]/[slug].astro,A Simple Daily Buddhist Practice,A Simple Daily Buddhist Practice | Echo Buddha,"A gentle daily Buddhist-inspired practice for beginners, including breathing, intention, kind speech, and evening reflection.",https://echobuddha.com/learn/buddhism-101/a-simple-daily-buddhist-practice/,"index, follow (implicit)",337,31,1,28,true,true,baseline captured
/learn/buddhism-101/dependent-origination-explained/,Learning content,learning-page,src/data/learn.ts,src/pages/learn/[section]/[slug].astro,Dependent Origination Explained,Dependent Origination in Buddhism Explained for Beginners | Echo Buddha,"Learn dependent origination in Buddhism in simple terms. Understand causes, conditions, craving, clinging, suffering, and how mindfulness can interrupt old patterns.",https://echobuddha.com/learn/buddhism-101/dependent-origination-explained/,"index, follow (implicit)",1076,34,1,9,true,true,baseline captured
/learn/buddhism-101/five-aggregates-buddhism/,Learning content,learning-page,src/data/learn.ts,src/pages/learn/[section]/[slug].astro,The Five Aggregates in Buddhism,The Five Aggregates in Buddhism Explained Simply | Echo Buddha,"A simple beginner guide to the Five Aggregates in Buddhism: form, feeling, perception, mental formations, and consciousness, with practical examples.",https://echobuddha.com/learn/buddhism-101/five-aggregates-buddhism/,"index, follow (implicit)",1117,34,1,3,true,true,baseline captured
/learn/buddhism-101/five-precepts-buddhism/,Learning content,learning-page,src/data/learn.ts,src/pages/learn/[section]/[slug].astro,The Five Precepts in Buddhism,The Five Precepts in Buddhism: A Beginner's Guide to Ethical Living | Echo Buddha,"Learn the Five Precepts in Buddhism in simple language. A beginner-friendly guide to Buddhist ethics, daily choices, right speech, honesty, kindness, and mindful living.",https://echobuddha.com/learn/buddhism-101/five-precepts-buddhism/,"index, follow (implicit)",1361,34,1,4,true,true,baseline captured
/learn/buddhism-101/how-to-practice-buddhism-at-home/,Learning content,learning-page,src/data/learn.ts,src/pages/learn/[section]/[slug].astro,How to Practice Buddhism at Home,How to Practice Buddhism at Home | Echo Buddha,"Learn simple ways to practice Buddhist-inspired wisdom at home through meditation, speech, kindness, reflection, and daily habits.",https://echobuddha.com/learn/buddhism-101/how-to-practice-buddhism-at-home/,"index, follow (implicit)",363,31,1,7,true,true,baseline captured
/learn/buddhism-101/right-livelihood-buddhism/,Learning content,learning-page,src/data/learn.ts,src/pages/learn/[section]/[slug].astro,Right Livelihood in Buddhism,Right Livelihood in Buddhism: A Beginner's Guide to Ethical Work | Echo Buddha,"Learn Right Livelihood in Buddhism and how it applies to modern work, money, business, ambition, honesty, stress, and ethical daily choices.",https://echobuddha.com/learn/buddhism-101/right-livelihood-buddhism/,"index, follow (implicit)",1227,34,2,7,true,true,baseline captured
/learn/buddhism-101/the-four-noble-truths-explained/,Learning content,learning-page,src/data/learn.ts,src/pages/learn/[section]/[slug].astro,The Four Noble Truths Explained,The Four Noble Truths Explained | Echo Buddha,A beginner-friendly explanation of the Four Noble Truths and how they help us understand suffering and practice wisely.,https://echobuddha.com/learn/buddhism-101/the-four-noble-truths-explained/,"index, follow (implicit)",416,33,1,10,true,true,baseline captured
/learn/buddhism-101/the-noble-eightfold-path-explained/,Learning content,learning-page,src/data/learn.ts,src/pages/learn/[section]/[slug].astro,The Noble Eightfold Path Explained,The Noble Eightfold Path Explained | Echo Buddha,"Learn the Noble Eightfold Path in simple language, with examples for speech, action, work, mindfulness, and meditation.",https://echobuddha.com/learn/buddhism-101/the-noble-eightfold-path-explained/,"index, follow (implicit)",385,33,1,5,true,true,baseline captured
/learn/buddhism-101/the-three-jewels-explained/,Learning content,learning-page,src/data/learn.ts,src/pages/learn/[section]/[slug].astro,The Three Jewels Explained,The Three Jewels Explained | Echo Buddha,"Understand the Buddha, Dhamma, and Sangha in simple language and learn how the Three Jewels support daily practice.",https://echobuddha.com/learn/buddhism-101/the-three-jewels-explained/,"index, follow (implicit)",391,31,1,5,true,true,baseline captured
/learn/buddhism-101/three-marks-of-existence/,Learning content,learning-page,src/data/learn.ts,src/pages/learn/[section]/[slug].astro,The Three Marks of Existence,The Three Marks of Existence in Buddhism Explained Simply | Echo Buddha,"Understand the Three Marks of Existence in Buddhism: anicca, dukkha, and anatta. A simple beginner guide with examples, reflections, and practical meaning.",https://echobuddha.com/learn/buddhism-101/three-marks-of-existence/,"index, follow (implicit)",1100,37,2,6,true,true,baseline captured
/learn/buddhism-101/what-is-buddhism/,Learning content,learning-page,src/data/learn.ts,src/pages/learn/[section]/[slug].astro,What Is Buddhism?,What Is Buddhism? A Clear Beginner's Guide | Echo Buddha,"A simple explanation of Buddhism as a path of wisdom, ethical living, meditation, compassion, and practical insight.",https://echobuddha.com/learn/buddhism-101/what-is-buddhism/,"index, follow (implicit)",455,32,2,7,true,true,baseline captured
/learn/buddhism-101/what-is-impermanence/,Learning content,learning-page,src/data/learn.ts,src/pages/learn/[section]/[slug].astro,What Is Impermanence?,What Is Impermanence? | Echo Buddha,"Understand impermanence in Buddhism and how noticing change can deepen gratitude, patience, and wise letting go.",https://echobuddha.com/learn/buddhism-101/what-is-impermanence/,"index, follow (implicit)",357,32,1,24,true,true,baseline captured
/learn/buddhism-101/what-is-karma-in-buddhism/,Learning content,learning-page,src/data/learn.ts,src/pages/learn/[section]/[slug].astro,What Is Karma in Buddhism?,What Is Karma in Buddhism? A Beginner's Guide | Echo Buddha,"Learn what karma means in Buddhism, how intention shapes actions, and how beginners can understand karma in everyday life.",https://echobuddha.com/learn/buddhism-101/what-is-karma-in-buddhism/,"index, follow (implicit)",389,33,1,4,true,true,baseline captured
/learn/buddhism-101/what-is-mindfulness/,Learning content,learning-page,src/data/learn.ts,src/pages/learn/[section]/[slug].astro,What Is Mindfulness?,What Is Mindfulness? | Echo Buddha,"A simple Buddhist explanation of mindfulness as remembering to be present with body, feelings, mind, and daily life.",https://echobuddha.com/learn/buddhism-101/what-is-mindfulness/,"index, follow (implicit)",352,31,1,40,true,true,baseline captured
/learn/buddhism-101/who-was-the-buddha/,Learning content,learning-page,src/data/learn.ts,src/pages/learn/[section]/[slug].astro,Who Was the Buddha?,Who Was the Buddha? A Simple Beginner-Friendly Explanation | Echo Buddha,"Learn who the Buddha was, why he is called the awakened one, and how his life story can guide modern daily practice.",https://echobuddha.com/learn/buddhism-101/who-was-the-buddha/,"index, follow (implicit)",490,31,1,3,true,true,baseline captured
/learn/buddhism-for-beginners/,Learning content,learning-section,src/data/learn.ts,src/pages/learn/buddhism-for-beginners.astro,Buddhism for Beginners,Buddhism for Beginners - Simple Buddhist Teachings | Echo Buddha,"Start learning Buddhism with simple explanations of the Buddha, the Four Noble Truths, the Noble Eightfold Path, mindfulness, compassion, and meditation.",https://echobuddha.com/learn/buddhism-for-beginners/,"index, follow (implicit)",168,30,0,5,true,true,baseline captured
/learn/buddhist-dictionary/,Buddhist dictionary,dictionary-index,src/data/learn.ts,src/pages/learn/[section]/index.astro,Buddhist Dictionary,Buddhist Dictionary | Echo Buddha,"A practical glossary of Buddhist terms explained in simple, beginner-friendly English.",https://echobuddha.com/learn/buddhist-dictionary/,"index, follow (implicit)",333,39,2,17,true,true,baseline captured
/learn/buddhist-dictionary/anatta/,Buddhist dictionary,term-page,src/data/learn.ts,src/pages/learn/[section]/[slug].astro,Anatta,Anatta Meaning: Non-Self in Buddhism Explained for Beginners | Echo Buddha,"Learn Anatta, the Buddhist teaching of non-self, in simple beginner-friendly language with daily reflection.",https://echobuddha.com/learn/buddhist-dictionary/anatta/,"index, follow (implicit)",327,33,1,5,true,true,baseline captured
/learn/buddhist-dictionary/anicca/,Buddhist dictionary,term-page,src/data/learn.ts,src/pages/learn/[section]/[slug].astro,Anicca,Anicca Meaning: Impermanence in Buddhism Explained Simply | Echo Buddha,"Learn the meaning of Anicca, the Buddhist teaching on impermanence, with daily-life examples and related terms.",https://echobuddha.com/learn/buddhist-dictionary/anicca/,"index, follow (implicit)",291,32,1,12,true,true,baseline captured
/learn/buddhist-dictionary/compassion/,Buddhist dictionary,term-page,src/data/learn.ts,src/pages/learn/[section]/[slug].astro,Compassion,Compassion Meaning in Buddhist Wisdom | Echo Buddha,"Learn compassion in Buddhist wisdom as clear care for suffering with boundaries, kindness, and wise action.",https://echobuddha.com/learn/buddhist-dictionary/compassion/,"index, follow (implicit)",271,31,1,36,true,true,baseline captured
/learn/buddhist-dictionary/dhamma/,Buddhist dictionary,term-page,src/data/learn.ts,src/pages/learn/[section]/[slug].astro,Dhamma,Dhamma Meaning: Buddhist Teaching and Truth | Echo Buddha,"Understand Dhamma as Buddhist teaching, truth, practice, and the way things are seen through wisdom.",https://echobuddha.com/learn/buddhist-dictionary/dhamma/,"index, follow (implicit)",288,30,1,38,true,true,baseline captured
/learn/buddhist-dictionary/dukkha/,Buddhist dictionary,term-page,src/data/learn.ts,src/pages/learn/[section]/[slug].astro,Dukkha,Dukkha Meaning: Suffering and Unsatisfactoriness in Buddhism | Echo Buddha,"Understand Dukkha in simple language as suffering, stress, and dissatisfaction, with examples for daily life.",https://echobuddha.com/learn/buddhist-dictionary/dukkha/,"index, follow (implicit)",320,33,1,16,true,true,baseline captured
/learn/buddhist-dictionary/karma/,Buddhist dictionary,term-page,src/data/learn.ts,src/pages/learn/[section]/[slug].astro,Karma,"Karma Meaning in Buddhism: Intention, Action, and Consequences | Echo Buddha",Learn the Buddhist meaning of karma as intentional action and the way choices shape habits and consequences.,https://echobuddha.com/learn/buddhist-dictionary/karma/,"index, follow (implicit)",290,31,1,14,true,true,baseline captured
/learn/buddhist-dictionary/karuna/,Buddhist dictionary,term-page,src/data/learn.ts,src/pages/learn/[section]/[slug].astro,Karuna,Karuna Meaning: Compassion in Buddhism | Echo Buddha,"A simple explanation of Karuna, Buddhist compassion, with daily-life meaning and related teachings.",https://echobuddha.com/learn/buddhist-dictionary/karuna/,"index, follow (implicit)",275,31,1,10,true,true,baseline captured
/learn/buddhist-dictionary/metta/,Buddhist dictionary,term-page,src/data/learn.ts,src/pages/learn/[section]/[slug].astro,Metta,Metta Meaning: Loving-Kindness in Buddhism | Echo Buddha,"Learn Metta, or loving-kindness, as a Buddhist practice of goodwill toward oneself and others.",https://echobuddha.com/learn/buddhist-dictionary/metta/,"index, follow (implicit)",295,31,1,12,true,true,baseline captured
