URL / Page family,Page role,Index state,Sensitive?,Current AdSense script state,Expected AdSense script state,Publisher ID correct?,Duplicate script?,Consent dependency,CSP compatible?,Manual slot present?,Manual slot should exist?,Verification suitable?,Future monetization suitability,Issue,Action,Validation,Human/account review?
/articles/dhammapada-reflection-what-we-think/,Article detail,indexable,No,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,Yes — meta + ads.txt,Owner review after approval/CMP,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/articles/dhammapada-verse-1-meaning/,Article detail,indexable,No,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,Yes — meta + ads.txt,Owner review after approval/CMP,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/articles/eightfold-path-explained-daily-life/,Article detail,indexable,No,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,Yes — meta + ads.txt,Owner review after approval/CMP,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/articles/eightfold-path-explained/,Article detail,indexable,No,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,Yes — meta + ads.txt,Owner review after approval/CMP,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/articles/equanimity-in-buddhism/,Article detail,indexable,No,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,Yes — meta + ads.txt,Owner review after approval/CMP,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/articles/first-week-buddhist-practice/,Article detail,indexable,No,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,Yes — meta + ads.txt,Owner review after approval/CMP,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/articles/five-precepts-in-daily-life/,Article detail,indexable,No,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,Yes — meta + ads.txt,Owner review after approval/CMP,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/articles/four-noble-truths-explained-simply/,Article detail,indexable,No,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,Yes — meta + ads.txt,Owner review after approval/CMP,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/articles/four-noble-truths-explained/,Article detail,indexable,No,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,Yes — meta + ads.txt,Owner review after approval/CMP,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/articles/how-to-let-go-of-attachment-in-buddhism/,Article detail,indexable,No,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,Yes — meta + ads.txt,Owner review after approval/CMP,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/articles/how-to-meditate-for-anxiety/,Article detail,indexable,Yes,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,Yes — meta + ads.txt,Excluded/protected,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/articles/how-to-meditate-for-beginners/,Article detail,indexable,No,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,Yes — meta + ads.txt,Owner review after approval/CMP,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/articles/how-to-practice-non-attachment/,Article detail,indexable,No,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,Yes — meta + ads.txt,Owner review after approval/CMP,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/articles/impermanence-in-buddhism-letting-go/,Article detail,indexable,No,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,Yes — meta + ads.txt,Owner review after approval/CMP,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/articles/impermanence-in-buddhism/,Article detail,indexable,No,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,Yes — meta + ads.txt,Owner review after approval/CMP,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/articles/letting-go-without-giving-up/,Article detail,indexable,No,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,Yes — meta + ads.txt,Owner review after approval/CMP,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/articles/loving-kindness-meditation-beginners/,Article detail,indexable,No,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,Yes — meta + ads.txt,Owner review after approval/CMP,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/articles/loving-kindness-meditation-guide/,Article detail,indexable,No,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,Yes — meta + ads.txt,Owner review after approval/CMP,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/articles/metta-meditation-script/,Article detail,indexable,No,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,Yes — meta + ads.txt,Owner review after approval/CMP,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/articles/mindful-email-and-texting/,Article detail,indexable,No,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,Yes — meta + ads.txt,Owner review after approval/CMP,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/articles/mindful-listening-in-everyday-life/,Article detail,indexable,No,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,Yes — meta + ads.txt,Owner review after approval/CMP,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/articles/mindfulness-for-better-sleep/,Article detail,indexable,Yes,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,Yes — meta + ads.txt,Excluded/protected,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/articles/mindfulness-morning-routine/,Article detail,indexable,No,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,Yes — meta + ads.txt,Owner review after approval/CMP,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/articles/mindfulness-of-breathing-guide/,Article detail,indexable,No,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,Yes — meta + ads.txt,Owner review after approval/CMP,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/articles/mindfulness-vs-meditation/,Article detail,indexable,No,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,Yes — meta + ads.txt,Owner review after approval/CMP,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/articles/noble-eightfold-path-practical-guide/,Article detail,indexable,No,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,Yes — meta + ads.txt,Owner review after approval/CMP,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/articles/non-attachment-in-relationships/,Article detail,indexable,Yes,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,Yes — meta + ads.txt,Excluded/protected,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/articles/right-livelihood-modern-life/,Article detail,indexable,No,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,Yes — meta + ads.txt,Owner review after approval/CMP,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/articles/right-speech-buddhism/,Article detail,indexable,No,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,Yes — meta + ads.txt,Owner review after approval/CMP,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/articles/right-speech-examples/,Article detail,indexable,No,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,Yes — meta + ads.txt,Owner review after approval/CMP,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/articles/three-poisons-buddhism-explained/,Article detail,indexable,No,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,Yes — meta + ads.txt,Owner review after approval/CMP,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/articles/three-ways-to-practice-patience/,Article detail,indexable,No,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,Yes — meta + ads.txt,Owner review after approval/CMP,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/articles/visiting-a-buddhist-temple-respectfully/,Article detail,indexable,No,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,Yes — meta + ads.txt,Owner review after approval/CMP,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/articles/walking-meditation-step-by-step/,Article detail,indexable,No,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,Yes — meta + ads.txt,Owner review after approval/CMP,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/articles/what-is-buddhism-beginner-guide/,Article detail,indexable,No,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,Yes — meta + ads.txt,Owner review after approval/CMP,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/articles/what-is-karma-in-buddhism/,Article detail,indexable,No,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,Yes — meta + ads.txt,Owner review after approval/CMP,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/articles/what-is-sangha-buddhist-community/,Article detail,indexable,No,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,Yes — meta + ads.txt,Owner review after approval/CMP,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/authors/echo-buddha-editorial/,Trust/policy,indexable,Yes,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,Yes — meta + ads.txt,Excluded/protected,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/buddhist-sources-and-citations/,Trust/policy,indexable,Yes,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,Yes — meta + ads.txt,Excluded/protected,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/contact/,Trust/policy,indexable,Yes,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,Yes — meta + ads.txt,Excluded/protected,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/corrections/,Trust/policy,indexable,Yes,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,Yes — meta + ads.txt,Excluded/protected,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/daily-reflections/,Daily reflection,indexable,Yes,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,Yes — meta + ads.txt,Excluded/protected,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/daily-reflections/anger-as-a-signal/,Daily reflection,noindex,Yes,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,N/A — noindex route,Excluded/protected,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/daily-reflections/begin-again-without-shame/,Daily reflection,noindex,Yes,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,N/A — noindex route,Excluded/protected,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/daily-reflections/compassion-begins-nearby/,Daily reflection,noindex,Yes,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,N/A — noindex route,Excluded/protected,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/daily-reflections/enough-for-this-moment/,Daily reflection,noindex,Yes,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,N/A — noindex route,Excluded/protected,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/daily-reflections/evening-release/,Daily reflection,noindex,Yes,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,N/A — noindex route,Excluded/protected,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/daily-reflections/family-patience/,Daily reflection,noindex,Yes,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,N/A — noindex route,Excluded/protected,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/daily-reflections/forgiveness-without-approval/,Daily reflection,noindex,Yes,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,N/A — noindex route,Excluded/protected,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/daily-reflections/gratitude-for-change/,Daily reflection,noindex,Yes,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,N/A — noindex route,Excluded/protected,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/daily-reflections/gratitude-notices-enough/,Daily reflection,noindex,Yes,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,N/A — noindex route,Excluded/protected,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/daily-reflections/impermanence-softens-clinging/,Daily reflection,noindex,Yes,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,N/A — noindex route,Excluded/protected,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/daily-reflections/kindness-with-boundaries/,Daily reflection,noindex,Yes,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,N/A — noindex route,Excluded/protected,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/daily-reflections/let-the-feeling-pass/,Daily reflection,noindex,Yes,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,N/A — noindex route,Excluded/protected,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/daily-reflections/letting-go-keeps-care/,Daily reflection,noindex,Yes,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,N/A — noindex route,Excluded/protected,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/daily-reflections/listen-before-answering/,Daily reflection,noindex,Yes,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,N/A — noindex route,Excluded/protected,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/daily-reflections/metta-for-a-difficult-person/,Daily reflection,noindex,Yes,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,N/A — noindex route,Excluded/protected,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/daily-reflections/mindful-work/,Daily reflection,noindex,Yes,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,N/A — noindex route,Excluded/protected,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/daily-reflections/morning-intention/,Daily reflection,noindex,Yes,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,N/A — noindex route,Excluded/protected,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/daily-reflections/notice-before-fixing/,Daily reflection,noindex,Yes,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,N/A — noindex route,Excluded/protected,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/daily-reflections/one-honest-breath/,Daily reflection,noindex,Yes,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,N/A — noindex route,Excluded/protected,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/daily-reflections/one-step-on-the-path/,Daily reflection,noindex,Yes,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,N/A — noindex route,Excluded/protected,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/daily-reflections/patience-before-anger-speaks/,Daily reflection,noindex,Yes,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,N/A — noindex route,Excluded/protected,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/daily-reflections/rest-without-escape/,Daily reflection,noindex,Yes,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,N/A — noindex route,Excluded/protected,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
/daily-reflections/see-the-conditions/,Daily reflection,noindex,Yes,DISABLED,DISABLED pending certified CMP/account decisions,Yes,0,Runtime ads require certified CMP where applicable; not active,Yes — runtime intentionally excluded,No,No,N/A — noindex route,Excluded/protected,None in repository state,Preserve no-runtime/no-slot state,PASS,Yes — before any ad serving
