URL,intended_state,substantive_route,title,h1,invalid_route_template,status_contract,soft_404_risk,result
https://echobuddha.com/,INDEXABLE_CANONICAL_200,YES,Echo Buddha - Buddhist Wisdom for a Calmer Everyday Life,Echo Buddha,NO,200,NO_UNLINKED_NOINDEX_ERROR_SHELL,PASS
https://echobuddha.com/daily-reflections/today/,NOINDEX_USER_PAGE_200,YES,Today&#39;s Buddhist Reflection Prompt | Echo Buddha,Today's Buddhist Reflection Prompt,NO,200,NO_UNLINKED_NOINDEX_ERROR_SHELL,PASS
https://echobuddha.com/daily-reflections/walking-as-practice/,NOINDEX_USER_PAGE_200,YES,Walking Can Be Practice - Daily Buddhist Reflection | Echo Buddha,Walking Can Be Practice,NO,200,NO_UNLINKED_NOINDEX_ERROR_SHELL,PASS
https://echobuddha.com/disclaimer/,INDEXABLE_CANONICAL_200,YES,Disclaimer | Echo Buddha,Disclaimer,NO,200,NO_UNLINKED_NOINDEX_ERROR_SHELL,PASS
https://echobuddha.com/editorial-policy/,INDEXABLE_CANONICAL_200,YES,Editorial Policy | Echo Buddha,Editorial Policy,NO,200,NO_UNLINKED_NOINDEX_ERROR_SHELL,PASS
https://echobuddha.com/how-echo-buddha-creates-content/,INDEXABLE_CANONICAL_200,YES,How Echo Buddha Creates Content | Echo Buddha,How Echo Buddha Creates Content,NO,200,NO_UNLINKED_NOINDEX_ERROR_SHELL,PASS
https://echobuddha.com/learn/,INDEXABLE_CANONICAL_200,YES,Learn Buddhist Wisdom for Daily Life | Echo Buddha,Learn Buddhist Wisdom for Daily Life,NO,200,NO_UNLINKED_NOINDEX_ERROR_SHELL,PASS
https://echobuddha.com/learn/buddhism-101/,INDEXABLE_CANONICAL_200,YES,Buddhism 101 | Echo Buddha,Buddhism 101,NO,200,NO_UNLINKED_NOINDEX_ERROR_SHELL,PASS
https://echobuddha.com/learn/buddhism-101/a-simple-daily-buddhist-practice/,INDEXABLE_CANONICAL_200,YES,A Simple Daily Buddhist Practice | Echo Buddha,A Simple Daily Buddhist Practice,NO,200,NO_UNLINKED_NOINDEX_ERROR_SHELL,PASS
https://echobuddha.com/learn/buddhism-101/dependent-origination-explained/,INDEXABLE_CANONICAL_200,YES,Dependent Origination in Buddhism Explained for Beginners | Echo Buddha,Dependent Origination Explained,NO,200,NO_UNLINKED_NOINDEX_ERROR_SHELL,PASS
https://echobuddha.com/learn/buddhism-101/five-aggregates-buddhism/,INDEXABLE_CANONICAL_200,YES,The Five Aggregates in Buddhism Explained Simply | Echo Buddha,The Five Aggregates in Buddhism,NO,200,NO_UNLINKED_NOINDEX_ERROR_SHELL,PASS
https://echobuddha.com/learn/buddhism-101/five-hindrances-in-buddhism/,INDEXABLE_CANONICAL_200,YES,Five Hindrances in Buddhism Explained for Beginners | Echo Buddha,The Five Hindrances in Buddhism,NO,200,NO_UNLINKED_NOINDEX_ERROR_SHELL,PASS
https://echobuddha.com/learn/buddhism-101/five-precepts-buddhism/,INDEXABLE_CANONICAL_200,YES,The Five Precepts in Buddhism: A Beginner&#39;s Guide to Ethical Living | Echo Buddha,The Five Precepts in Buddhism,NO,200,NO_UNLINKED_NOINDEX_ERROR_SHELL,PASS
https://echobuddha.com/learn/buddhism-101/four-brahmaviharas/,INDEXABLE_CANONICAL_200,YES,"The Four Brahmaviharas: Loving-Kindness, Compassion, Joy, and Equanimity | Echo Buddha",The Four Brahmaviharas,NO,200,NO_UNLINKED_NOINDEX_ERROR_SHELL,PASS
https://echobuddha.com/learn/buddhism-101/how-to-practice-buddhism-at-home/,INDEXABLE_CANONICAL_200,YES,How to Practice Buddhism at Home | Echo Buddha,How to Practice Buddhism at Home,NO,200,NO_UNLINKED_NOINDEX_ERROR_SHELL,PASS
https://echobuddha.com/learn/buddhism-101/middle-way-explained-for-beginners/,INDEXABLE_CANONICAL_200,YES,The Middle Way in Buddhism Explained for Beginners | Echo Buddha,The Middle Way Explained for Beginners,NO,200,NO_UNLINKED_NOINDEX_ERROR_SHELL,PASS
https://echobuddha.com/learn/buddhism-101/right-livelihood-buddhism/,INDEXABLE_CANONICAL_200,YES,Right Livelihood in Buddhism: A Beginner&#39;s Guide to Ethical Work | Echo Buddha,Right Livelihood in Buddhism,NO,200,NO_UNLINKED_NOINDEX_ERROR_SHELL,PASS
https://echobuddha.com/learn/buddhism-101/the-four-noble-truths-explained/,INDEXABLE_CANONICAL_200,YES,The Four Noble Truths Explained | Echo Buddha,The Four Noble Truths Explained,NO,200,NO_UNLINKED_NOINDEX_ERROR_SHELL,PASS
