URL,page_family,indexable,phase_2_value_score,protection_tier,protection_reason,clicks_3m,impressions_3m,click_share,impression_share,momentum,emerging_winner,query_ownership,backlink_status,internal_authority,canonical_state,noindex_prohibited_without_review,future_change_restriction,confidence
https://echobuddha.com/404.html,ERROR,false,NOT_APPLICABLE,SEO_UNKNOWN,no page-level Search row; unknown is not zero,0,0,0.0000%,0.0000%,INSUFFICIENT_DATA,false,NO_SEARCH_DATA: query×page join absent,NOT_VERIFIED,LOW,absent,false,DO_NOT_CHANGE_YET — resolve Search/canonical/history uncertainty,LOW
https://echobuddha.com/articles/category/reflection/,ARTICLE_CATEGORY,true,49,SEO_P2_EMERGING,structural/internal authority,0,0,0.0000%,0.0000%,INSUFFICIENT_DATA,false,NO_SEARCH_DATA: query×page join absent,NOT_VERIFIED,HIGH,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN,false,Evidence and impact review required before destructive change,MEDIUM
https://echobuddha.com/articles/compassion-as-a-daily-discipline/,ARTICLE,true,63,SEO_P3_LIMITED,1 impressions,0,1,0.0000%,0.0428%,INSUFFICIENT_DATA,false,NO_SEARCH_DATA: query×page join absent,NOT_VERIFIED,MEDIUM,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN,false,Phase 4 may evaluate; user value still controls,HIGH
https://echobuddha.com/articles/compassion-in-buddhism-beginner-guide/,ARTICLE,true,77,SEO_P1_HIGH,23 impressions; structural/internal authority; Phase 2 value 77,0,23,0.0000%,0.9833%,GROWING,false,NO_SEARCH_DATA: query×page join absent,NOT_VERIFIED,MEDIUM,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN,true,"NO SEO-R3/R4 CHANGE WITHOUT QUERY, BACKLINK, MAPPING, REDIRECT, AND MONITORING EVIDENCE",HIGH
https://echobuddha.com/articles/compassion-with-boundaries/,ARTICLE,true,68,SEO_P2_EMERGING,5 impressions; structural/internal authority,0,5,0.0000%,0.2138%,INSUFFICIENT_DATA,false,NO_SEARCH_DATA: query×page join absent,NOT_VERIFIED,HIGH,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN,false,Evidence and impact review required before destructive change,HIGH
https://echobuddha.com/articles/creating-a-peaceful-corner-at-home/,ARTICLE,true,71,SEO_P2_EMERGING,Phase 2 value 71,0,0,0.0000%,0.0000%,INSUFFICIENT_DATA,false,NO_SEARCH_DATA: query×page join absent,NOT_VERIFIED,LOW,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN,false,Evidence and impact review required before destructive change,MEDIUM
https://echobuddha.com/articles/dhamma-vs-dharma/,ARTICLE,true,63,SEO_P1_HIGH,1 clicks; 232 impressions; STRONGLY_GROWING; structural/internal authority,1,232,3.8462%,9.9188%,STRONGLY_GROWING,true,NO_SEARCH_DATA: query×page join absent,NOT_VERIFIED,HIGH,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN,true,"NO SEO-R3/R4 CHANGE WITHOUT QUERY, BACKLINK, MAPPING, REDIRECT, AND MONITORING EVIDENCE",HIGH
https://echobuddha.com/articles/dhammapada-reflection-trained-mind/,ARTICLE,true,58,SEO_P3_LIMITED,1 impressions,0,1,0.0000%,0.0428%,INSUFFICIENT_DATA,false,NO_SEARCH_DATA: query×page join absent,NOT_VERIFIED,MEDIUM,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN,false,Phase 4 may evaluate; user value still controls,HIGH
https://echobuddha.com/articles/dhammapada-reflection-what-we-think/,ARTICLE,true,65,SEO_P2_EMERGING,56 impressions; GROWING,0,56,0.0000%,2.3942%,GROWING,true,NO_SEARCH_DATA: query×page join absent,NOT_VERIFIED,MEDIUM,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN,false,Evidence and impact review required before destructive change,HIGH
https://echobuddha.com/articles/dhammapada-verse-1-meaning/,ARTICLE,true,65,SEO_P2_EMERGING,56 impressions; GROWING,0,56,0.0000%,2.3942%,GROWING,true,NO_SEARCH_DATA: query×page join absent,NOT_VERIFIED,MEDIUM,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN,false,Evidence and impact review required before destructive change,HIGH
https://echobuddha.com/articles/eightfold-path-explained/,ARTICLE,true,64,SEO_P2_EMERGING,8 impressions,0,8,0.0000%,0.3420%,INSUFFICIENT_DATA,false,NO_SEARCH_DATA: query×page join absent,NOT_VERIFIED,MEDIUM,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN,false,Evidence and impact review required before destructive change,HIGH
https://echobuddha.com/articles/eightfold-path-explained-daily-life/,ARTICLE,true,68,SEO_P2_EMERGING,9 impressions,0,9,0.0000%,0.3848%,INSUFFICIENT_DATA,false,NO_SEARCH_DATA: query×page join absent,NOT_VERIFIED,MEDIUM,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN,false,Evidence and impact review required before destructive change,HIGH
https://echobuddha.com/articles/equanimity-in-buddhism/,ARTICLE,true,70,SEO_P2_EMERGING,7 impressions; Phase 2 value 70,0,7,0.0000%,0.2993%,INSUFFICIENT_DATA,false,NO_SEARCH_DATA: query×page join absent,NOT_VERIFIED,LOW,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN,false,Evidence and impact review required before destructive change,HIGH
https://echobuddha.com/articles/first-week-buddhist-practice/,ARTICLE,true,70,SEO_P2_EMERGING,1 impressions; Phase 2 value 70,0,1,0.0000%,0.0428%,INSUFFICIENT_DATA,false,NO_SEARCH_DATA: query×page join absent,NOT_VERIFIED,MEDIUM,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN,false,Evidence and impact review required before destructive change,HIGH
https://echobuddha.com/articles/five-precepts-in-daily-life/,ARTICLE,true,73,SEO_P1_HIGH,104 impressions; STRONGLY_GROWING; Phase 2 value 73,0,104,0.0000%,4.4463%,STRONGLY_GROWING,true,NO_SEARCH_DATA: query×page join absent,NOT_VERIFIED,MEDIUM,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN,true,"NO SEO-R3/R4 CHANGE WITHOUT QUERY, BACKLINK, MAPPING, REDIRECT, AND MONITORING EVIDENCE",HIGH
https://echobuddha.com/articles/four-noble-truths-explained/,ARTICLE,true,63,SEO_P3_LIMITED,2 impressions,0,2,0.0000%,0.0855%,INSUFFICIENT_DATA,false,NO_SEARCH_DATA: query×page join absent,NOT_VERIFIED,MEDIUM,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN,false,Phase 4 may evaluate; user value still controls,HIGH
https://echobuddha.com/articles/four-noble-truths-explained-simply/,ARTICLE,true,61,SEO_P2_EMERGING,6 impressions,0,6,0.0000%,0.2565%,INSUFFICIENT_DATA,false,NO_SEARCH_DATA: query×page join absent,NOT_VERIFIED,MEDIUM,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN,false,Evidence and impact review required before destructive change,HIGH
https://echobuddha.com/articles/how-to-let-go-of-attachment-in-buddhism/,ARTICLE,true,71,SEO_P1_HIGH,10 impressions; structural/internal authority; Phase 2 value 71,0,10,0.0000%,0.4275%,INSUFFICIENT_DATA,false,NO_SEARCH_DATA: query×page join absent,NOT_VERIFIED,MEDIUM,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN,true,"NO SEO-R3/R4 CHANGE WITHOUT QUERY, BACKLINK, MAPPING, REDIRECT, AND MONITORING EVIDENCE",HIGH
https://echobuddha.com/articles/how-to-meditate-for-anxiety/,ARTICLE,true,75,SEO_P2_EMERGING,1 impressions; Phase 2 value 75,0,1,0.0000%,0.0428%,INSUFFICIENT_DATA,false,NO_SEARCH_DATA: query×page join absent,NOT_VERIFIED,MEDIUM,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN,false,Evidence and impact review required before destructive change,HIGH
https://echobuddha.com/articles/how-to-meditate-for-beginners/,ARTICLE,true,69,SEO_P3_LIMITED,2 impressions,0,2,0.0000%,0.0855%,INSUFFICIENT_DATA,false,NO_SEARCH_DATA: query×page join absent,NOT_VERIFIED,MEDIUM,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN,false,Phase 4 may evaluate; user value still controls,HIGH
https://echobuddha.com/articles/how-to-practice-non-attachment/,ARTICLE,true,59,SEO_P2_EMERGING,7 impressions,0,7,0.0000%,0.2993%,INSUFFICIENT_DATA,false,NO_SEARCH_DATA: query×page join absent,NOT_VERIFIED,MEDIUM,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN,false,Evidence and impact review required before destructive change,HIGH
https://echobuddha.com/articles/impermanence-in-buddhism/,ARTICLE,true,63,SEO_P3_LIMITED,3 impressions,0,3,0.0000%,0.1283%,INSUFFICIENT_DATA,false,NO_SEARCH_DATA: query×page join absent,NOT_VERIFIED,MEDIUM,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN,false,Phase 4 may evaluate; user value still controls,HIGH
https://echobuddha.com/articles/impermanence-in-buddhism-letting-go/,ARTICLE,true,64,SEO_P2_EMERGING,7 impressions,0,7,0.0000%,0.2993%,INSUFFICIENT_DATA,false,NO_SEARCH_DATA: query×page join absent,NOT_VERIFIED,MEDIUM,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN,false,Evidence and impact review required before destructive change,HIGH
https://echobuddha.com/articles/,ARTICLE_HUB,true,50,SEO_P1_HIGH,17 impressions; structural/internal authority,0,17,0.0000%,0.7268%,STABLE,false,NO_SEARCH_DATA: query×page join absent,NOT_VERIFIED,HIGH,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN,true,"NO SEO-R3/R4 CHANGE WITHOUT QUERY, BACKLINK, MAPPING, REDIRECT, AND MONITORING EVIDENCE",HIGH
https://echobuddha.com/articles/letting-go-without-giving-up/,ARTICLE,true,58,SEO_P3_LIMITED,limited current Search evidence,0,0,0.0000%,0.0000%,INSUFFICIENT_DATA,false,NO_SEARCH_DATA: query×page join absent,NOT_VERIFIED,MEDIUM,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN,false,Phase 4 may evaluate; user value still controls,MEDIUM
https://echobuddha.com/articles/loving-kindness-meditation-beginners/,ARTICLE,true,63,SEO_P3_LIMITED,limited current Search evidence,0,0,0.0000%,0.0000%,INSUFFICIENT_DATA,false,NO_SEARCH_DATA: query×page join absent,NOT_VERIFIED,MEDIUM,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN,false,Phase 4 may evaluate; user value still controls,MEDIUM
https://echobuddha.com/articles/loving-kindness-meditation-guide/,ARTICLE,true,63,SEO_P3_LIMITED,2 impressions,0,2,0.0000%,0.0855%,INSUFFICIENT_DATA,false,NO_SEARCH_DATA: query×page join absent,NOT_VERIFIED,MEDIUM,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN,false,Phase 4 may evaluate; user value still controls,HIGH
https://echobuddha.com/articles/metta-meditation-script/,ARTICLE,true,70,SEO_P2_EMERGING,3 impressions; Phase 2 value 70,0,3,0.0000%,0.1283%,INSUFFICIENT_DATA,false,NO_SEARCH_DATA: query×page join absent,NOT_VERIFIED,MEDIUM,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN,false,Evidence and impact review required before destructive change,MEDIUM
https://echobuddha.com/articles/mindful-email-and-texting/,ARTICLE,true,68,SEO_P2_EMERGING,5 impressions,0,5,0.0000%,0.2138%,INSUFFICIENT_DATA,false,NO_SEARCH_DATA: query×page join absent,NOT_VERIFIED,MEDIUM,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN,false,Evidence and impact review required before destructive change,HIGH
https://echobuddha.com/articles/mindful-listening-in-everyday-life/,ARTICLE,true,65,SEO_P3_LIMITED,3 impressions,0,3,0.0000%,0.1283%,INSUFFICIENT_DATA,false,NO_SEARCH_DATA: query×page join absent,NOT_VERIFIED,MEDIUM,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN,false,Phase 4 may evaluate; user value still controls,HIGH
https://echobuddha.com/articles/mindfulness-for-better-sleep/,ARTICLE,true,75,SEO_P2_EMERGING,Phase 2 value 75,0,0,0.0000%,0.0000%,INSUFFICIENT_DATA,false,NO_SEARCH_DATA: query×page join absent,NOT_VERIFIED,MEDIUM,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN,false,Evidence and impact review required before destructive change,MEDIUM
https://echobuddha.com/articles/mindfulness-morning-routine/,ARTICLE,true,65,SEO_P3_LIMITED,limited current Search evidence,0,0,0.0000%,0.0000%,INSUFFICIENT_DATA,false,NO_SEARCH_DATA: query×page join absent,NOT_VERIFIED,MEDIUM,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN,false,Phase 4 may evaluate; user value still controls,MEDIUM
https://echobuddha.com/articles/mindfulness-of-breathing-guide/,ARTICLE,true,75,SEO_P2_EMERGING,structural/internal authority; Phase 2 value 75,0,0,0.0000%,0.0000%,INSUFFICIENT_DATA,false,NO_SEARCH_DATA: query×page join absent,NOT_VERIFIED,MEDIUM,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN,false,Evidence and impact review required before destructive change,MEDIUM
https://echobuddha.com/articles/mindfulness-vs-meditation/,ARTICLE,true,63,SEO_P3_LIMITED,limited current Search evidence,0,0,0.0000%,0.0000%,INSUFFICIENT_DATA,false,NO_SEARCH_DATA: query×page join absent,NOT_VERIFIED,MEDIUM,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN,false,Phase 4 may evaluate; user value still controls,MEDIUM
https://echobuddha.com/articles/noble-eightfold-path-practical-guide/,ARTICLE,true,63,SEO_P1_HIGH,1 clicks; 14 impressions; GROWING,1,14,3.8462%,0.5985%,GROWING,true,NO_SEARCH_DATA: query×page join absent,NOT_VERIFIED,MEDIUM,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN,true,"NO SEO-R3/R4 CHANGE WITHOUT QUERY, BACKLINK, MAPPING, REDIRECT, AND MONITORING EVIDENCE",HIGH
https://echobuddha.com/articles/non-attachment-in-relationships/,ARTICLE,true,67,SEO_P3_LIMITED,1 impressions,0,1,0.0000%,0.0428%,INSUFFICIENT_DATA,false,NO_SEARCH_DATA: query×page join absent,NOT_VERIFIED,MEDIUM,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN,false,Phase 4 may evaluate; user value still controls,HIGH
https://echobuddha.com/articles/right-livelihood-modern-life/,ARTICLE,true,63,SEO_P3_LIMITED,3 impressions,0,3,0.0000%,0.1283%,INSUFFICIENT_DATA,false,NO_SEARCH_DATA: query×page join absent,NOT_VERIFIED,LOW,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN,false,Phase 4 may evaluate; user value still controls,HIGH
https://echobuddha.com/articles/right-speech-buddhism/,ARTICLE,true,78,SEO_P0_CRITICAL,3 clicks; 313 impressions; STRONGLY_GROWING; structural/internal authority; Phase 2 value 78,3,313,11.5385%,13.3818%,STRONGLY_GROWING,true,NO_SEARCH_DATA: query×page join absent,NOT_VERIFIED,HIGH,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN,true,"NO SEO-R3/R4 CHANGE WITHOUT QUERY, BACKLINK, MAPPING, REDIRECT, AND MONITORING EVIDENCE",HIGH
https://echobuddha.com/articles/right-speech-examples/,ARTICLE,true,60,SEO_P3_LIMITED,3 impressions,0,3,0.0000%,0.1283%,INSUFFICIENT_DATA,false,NO_SEARCH_DATA: query×page join absent,NOT_VERIFIED,MEDIUM,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN,false,Phase 4 may evaluate; user value still controls,HIGH
https://echobuddha.com/articles/three-poisons-buddhism-explained/,ARTICLE,true,72,SEO_P1_HIGH,1 clicks; 107 impressions; STRONGLY_GROWING; Phase 2 value 72,1,107,3.8462%,4.5746%,STRONGLY_GROWING,true,NO_SEARCH_DATA: query×page join absent,NOT_VERIFIED,LOW,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN,true,"NO SEO-R3/R4 CHANGE WITHOUT QUERY, BACKLINK, MAPPING, REDIRECT, AND MONITORING EVIDENCE",HIGH
https://echobuddha.com/articles/three-ways-to-practice-patience/,ARTICLE,true,65,SEO_P2_EMERGING,10 impressions,0,10,0.0000%,0.4275%,DECLINING,false,NO_SEARCH_DATA: query×page join absent,NOT_VERIFIED,MEDIUM,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN,false,Evidence and impact review required before destructive change,HIGH
https://echobuddha.com/articles/visiting-a-buddhist-temple-respectfully/,ARTICLE,true,72,SEO_P2_EMERGING,50 impressions; Phase 2 value 72,0,50,0.0000%,2.1377%,GROWING,false,NO_SEARCH_DATA: query×page join absent,NOT_VERIFIED,MEDIUM,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN,false,Evidence and impact review required before destructive change,HIGH
https://echobuddha.com/articles/walking-meditation-step-by-step/,ARTICLE,true,65,SEO_P3_LIMITED,3 impressions,0,3,0.0000%,0.1283%,INSUFFICIENT_DATA,false,NO_SEARCH_DATA: query×page join absent,NOT_VERIFIED,MEDIUM,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN,false,Phase 4 may evaluate; user value still controls,HIGH
https://echobuddha.com/articles/what-is-buddhism-beginner-guide/,ARTICLE,true,61,SEO_P2_EMERGING,12 impressions,0,12,0.0000%,0.5130%,STABLE,false,NO_SEARCH_DATA: query×page join absent,NOT_VERIFIED,MEDIUM,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN,false,Evidence and impact review required before destructive change,HIGH
https://echobuddha.com/articles/what-is-karma-in-buddhism/,ARTICLE,true,64,SEO_P2_EMERGING,9 impressions,0,9,0.0000%,0.3848%,INSUFFICIENT_DATA,false,NO_SEARCH_DATA: query×page join absent,NOT_VERIFIED,MEDIUM,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN,false,Evidence and impact review required before destructive change,HIGH
https://echobuddha.com/articles/what-is-sangha-buddhist-community/,ARTICLE,true,77,SEO_P1_HIGH,75 impressions; STRONGLY_GROWING; structural/internal authority; Phase 2 value 77,0,75,0.0000%,3.2065%,STRONGLY_GROWING,true,NO_SEARCH_DATA: query×page join absent,NOT_VERIFIED,MEDIUM,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN,true,"NO SEO-R3/R4 CHANGE WITHOUT QUERY, BACKLINK, MAPPING, REDIRECT, AND MONITORING EVIDENCE",HIGH
https://echobuddha.com/authors/echo-buddha-editorial/,AUTHOR,true,NOT_APPLICABLE,SEO_P2_EMERGING,structural/internal authority,0,0,0.0000%,0.0000%,INSUFFICIENT_DATA,false,NO_SEARCH_DATA: query×page join absent,NOT_VERIFIED,HIGH,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN,false,Evidence and impact review required before destructive change,MEDIUM
https://echobuddha.com/buddhist-sources-and-citations/,SOURCE_POLICY,true,NOT_APPLICABLE,SEO_P2_EMERGING,6 impressions; structural/internal authority,0,6,0.0000%,0.2565%,INSUFFICIENT_DATA,false,NO_SEARCH_DATA: query×page join absent,NOT_VERIFIED,HIGH,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN,false,Evidence and impact review required before destructive change,HIGH
https://echobuddha.com/contact/,CONTACT,true,NOT_APPLICABLE,SEO_P2_EMERGING,7 impressions; structural/internal authority,0,7,0.0000%,0.2993%,INSUFFICIENT_DATA,false,NO_SEARCH_DATA: query×page join absent,NOT_VERIFIED,HIGH,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN,false,Evidence and impact review required before destructive change,HIGH
https://echobuddha.com/corrections/,CORRECTIONS,true,NOT_APPLICABLE,SEO_P2_EMERGING,1 impressions; structural/internal authority,0,1,0.0000%,0.0428%,INSUFFICIENT_DATA,false,NO_SEARCH_DATA: query×page join absent,NOT_VERIFIED,HIGH,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN,false,Evidence and impact review required before destructive change,HIGH
https://echobuddha.com/daily-reflections/anger-as-a-signal/,REFLECTION,false,NOT_APPLICABLE,SEO_P2_EMERGING,1 impressions,0,1,0.0000%,0.0428%,INSUFFICIENT_DATA,false,NO_SEARCH_DATA: query×page join absent,NOT_VERIFIED,LOW,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN,false,Evidence and impact review required before destructive change,HIGH
https://echobuddha.com/daily-reflections/begin-again-without-shame/,REFLECTION,false,NOT_APPLICABLE,SEO_P2_EMERGING,3 impressions,0,3,0.0000%,0.1283%,INSUFFICIENT_DATA,false,NO_SEARCH_DATA: query×page join absent,NOT_VERIFIED,LOW,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN,false,Evidence and impact review required before destructive change,HIGH
https://echobuddha.com/daily-reflections/compassion-begins-nearby/,REFLECTION,false,NOT_APPLICABLE,SEO_UNKNOWN,no page-level Search row; unknown is not zero,0,0,0.0000%,0.0000%,INSUFFICIENT_DATA,false,NO_SEARCH_DATA: query×page join absent,NOT_VERIFIED,LOW,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN,false,DO_NOT_CHANGE_YET — resolve Search/canonical/history uncertainty,LOW
https://echobuddha.com/daily-reflections/enough-for-this-moment/,REFLECTION,false,NOT_APPLICABLE,SEO_UNKNOWN,no page-level Search row; unknown is not zero,0,0,0.0000%,0.0000%,INSUFFICIENT_DATA,false,NO_SEARCH_DATA: query×page join absent,NOT_VERIFIED,LOW,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN,false,DO_NOT_CHANGE_YET — resolve Search/canonical/history uncertainty,LOW
https://echobuddha.com/daily-reflections/evening-release/,REFLECTION,false,NOT_APPLICABLE,SEO_UNKNOWN,no page-level Search row; unknown is not zero,0,0,0.0000%,0.0000%,INSUFFICIENT_DATA,false,NO_SEARCH_DATA: query×page join absent,NOT_VERIFIED,LOW,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN,false,DO_NOT_CHANGE_YET — resolve Search/canonical/history uncertainty,LOW
https://echobuddha.com/daily-reflections/family-patience/,REFLECTION,false,NOT_APPLICABLE,SEO_P2_EMERGING,1 impressions,0,1,0.0000%,0.0428%,INSUFFICIENT_DATA,false,NO_SEARCH_DATA: query×page join absent,NOT_VERIFIED,LOW,CANONICAL_SELF_CONSISTENT | CANONICAL_UNKNOWN,false,Evidence and impact review required before destructive change,HIGH
