URL,quote_surface,indexable,clicks_3m,impressions_3m,momentum,external_links,unique_queries,internal_authority,internal_inbound_pages,phase_2_value_score,protection_tier,protection_action,confidence
https://echobuddha.com/quotes/impermanence/no-season-is-asked-to-remain-in-order-to/,QUOTE_STORY,false,0,0,INSUFFICIENT_VISIBLE_DATA,GSC_LINKS_CHECKED_NO_USABLE_ROWS,0,LOW,2,NOT_APPLICABLE,SEO_P3_LIMITED,PHASE_4_EVALUATION_ONLY,HIGH_FOR_FIRST_PARTY_INDEX_STATE
https://echobuddha.com/quotes/impermanence/the-fading-flower-does-not-make-its-blooming-less/,QUOTE_STORY,false,0,1,INSUFFICIENT_VISIBLE_DATA,GSC_LINKS_CHECKED_NO_USABLE_ROWS,0,MEDIUM,13,NOT_APPLICABLE,SEO_P2_EMERGING,PHASE_4_EVALUATION_ONLY,HIGH_FOR_FIRST_PARTY_INDEX_STATE
https://echobuddha.com/quotes/impermanence/the-passing-of-joy-teaches-gratitude-the-passing-of/,QUOTE_STORY,false,0,1,INSUFFICIENT_VISIBLE_DATA,GSC_LINKS_CHECKED_NO_USABLE_ROWS,0,LOW,2,NOT_APPLICABLE,SEO_P2_EMERGING,PHASE_4_EVALUATION_ONLY,HIGH_FOR_FIRST_PARTY_INDEX_STATE
https://echobuddha.com/quotes/impermanence/todays-certainty-may-become-tomorrows-lesson-in-humility/,QUOTE_STORY,false,0,0,INSUFFICIENT_VISIBLE_DATA,GSC_LINKS_CHECKED_NO_USABLE_ROWS,0,LOW,2,NOT_APPLICABLE,SEO_P3_LIMITED,PHASE_4_EVALUATION_ONLY,HIGH_FOR_FIRST_PARTY_INDEX_STATE
https://echobuddha.com/quotes/impermanence/what-changes-is-not-always-lost-sometimes-it-is/,QUOTE_STORY,false,0,0,INSUFFICIENT_VISIBLE_DATA,GSC_LINKS_CHECKED_NO_USABLE_ROWS,0,LOW,2,NOT_APPLICABLE,SEO_P3_LIMITED,PHASE_4_EVALUATION_ONLY,HIGH_FOR_FIRST_PARTY_INDEX_STATE
https://echobuddha.com/quotes/,QUOTE_HUB,true,0,25,STABLE,GSC_LINKS_CHECKED_NO_USABLE_ROWS,0,HIGH,337,51,SEO_P1_HIGH,NOINDEX_PROHIBITED_WITHOUT_PHASE_4_REVIEW; PRESERVE URL/INTENT,HIGH_FOR_FIRST_PARTY_INDEX_STATE
https://echobuddha.com/quotes/letting-go/an-open-hand-can-care-for-what-a-clenched/,QUOTE_STORY,false,0,0,INSUFFICIENT_VISIBLE_DATA,GSC_LINKS_CHECKED_NO_USABLE_ROWS,0,LOW,2,NOT_APPLICABLE,SEO_P3_LIMITED,PHASE_4_EVALUATION_ONLY,HIGH_FOR_FIRST_PARTY_INDEX_STATE
https://echobuddha.com/quotes/letting-go/caring-without-clinging/,QUOTE_STORY,true,0,2,INSUFFICIENT_VISIBLE_DATA,GSC_LINKS_CHECKED_NO_USABLE_ROWS,0,LOW,2,43,SEO_P3_LIMITED,PHASE_4_EVALUATION_ONLY,HIGH_FOR_FIRST_PARTY_INDEX_STATE
https://echobuddha.com/quotes/letting-go/forgiveness-without-approving-harm/,QUOTE_STORY,true,0,0,INSUFFICIENT_VISIBLE_DATA,GSC_LINKS_CHECKED_NO_USABLE_ROWS,0,LOW,2,43,SEO_P3_LIMITED,PHASE_4_EVALUATION_ONLY,HIGH_FOR_FIRST_PARTY_INDEX_STATE
https://echobuddha.com/quotes/letting-go/freedom-often-sounds-like-the-quiet-end-of-an/,QUOTE_STORY,false,0,0,INSUFFICIENT_VISIBLE_DATA,GSC_LINKS_CHECKED_NO_USABLE_ROWS,0,LOW,2,NOT_APPLICABLE,SEO_P3_LIMITED,PHASE_4_EVALUATION_ONLY,HIGH_FOR_FIRST_PARTY_INDEX_STATE
https://echobuddha.com/quotes/letting-go/,QUOTE_CATEGORY,true,3,189,STRONGLY_GROWING,GSC_LINKS_CHECKED_NO_USABLE_ROWS,22,MEDIUM,40,52,SEO_P0_CRITICAL,NOINDEX_PROHIBITED_WITHOUT_PHASE_4_REVIEW; PRESERVE URL/INTENT,HIGH_FOR_FIRST_PARTY_INDEX_STATE
https://echobuddha.com/quotes/letting-go/let-the-feeling-pass-through-without-building-it-a/,QUOTE_STORY,false,0,0,INSUFFICIENT_VISIBLE_DATA,GSC_LINKS_CHECKED_NO_USABLE_ROWS,0,LOW,2,NOT_APPLICABLE,SEO_P3_LIMITED,PHASE_4_EVALUATION_ONLY,HIGH_FOR_FIRST_PARTY_INDEX_STATE
https://echobuddha.com/quotes/letting-go/letting-go-begins-by-admitting-how-tightly-you-are/,QUOTE_STORY,false,0,0,INSUFFICIENT_VISIBLE_DATA,GSC_LINKS_CHECKED_NO_USABLE_ROWS,0,MEDIUM,26,NOT_APPLICABLE,SEO_P3_LIMITED,PHASE_4_EVALUATION_ONLY,HIGH_FOR_FIRST_PARTY_INDEX_STATE
https://echobuddha.com/quotes/letting-go/open-hands-non-attachment/,QUOTE_STORY,true,0,0,INSUFFICIENT_VISIBLE_DATA,GSC_LINKS_CHECKED_NO_USABLE_ROWS,0,LOW,2,43,SEO_P3_LIMITED,PHASE_4_EVALUATION_ONLY,HIGH_FOR_FIRST_PARTY_INDEX_STATE
https://echobuddha.com/quotes/letting-go/peace-enters-when-control-is-no-longer-the-price/,QUOTE_STORY,false,0,0,INSUFFICIENT_VISIBLE_DATA,GSC_LINKS_CHECKED_NO_USABLE_ROWS,0,LOW,3,NOT_APPLICABLE,SEO_P3_LIMITED,PHASE_4_EVALUATION_ONLY,HIGH_FOR_FIRST_PARTY_INDEX_STATE
https://echobuddha.com/quotes/letting-go/release-the-need-to-replay-what-can-no-longer/,QUOTE_STORY,false,0,0,INSUFFICIENT_VISIBLE_DATA,GSC_LINKS_CHECKED_NO_USABLE_ROWS,0,MEDIUM,26,NOT_APPLICABLE,SEO_P3_LIMITED,PHASE_4_EVALUATION_ONLY,HIGH_FOR_FIRST_PARTY_INDEX_STATE
https://echobuddha.com/quotes/letting-go/release-the-outcome-but-keep-the-care-you-bring/,QUOTE_STORY,false,0,0,INSUFFICIENT_VISIBLE_DATA,GSC_LINKS_CHECKED_NO_USABLE_ROWS,0,LOW,2,NOT_APPLICABLE,SEO_P3_LIMITED,PHASE_4_EVALUATION_ONLY,HIGH_FOR_FIRST_PARTY_INDEX_STATE
https://echobuddha.com/quotes/letting-go/soften-around-stress/,QUOTE_STORY,true,0,2,INSUFFICIENT_VISIBLE_DATA,GSC_LINKS_CHECKED_NO_USABLE_ROWS,0,LOW,2,43,SEO_P3_LIMITED,PHASE_4_EVALUATION_ONLY,HIGH_FOR_FIRST_PARTY_INDEX_STATE
https://echobuddha.com/quotes/letting-go/what-leaves-your-life-may-still-leave-wisdom-behind/,QUOTE_STORY,false,0,3,INSUFFICIENT_VISIBLE_DATA,GSC_LINKS_CHECKED_NO_USABLE_ROWS,0,LOW,2,NOT_APPLICABLE,SEO_P2_EMERGING,PHASE_4_EVALUATION_ONLY,HIGH_FOR_FIRST_PARTY_INDEX_STATE
https://echobuddha.com/quotes/letting-go/where-attachment-begins/,QUOTE_STORY,true,0,0,INSUFFICIENT_VISIBLE_DATA,GSC_LINKS_CHECKED_NO_USABLE_ROWS,0,LOW,2,43,SEO_P3_LIMITED,PHASE_4_EVALUATION_ONLY,HIGH_FOR_FIRST_PARTY_INDEX_STATE
https://echobuddha.com/quotes/letting-go/you-can-honor-the-past-without-asking-it-to/,QUOTE_STORY,false,0,0,INSUFFICIENT_VISIBLE_DATA,GSC_LINKS_CHECKED_NO_USABLE_ROWS,0,MEDIUM,5,NOT_APPLICABLE,SEO_P3_LIMITED,PHASE_4_EVALUATION_ONLY,HIGH_FOR_FIRST_PARTY_INDEX_STATE
https://echobuddha.com/quotes/letting-go/you-do-not-betray-a-memory-by-allowing-yourself/,QUOTE_STORY,false,0,0,INSUFFICIENT_VISIBLE_DATA,GSC_LINKS_CHECKED_NO_USABLE_ROWS,0,LOW,2,NOT_APPLICABLE,SEO_P3_LIMITED,PHASE_4_EVALUATION_ONLY,HIGH_FOR_FIRST_PARTY_INDEX_STATE
https://echobuddha.com/quotes/letting-go/you-do-not-need-to-carry-every-thought-that/,QUOTE_STORY,false,0,7,INSUFFICIENT_VISIBLE_DATA,GSC_LINKS_CHECKED_NO_USABLE_ROWS,2,MEDIUM,26,NOT_APPLICABLE,SEO_P2_EMERGING,PHASE_4_EVALUATION_ONLY,HIGH_FOR_FIRST_PARTY_INDEX_STATE
https://echobuddha.com/quotes/meditation/a-short-sincere-practice-can-steady-a-long-and/,QUOTE_STORY,false,0,1,INSUFFICIENT_VISIBLE_DATA,GSC_LINKS_CHECKED_NO_USABLE_ROWS,0,LOW,2,NOT_APPLICABLE,SEO_P2_EMERGING,PHASE_4_EVALUATION_ONLY,HIGH_FOR_FIRST_PARTY_INDEX_STATE
https://echobuddha.com/quotes/meditation/do-not-search-meditation-for-a-special-self-notice/,QUOTE_STORY,false,0,0,INSUFFICIENT_VISIBLE_DATA,GSC_LINKS_CHECKED_NO_USABLE_ROWS,0,LOW,2,NOT_APPLICABLE,SEO_P3_LIMITED,PHASE_4_EVALUATION_ONLY,HIGH_FOR_FIRST_PARTY_INDEX_STATE
https://echobuddha.com/quotes/meditation/every-return-from-distraction-strengthens-the-path-home/,QUOTE_STORY,false,0,0,INSUFFICIENT_VISIBLE_DATA,GSC_LINKS_CHECKED_NO_USABLE_ROWS,0,LOW,2,NOT_APPLICABLE,SEO_P3_LIMITED,PHASE_4_EVALUATION_ONLY,HIGH_FOR_FIRST_PARTY_INDEX_STATE
https://echobuddha.com/quotes/meditation/few-quiet-minutes/,QUOTE_STORY,true,0,0,INSUFFICIENT_VISIBLE_DATA,GSC_LINKS_CHECKED_NO_USABLE_ROWS,0,LOW,2,43,SEO_P3_LIMITED,PHASE_4_EVALUATION_ONLY,HIGH_FOR_FIRST_PARTY_INDEX_STATE
https://echobuddha.com/quotes/meditation/follow-the-breath-lightly-as-you-would-listen-to/,QUOTE_STORY,false,0,0,INSUFFICIENT_VISIBLE_DATA,GSC_LINKS_CHECKED_NO_USABLE_ROWS,0,LOW,2,NOT_APPLICABLE,SEO_P3_LIMITED,PHASE_4_EVALUATION_ONLY,HIGH_FOR_FIRST_PARTY_INDEX_STATE
https://echobuddha.com/quotes/meditation/,QUOTE_CATEGORY,true,0,14,STABLE,GSC_LINKS_CHECKED_NO_USABLE_ROWS,2,MEDIUM,38,50,SEO_P1_HIGH,NOINDEX_PROHIBITED_WITHOUT_PHASE_4_REVIEW; PRESERVE URL/INTENT,HIGH_FOR_FIRST_PARTY_INDEX_STATE
https://echobuddha.com/quotes/meditation/meditation-is-not-leaving-life-it-is-learning-how/,QUOTE_STORY,false,0,1,INSUFFICIENT_VISIBLE_DATA,GSC_LINKS_CHECKED_NO_USABLE_ROWS,0,MEDIUM,24,NOT_APPLICABLE,SEO_P2_EMERGING,PHASE_4_EVALUATION_ONLY,HIGH_FOR_FIRST_PARTY_INDEX_STATE
https://echobuddha.com/quotes/meditation/meditation-is-returning/,QUOTE_STORY,true,0,0,INSUFFICIENT_VISIBLE_DATA,GSC_LINKS_CHECKED_NO_USABLE_ROWS,0,LOW,2,43,SEO_P3_LIMITED,PHASE_4_EVALUATION_ONLY,HIGH_FOR_FIRST_PARTY_INDEX_STATE
https://echobuddha.com/quotes/meditation/one-honest-breath/,QUOTE_STORY,true,0,0,INSUFFICIENT_VISIBLE_DATA,GSC_LINKS_CHECKED_NO_USABLE_ROWS,0,LOW,3,43,SEO_P3_LIMITED,PHASE_4_EVALUATION_ONLY,HIGH_FOR_FIRST_PARTY_INDEX_STATE
https://echobuddha.com/quotes/meditation/silence-is-not-empty-when-the-heart-is-listening/,QUOTE_STORY,false,0,4,INSUFFICIENT_VISIBLE_DATA,GSC_LINKS_CHECKED_NO_USABLE_ROWS,0,MEDIUM,24,NOT_APPLICABLE,SEO_P2_EMERGING,PHASE_4_EVALUATION_ONLY,HIGH_FOR_FIRST_PARTY_INDEX_STATE
https://echobuddha.com/quotes/meditation/sit-with-the-day-as-it-is-before-asking/,QUOTE_STORY,false,0,2,INSUFFICIENT_VISIBLE_DATA,GSC_LINKS_CHECKED_NO_USABLE_ROWS,0,LOW,2,NOT_APPLICABLE,SEO_P2_EMERGING,PHASE_4_EVALUATION_ONLY,HIGH_FOR_FIRST_PARTY_INDEX_STATE
