URL,gsc_reported_internal_links_2026_08_24,crawl_inbound_unique_pages,crawl_contextual_inbound_pages,crawl_navigation_inbound_pages,crawl_related_inbound_pages,checkpoint_internal_authority,interpretation
https://echobuddha.com/quotes/wisdom/wisdom-is-the-art-of-meeting-life-without-adding/,38,40,33,19,12,MEDIUM,GOOGLE_REPORTED_INTERNAL_LINK_EVIDENCE; RETAIN_CRAWL_CONTEXT_SEPARATELY
https://echobuddha.com/quotes/awareness/,37,37,37,1,3,MEDIUM,GOOGLE_REPORTED_INTERNAL_LINK_EVIDENCE; RETAIN_CRAWL_CONTEXT_SEPARATELY
https://echobuddha.com/quotes/mindfulness/,37,42,41,8,6,MEDIUM,GOOGLE_REPORTED_INTERNAL_LINK_EVIDENCE; RETAIN_CRAWL_CONTEXT_SEPARATELY
https://echobuddha.com/quotes/compassion/,35,36,36,2,2,MEDIUM,GOOGLE_REPORTED_INTERNAL_LINK_EVIDENCE; RETAIN_CRAWL_CONTEXT_SEPARATELY
https://echobuddha.com/daily-reflections/today/,33,38,37,2,0,MEDIUM,GOOGLE_REPORTED_INTERNAL_LINK_EVIDENCE; RETAIN_CRAWL_CONTEXT_SEPARATELY
https://echobuddha.com/quotes/patience/,30,31,31,2,1,MEDIUM,GOOGLE_REPORTED_INTERNAL_LINK_EVIDENCE; RETAIN_CRAWL_CONTEXT_SEPARATELY
https://echobuddha.com/quotes/letting-go/you-do-not-need-to-carry-every-thought-that/,24,26,22,8,4,MEDIUM,GOOGLE_REPORTED_INTERNAL_LINK_EVIDENCE; RETAIN_CRAWL_CONTEXT_SEPARATELY
https://echobuddha.com/learn/eightfold-path/,22,42,40,5,1,MEDIUM,GOOGLE_REPORTED_INTERNAL_LINK_EVIDENCE; RETAIN_CRAWL_CONTEXT_SEPARATELY
https://echobuddha.com/quotes/mindfulness/a-peaceful-mind-begins-with-one-honest-breath/,21,23,21,6,1,MEDIUM,GOOGLE_REPORTED_INTERNAL_LINK_EVIDENCE; RETAIN_CRAWL_CONTEXT_SEPARATELY
https://echobuddha.com/quotes/practice/the-path-is-not-far-away-it-is-the/,21,23,21,7,3,MEDIUM,GOOGLE_REPORTED_INTERNAL_LINK_EVIDENCE; RETAIN_CRAWL_CONTEXT_SEPARATELY
https://echobuddha.com/meditation-guide/,18,14,12,2,3,MEDIUM,GOOGLE_REPORTED_INTERNAL_LINK_EVIDENCE; RETAIN_CRAWL_CONTEXT_SEPARATELY
https://echobuddha.com/quotes/compassion/let-kindness-be-the-echo-you-leave-in-every/,18,17,17,1,0,MEDIUM,GOOGLE_REPORTED_INTERNAL_LINK_EVIDENCE; RETAIN_CRAWL_CONTEXT_SEPARATELY
https://echobuddha.com/quotes/awareness/small-acts-of-attention-can-turn-an-ordinary-day/,17,17,17,1,0,MEDIUM,GOOGLE_REPORTED_INTERNAL_LINK_EVIDENCE; RETAIN_CRAWL_CONTEXT_SEPARATELY
https://echobuddha.com/quotes/patience/when-anger-rises-pause-long-enough-to-see-the/,15,14,14,0,1,MEDIUM,GOOGLE_REPORTED_INTERNAL_LINK_EVIDENCE; RETAIN_CRAWL_CONTEXT_SEPARATELY
https://echobuddha.com/learn/four-noble-truths/,8,17,15,3,1,MEDIUM,GOOGLE_REPORTED_INTERNAL_LINK_EVIDENCE; RETAIN_CRAWL_CONTEXT_SEPARATELY
https://echobuddha.com/learn/buddhism-for-beginners/,5,10,9,1,0,MEDIUM,GOOGLE_REPORTED_INTERNAL_LINK_EVIDENCE; RETAIN_CRAWL_CONTEXT_SEPARATELY
https://echobuddha.com/daily-reflections/patience-before-anger-speaks/,2,4,4,1,0,MEDIUM,GOOGLE_REPORTED_INTERNAL_LINK_EVIDENCE; RETAIN_CRAWL_CONTEXT_SEPARATELY
https://echobuddha.com/mindful-living/,2,4,4,0,0,MEDIUM,GOOGLE_REPORTED_INTERNAL_LINK_EVIDENCE; RETAIN_CRAWL_CONTEXT_SEPARATELY
https://echobuddha.com/quotes/mindfulness/begin-the-day-with-awareness/,2,2,2,0,1,LOW,GOOGLE_REPORTED_INTERNAL_LINK_EVIDENCE; RETAIN_CRAWL_CONTEXT_SEPARATELY
https://echobuddha.com/daily-reflections/thoughts-are-visitors/,1,2,1,1,1,LOW,GOOGLE_REPORTED_INTERNAL_LINK_EVIDENCE; RETAIN_CRAWL_CONTEXT_SEPARATELY
