URL,Page family,Title,H1,Words,Robots,Canonical,In sitemap,Inbound link occurrences,Phase 3 action
https://echobuddha.com/,homepage,Echo Buddha - Buddhist Wisdom for a Calmer Everyday Life,Echo Buddha,1261,"index, follow",https://echobuddha.com/,Yes,768,KEEP_INDEXED
https://echobuddha.com/articles/category/buddhist-wisdom/,article category,Buddhist Wisdom Articles | Echo Buddha,Buddhist Wisdom Articles,942,"index, follow",https://echobuddha.com/articles/category/buddhist-wisdom/,Yes,283,IMPROVE_LATER_PHASE
https://echobuddha.com/articles/category/meditation/,article category,Meditation Articles | Echo Buddha,Meditation Articles,538,"index, follow",https://echobuddha.com/articles/category/meditation/,Yes,105,IMPROVE_LATER_PHASE
https://echobuddha.com/articles/category/mindfulness/,article category,Mindfulness Articles | Echo Buddha,Mindfulness Articles,424,"index, follow",https://echobuddha.com/articles/category/mindfulness/,Yes,117,IMPROVE_LATER_PHASE
https://echobuddha.com/articles/category/practice/,article category,Practice Articles | Echo Buddha,Practice Articles,487,"index, follow",https://echobuddha.com/articles/category/practice/,Yes,127,KEEP_INDEXED
https://echobuddha.com/articles/category/reflection/,article category,Reflection Articles | Echo Buddha,Reflection Articles,544,"index, follow",https://echobuddha.com/articles/category/reflection/,Yes,149,IMPROVE_LATER_PHASE
https://echobuddha.com/articles/compassion-as-a-daily-discipline/,article,Compassion as a Daily Buddhist Practice | Echo Buddha,Compassion as a Daily Discipline,1581,"index, follow",https://echobuddha.com/articles/compassion-as-a-daily-discipline/,Yes,37,IMPROVE_LATER_PHASE
https://echobuddha.com/articles/compassion-in-buddhism-beginner-guide/,article,Compassion in Buddhism: Beginner Guide and Daily Practice | Echo Buddha,Compassion in Buddhism: A Beginner&#39;s Guide,1576,"index, follow",https://echobuddha.com/articles/compassion-in-buddhism-beginner-guide/,Yes,14,KEEP_INDEXED
https://echobuddha.com/articles/compassion-with-boundaries/,article,Compassion With Boundaries in Buddhist Practice | Echo Buddha,Compassion With Boundaries,991,"index, follow",https://echobuddha.com/articles/compassion-with-boundaries/,Yes,112,IMPROVE_LATER_PHASE
https://echobuddha.com/articles/creating-a-peaceful-corner-at-home/,article,Create a Peaceful Meditation Corner | Echo Buddha,Creating a Peaceful Corner at Home,1556,"index, follow",https://echobuddha.com/articles/creating-a-peaceful-corner-at-home/,Yes,4,IMPROVE_LATER_PHASE
https://echobuddha.com/articles/dhamma-vs-dharma/,article,Dhamma vs Dharma: Buddhist Meaning and Spelling | Echo Buddha,Dhamma vs Dharma: What Is the Difference?,1149,"index, follow",https://echobuddha.com/articles/dhamma-vs-dharma/,Yes,112,IMPROVE_LATER_PHASE
https://echobuddha.com/articles/dhammapada-reflection-trained-mind/,article,Dhammapada Reflection on a Trained Mind and Peace | Echo Buddha,Dhammapada Reflection: A Trained Mind Brings Peace,1572,"index, follow",https://echobuddha.com/articles/dhammapada-reflection-trained-mind/,Yes,8,HUMAN_REVIEW
https://echobuddha.com/articles/dhammapada-reflection-what-we-think/,article,"Dhammapada What We Think: Translation, Paraphrase, Reflection | Echo Buddha","Dhammapada Reflection: What We Think, We Become",1802,"index, follow",https://echobuddha.com/articles/dhammapada-reflection-what-we-think/,Yes,12,HUMAN_REVIEW
https://echobuddha.com/articles/dhammapada-verse-1-meaning/,article,Dhammapada Verse 1 Meaning and Translation Caution | Echo Buddha,Dhammapada Verse 1 Meaning and Translation Caution,1176,"index, follow",https://echobuddha.com/articles/dhammapada-verse-1-meaning/,Yes,75,HUMAN_REVIEW
https://echobuddha.com/articles/eightfold-path-explained-daily-life/,article,Eightfold Path in Daily Life | Echo Buddha,The Noble Eightfold Path Explained for Daily Life,1803,"index, follow",https://echobuddha.com/articles/eightfold-path-explained-daily-life/,Yes,14,CONSOLIDATE_AFTER_PHASE_4
https://echobuddha.com/articles/eightfold-path-explained/,article,The Noble Eightfold Path Explained for Beginners | Echo Buddha,The Noble Eightfold Path Explained for Beginners,1918,"index, follow",https://echobuddha.com/articles/eightfold-path-explained/,Yes,22,IMPROVE_LATER_PHASE
https://echobuddha.com/articles/equanimity-in-buddhism/,article,Equanimity in Buddhism: Balanced Care Without Numbness | Echo Buddha,Equanimity in Buddhism: Calm Without Indifference,1924,"index, follow",https://echobuddha.com/articles/equanimity-in-buddhism/,Yes,4,KEEP_INDEXED
https://echobuddha.com/articles/first-week-buddhist-practice/,article,First Week Buddhist Practice for Beginners | Echo Buddha,First Week Buddhist Practice for Beginners,1173,"index, follow",https://echobuddha.com/articles/first-week-buddhist-practice/,Yes,71,IMPROVE_LATER_PHASE
https://echobuddha.com/articles/five-precepts-in-daily-life/,article,Five Precepts in Daily Life: Buddhist Ethics for Beginners | Echo Buddha,The Five Precepts in Daily Life: A Beginner&#39;s Guide to Buddhist Ethics,2409,"index, follow",https://echobuddha.com/articles/five-precepts-in-daily-life/,Yes,10,IMPROVE_LATER_PHASE
https://echobuddha.com/articles/four-noble-truths-explained-simply/,article,Four Noble Truths Explained Simply for Beginners | Echo Buddha,The Four Noble Truths Explained Simply,1698,"index, follow",https://echobuddha.com/articles/four-noble-truths-explained-simply/,Yes,12,CONSOLIDATE_AFTER_PHASE_4
https://echobuddha.com/articles/four-noble-truths-explained/,article,The Four Noble Truths Explained Simply | Echo Buddha,The Four Noble Truths Explained in Simple Everyday Language,1839,"index, follow",https://echobuddha.com/articles/four-noble-truths-explained/,Yes,14,IMPROVE_LATER_PHASE
https://echobuddha.com/articles/how-to-let-go-of-attachment-in-buddhism/,article,How to Let Go of Attachment in Buddhism | Echo Buddha,How to Let Go of Attachment in Buddhism,1879,"index, follow",https://echobuddha.com/articles/how-to-let-go-of-attachment-in-buddhism/,Yes,49,KEEP_INDEXED
https://echobuddha.com/articles/how-to-meditate-for-anxiety/,article,How to Meditate for Anxiety Gently | Echo Buddha,How to Meditate for Anxiety Without Fighting Your Mind,1830,"index, follow",https://echobuddha.com/articles/how-to-meditate-for-anxiety/,Yes,20,HUMAN_REVIEW
https://echobuddha.com/articles/how-to-meditate-for-beginners/,article,How to Meditate for Beginners: Simple Buddhist Guide | Echo Buddha,How to Meditate for Beginners: A Simple Buddhist Guide,1742,"index, follow",https://echobuddha.com/articles/how-to-meditate-for-beginners/,Yes,43,IMPROVE_LATER_PHASE
https://echobuddha.com/articles/how-to-practice-non-attachment/,article,How to Practice Non-Attachment | Echo Buddha,How to Practice Non-Attachment in Everyday Life,1592,"index, follow",https://echobuddha.com/articles/how-to-practice-non-attachment/,Yes,45,IMPROVE_LATER_PHASE
https://echobuddha.com/articles/impermanence-in-buddhism-letting-go/,article,Impermanence in Buddhism and How to Let Go Gently | Echo Buddha,Impermanence in Buddhism: Learning to Let Go Gently,1662,"index, follow",https://echobuddha.com/articles/impermanence-in-buddhism-letting-go/,Yes,7,CONSOLIDATE_AFTER_PHASE_4
https://echobuddha.com/articles/impermanence-in-buddhism/,article,Impermanence in Buddhism: Accepting Change Peacefully | Echo Buddha,Impermanence in Buddhism: Learning to Accept Change Peacefully,1857,"index, follow",https://echobuddha.com/articles/impermanence-in-buddhism/,Yes,21,CONSOLIDATE_AFTER_PHASE_4
https://echobuddha.com/articles/letting-go-without-giving-up/,article,Letting Go Without Giving Up | Echo Buddha,Letting Go Without Giving Up,1609,"index, follow",https://echobuddha.com/articles/letting-go-without-giving-up/,Yes,33,IMPROVE_LATER_PHASE
https://echobuddha.com/articles/loving-kindness-meditation-beginners/,article,Loving-Kindness Meditation for Beginners | Echo Buddha,Loving-Kindness Meditation for Beginners,1777,"index, follow",https://echobuddha.com/articles/loving-kindness-meditation-beginners/,Yes,17,CONSOLIDATE_AFTER_PHASE_4
https://echobuddha.com/articles/loving-kindness-meditation-guide/,article,Loving-Kindness Meditation Guide for Beginners | Echo Buddha,Loving-Kindness Meditation: A Gentle Practice Guide,1708,"index, follow",https://echobuddha.com/articles/loving-kindness-meditation-guide/,Yes,11,IMPROVE_LATER_PHASE
https://echobuddha.com/articles/metta-meditation-script/,article,Metta Meditation Script for Loving-Kindness Practice | Echo Buddha,Metta Meditation Script: A Loving-Kindness Practice for Yourself and Others,2036,"index, follow",https://echobuddha.com/articles/metta-meditation-script/,Yes,18,IMPROVE_LATER_PHASE
https://echobuddha.com/articles/mindful-email-and-texting/,article,Mindful Email and Texting with Buddhist Right Speech | Echo Buddha,Mindful Email and Texting,1118,"index, follow",https://echobuddha.com/articles/mindful-email-and-texting/,Yes,72,IMPROVE_LATER_PHASE
https://echobuddha.com/articles/mindful-listening-in-everyday-life/,article,Mindful Listening in Everyday Life | Echo Buddha,Mindful Listening in Everyday Life,1489,"index, follow",https://echobuddha.com/articles/mindful-listening-in-everyday-life/,Yes,21,IMPROVE_LATER_PHASE
https://echobuddha.com/articles/mindfulness-for-better-sleep/,article,Mindfulness for Better Sleep | Echo Buddha,Mindfulness for Better Sleep: A Gentle Evening Practice,1642,"index, follow",https://echobuddha.com/articles/mindfulness-for-better-sleep/,Yes,13,HUMAN_REVIEW
https://echobuddha.com/articles/mindfulness-morning-routine/,article,Mindful Morning Routine for Beginners | Echo Buddha,A Mindful Morning Routine for a Calmer Day,1581,"index, follow",https://echobuddha.com/articles/mindfulness-morning-routine/,Yes,27,IMPROVE_LATER_PHASE
https://echobuddha.com/articles/mindfulness-of-breathing-guide/,article,Mindfulness of Breathing Guide for Calm and Clarity | Echo Buddha,Mindfulness of Breathing: A Step-by-Step Guide,1711,"index, follow",https://echobuddha.com/articles/mindfulness-of-breathing-guide/,Yes,43,KEEP_INDEXED
https://echobuddha.com/articles/mindfulness-vs-meditation/,article,Mindfulness vs Meditation: Simple Beginner Guide | Echo Buddha,Mindfulness vs Meditation: What Is the Difference for Beginners?,1940,"index, follow",https://echobuddha.com/articles/mindfulness-vs-meditation/,Yes,87,IMPROVE_LATER_PHASE
https://echobuddha.com/articles/noble-eightfold-path-practical-guide/,article,Noble Eightfold Path Practical Guide for Daily Life | Echo Buddha,The Noble Eightfold Path: A Practical Guide for Daily Life,1557,"index, follow",https://echobuddha.com/articles/noble-eightfold-path-practical-guide/,Yes,17,CONSOLIDATE_AFTER_PHASE_4
https://echobuddha.com/articles/non-attachment-in-relationships/,article,Non-Attachment in Relationships Without Becoming Cold | Echo Buddha,Non-Attachment in Relationships,1140,"index, follow",https://echobuddha.com/articles/non-attachment-in-relationships/,Yes,81,IMPROVE_LATER_PHASE
https://echobuddha.com/articles/right-livelihood-modern-life/,article,Right Livelihood in Modern Life: Buddhist Work Ethics | Echo Buddha,Right Livelihood in Modern Life: Buddhist Work Ethics Without Perfectionism,2275,"index, follow",https://echobuddha.com/articles/right-livelihood-modern-life/,Yes,4,IMPROVE_LATER_PHASE
https://echobuddha.com/articles/right-speech-buddhism/,article,"Right Speech in Buddhism: Meaning, Examples, and Practice | Echo Buddha",Right Speech in Buddhism: How to Speak with Kindness and Awareness,1856,"index, follow",https://echobuddha.com/articles/right-speech-buddhism/,Yes,98,KEEP_INDEXED
https://echobuddha.com/articles/right-speech-examples/,article,Right Speech Examples for Everyday Life | Echo Buddha,Right Speech Examples for Everyday Life,1062,"index, follow",https://echobuddha.com/articles/right-speech-examples/,Yes,19,IMPROVE_LATER_PHASE
https://echobuddha.com/articles/three-poisons-buddhism-explained/,article,"Three Poisons in Buddhism: Greed, Aversion, and Delusion | Echo Buddha","The Three Poisons in Buddhism: Greed, Hatred, and Delusion Explained",2302,"index, follow",https://echobuddha.com/articles/three-poisons-buddhism-explained/,Yes,9,KEEP_INDEXED
https://echobuddha.com/articles/three-ways-to-practice-patience/,article,Three Ways to Practice Patience | Echo Buddha,Three Ways to Practice Patience,1525,"index, follow",https://echobuddha.com/articles/three-ways-to-practice-patience/,Yes,23,KEEP_INDEXED
https://echobuddha.com/articles/visiting-a-buddhist-temple-respectfully/,article,Visiting a Buddhist Temple Respectfully: Beginner Guide | Echo Buddha,Visiting a Buddhist Temple Respectfully,1166,"index, follow",https://echobuddha.com/articles/visiting-a-buddhist-temple-respectfully/,Yes,18,IMPROVE_LATER_PHASE
https://echobuddha.com/articles/walking-meditation-step-by-step/,article,Walking Meditation: Step-by-Step Guide | Echo Buddha,Walking Meditation: A Step-by-Step Beginner&#39;s Guide,1581,"index, follow",https://echobuddha.com/articles/walking-meditation-step-by-step/,Yes,13,IMPROVE_LATER_PHASE
https://echobuddha.com/articles/what-is-buddhism-beginner-guide/,article,What Is Buddhism? Beginner Guide to Buddhist Wisdom | Echo Buddha,What Is Buddhism? A Beginner-Friendly Guide,1788,"index, follow",https://echobuddha.com/articles/what-is-buddhism-beginner-guide/,Yes,19,IMPROVE_LATER_PHASE
https://echobuddha.com/articles/what-is-karma-in-buddhism/,article,How Karma Shapes Daily Choices in Buddhist Practice | Echo Buddha,How Karma Shapes Daily Choices in Buddhist Practice,1837,"index, follow",https://echobuddha.com/articles/what-is-karma-in-buddhism/,Yes,26,IMPROVE_LATER_PHASE
https://echobuddha.com/articles/what-is-sangha-buddhist-community/,article,What Is Sangha? Buddhist Community for Beginners | Echo Buddha,What Is Sangha? Why Buddhist Community Matters for Beginners,2189,"index, follow",https://echobuddha.com/articles/what-is-sangha-buddhist-community/,Yes,15,KEEP_INDEXED
https://echobuddha.com/authors/echo-buddha-editorial/,author/trust,Echo Buddha Editorial | Echo Buddha,Echo Buddha Editorial,437,"index, follow",https://echobuddha.com/authors/echo-buddha-editorial/,Yes,101,HUMAN_REVIEW
https://echobuddha.com/buddhist-sources-and-citations/,trust/policy,Buddhist Sources and Citations | Echo Buddha,Buddhist Sources and Citations,487,"index, follow",https://echobuddha.com/buddhist-sources-and-citations/,Yes,111,IMPROVE_LATER_PHASE
https://echobuddha.com/contact/,trust/policy,Contact | Echo Buddha,Contact Echo Buddha,264,"index, follow",https://echobuddha.com/contact/,Yes,337,IMPROVE_LATER_PHASE
https://echobuddha.com/corrections/,trust/policy,Corrections and Editorial Updates | Echo Buddha,Corrections and Editorial Updates,363,"index, follow",https://echobuddha.com/corrections/,Yes,594,IMPROVE_LATER_PHASE
https://echobuddha.com/daily-reflections/,hub/utility,Daily Buddhist Reflections for Mindful Living | Echo Buddha,Daily Buddhist Reflections for Mindful Living,2160,"index, follow",https://echobuddha.com/daily-reflections/,Yes,742,KEEP_INDEXED
https://echobuddha.com/daily-reflections/anger-as-a-signal/,daily reflection,Anger Can Become a Signal - Daily Buddhist Reflection | Echo Buddha,Anger Can Become a Signal,495,"noindex, follow",https://echobuddha.com/daily-reflections/anger-as-a-signal/,No,5,NOINDEX
https://echobuddha.com/daily-reflections/begin-again-without-shame/,daily reflection,Begin Again Without Shame - Daily Buddhist Reflection | Echo Buddha,Begin Again Without Shame,488,"noindex, follow",https://echobuddha.com/daily-reflections/begin-again-without-shame/,No,4,NOINDEX
https://echobuddha.com/daily-reflections/compassion-begins-nearby/,daily reflection,Compassion Begins Nearby - Daily Buddhist Reflection | Echo Buddha,Compassion Begins Nearby,486,"noindex, follow",https://echobuddha.com/daily-reflections/compassion-begins-nearby/,No,4,NOINDEX
https://echobuddha.com/daily-reflections/enough-for-this-moment/,daily reflection,Enough for This Moment - Daily Buddhist Reflection | Echo Buddha,Enough for This Moment,484,"noindex, follow",https://echobuddha.com/daily-reflections/enough-for-this-moment/,No,4,NOINDEX
https://echobuddha.com/daily-reflections/evening-release/,daily reflection,End the Day by Releasing - Daily Buddhist Reflection | Echo Buddha,End the Day by Releasing,492,"noindex, follow",https://echobuddha.com/daily-reflections/evening-release/,No,4,NOINDEX
https://echobuddha.com/daily-reflections/family-patience/,daily reflection,Patience at Home - Daily Buddhist Reflection | Echo Buddha,Patience at Home,478,"noindex, follow",https://echobuddha.com/daily-reflections/family-patience/,No,4,NOINDEX
https://echobuddha.com/daily-reflections/forgiveness-without-approval/,daily reflection,Forgiveness Is Not Approval - Daily Buddhist Reflection | Echo Buddha,Forgiveness Is Not Approval,480,"noindex, follow",https://echobuddha.com/daily-reflections/forgiveness-without-approval/,No,4,NOINDEX
https://echobuddha.com/daily-reflections/gratitude-for-change/,daily reflection,Gratitude for Change - Daily Buddhist Reflection | Echo Buddha,Gratitude for Change,469,"noindex, follow",https://echobuddha.com/daily-reflections/gratitude-for-change/,No,4,NOINDEX
https://echobuddha.com/daily-reflections/gratitude-notices-enough/,daily reflection,Gratitude Notices Enough - Daily Buddhist Reflection | Echo Buddha,Gratitude Notices Enough,474,"noindex, follow",https://echobuddha.com/daily-reflections/gratitude-notices-enough/,No,4,NOINDEX
https://echobuddha.com/daily-reflections/impermanence-softens-clinging/,daily reflection,Impermanence Softens Clinging - Daily Buddhist Reflection | Echo Buddha,Impermanence Softens Clinging,489,"noindex, follow",https://echobuddha.com/daily-reflections/impermanence-softens-clinging/,No,4,NOINDEX
https://echobuddha.com/daily-reflections/kindness-with-boundaries/,daily reflection,Kindness Can Have Boundaries - Daily Buddhist Reflection | Echo Buddha,Kindness Can Have Boundaries,481,"noindex, follow",https://echobuddha.com/daily-reflections/kindness-with-boundaries/,No,4,NOINDEX
https://echobuddha.com/daily-reflections/let-the-feeling-pass/,daily reflection,Let the Feeling Pass Through - Daily Buddhist Reflection | Echo Buddha,Let the Feeling Pass Through,509,"noindex, follow",https://echobuddha.com/daily-reflections/let-the-feeling-pass/,No,4,NOINDEX
https://echobuddha.com/daily-reflections/letting-go-keeps-care/,daily reflection,Letting Go Keeps the Care - Daily Buddhist Reflection | Echo Buddha,Letting Go Keeps the Care,483,"noindex, follow",https://echobuddha.com/daily-reflections/letting-go-keeps-care/,No,4,NOINDEX
https://echobuddha.com/daily-reflections/listen-before-answering/,daily reflection,Listen Before Answering - Daily Buddhist Reflection | Echo Buddha,Listen Before Answering,479,"noindex, follow",https://echobuddha.com/daily-reflections/listen-before-answering/,No,6,NOINDEX
https://echobuddha.com/daily-reflections/metta-for-a-difficult-person/,daily reflection,Metta Without Pretending - Daily Buddhist Reflection | Echo Buddha,Metta Without Pretending,486,"noindex, follow",https://echobuddha.com/daily-reflections/metta-for-a-difficult-person/,No,4,NOINDEX
https://echobuddha.com/daily-reflections/mindful-work/,daily reflection,Work Can Carry Practice - Daily Buddhist Reflection | Echo Buddha,Work Can Carry Practice,483,"noindex, follow",https://echobuddha.com/daily-reflections/mindful-work/,No,4,NOINDEX
https://echobuddha.com/daily-reflections/morning-intention/,daily reflection,Begin With Intention - Daily Buddhist Reflection | Echo Buddha,Begin With Intention,475,"noindex, follow",https://echobuddha.com/daily-reflections/morning-intention/,No,4,NOINDEX
https://echobuddha.com/daily-reflections/notice-before-fixing/,daily reflection,Notice Before Fixing - Daily Buddhist Reflection | Echo Buddha,Notice Before Fixing,480,"noindex, follow",https://echobuddha.com/daily-reflections/notice-before-fixing/,No,4,NOINDEX
https://echobuddha.com/daily-reflections/one-honest-breath/,daily reflection,Return Through One Honest Breath - Daily Buddhist Reflection | Echo Buddha,Return Through One Honest Breath,500,"noindex, follow",https://echobuddha.com/daily-reflections/one-honest-breath/,No,4,NOINDEX
https://echobuddha.com/daily-reflections/one-step-on-the-path/,daily reflection,The Path Is One Step - Daily Buddhist Reflection | Echo Buddha,The Path Is One Step,496,"noindex, follow",https://echobuddha.com/daily-reflections/one-step-on-the-path/,No,4,NOINDEX
https://echobuddha.com/daily-reflections/patience-before-anger-speaks/,daily reflection,Patience Begins Before Anger Speaks - Daily Buddhist Reflection | Echo Buddha,Patience Begins Before Anger Speaks,522,"noindex, follow",https://echobuddha.com/daily-reflections/patience-before-anger-speaks/,No,10,NOINDEX
https://echobuddha.com/daily-reflections/rest-without-escape/,daily reflection,Rest Without Escape - Daily Buddhist Reflection | Echo Buddha,Rest Without Escape,498,"noindex, follow",https://echobuddha.com/daily-reflections/rest-without-escape/,No,4,NOINDEX
https://echobuddha.com/daily-reflections/see-the-conditions/,daily reflection,See the Conditions - Daily Buddhist Reflection | Echo Buddha,See the Conditions,477,"noindex, follow",https://echobuddha.com/daily-reflections/see-the-conditions/,No,4,NOINDEX
https://echobuddha.com/daily-reflections/simple-goodwill/,daily reflection,Simple Goodwill Counts - Daily Buddhist Reflection | Echo Buddha,Simple Goodwill Counts,471,"noindex, follow",https://echobuddha.com/daily-reflections/simple-goodwill/,No,4,NOINDEX
https://echobuddha.com/daily-reflections/small-actions-shape-the-mind/,daily reflection,Small Actions Shape the Mind - Daily Buddhist Reflection | Echo Buddha,Small Actions Shape the Mind,488,"noindex, follow",https://echobuddha.com/daily-reflections/small-actions-shape-the-mind/,No,4,NOINDEX
https://echobuddha.com/daily-reflections/soften-the-inner-argument/,daily reflection,Soften the Inner Argument - Daily Buddhist Reflection | Echo Buddha,Soften the Inner Argument,480,"noindex, follow",https://echobuddha.com/daily-reflections/soften-the-inner-argument/,No,4,NOINDEX
https://echobuddha.com/daily-reflections/speech-can-reduce-suffering/,daily reflection,Speech Can Reduce Suffering - Daily Buddhist Reflection | Echo Buddha,Speech Can Reduce Suffering,480,"noindex, follow",https://echobuddha.com/daily-reflections/speech-can-reduce-suffering/,No,4,NOINDEX
https://echobuddha.com/daily-reflections/the-first-truth-is-kind/,daily reflection,The First Truth Is Kind - Daily Buddhist Reflection | Echo Buddha,The First Truth Is Kind,487,"noindex, follow",https://echobuddha.com/daily-reflections/the-first-truth-is-kind/,No,4,NOINDEX
https://echobuddha.com/daily-reflections/thoughts-are-visitors/,daily reflection,Thoughts Are Visitors - Daily Buddhist Reflection | Echo Buddha,Thoughts Are Visitors,496,"noindex, follow",https://echobuddha.com/daily-reflections/thoughts-are-visitors/,No,4,NOINDEX
https://echobuddha.com/daily-reflections/today/,daily reflection utility,Today&#39;s Buddhist Reflection Prompt | Echo Buddha,Today's Buddhist Reflection Prompt,2194,"noindex, follow",https://echobuddha.com/daily-reflections/today/,No,76,KEEP_NOINDEXED
https://echobuddha.com/daily-reflections/walking-as-practice/,daily reflection,Walking Can Be Practice - Daily Buddhist Reflection | Echo Buddha,Walking Can Be Practice,485,"noindex, follow",https://echobuddha.com/daily-reflections/walking-as-practice/,No,4,NOINDEX
https://echobuddha.com/disclaimer/,trust/policy,Disclaimer | Echo Buddha,Disclaimer,390,"index, follow",https://echobuddha.com/disclaimer/,Yes,428,IMPROVE_LATER_PHASE
https://echobuddha.com/editorial-policy/,trust/policy,Editorial Policy | Echo Buddha,Editorial Policy,759,"index, follow",https://echobuddha.com/editorial-policy/,Yes,528,IMPROVE_LATER_PHASE
https://echobuddha.com/how-echo-buddha-creates-content/,trust/policy,How Echo Buddha Creates Content | Echo Buddha,How Echo Buddha Creates Content,513,"index, follow",https://echobuddha.com/how-echo-buddha-creates-content/,Yes,4,IMPROVE_LATER_PHASE
https://echobuddha.com/learn/,hub/utility,Learn Buddhist Wisdom for Daily Life | Echo Buddha,Learn Buddhist Wisdom for Daily Life,777,"index, follow",https://echobuddha.com/learn/,Yes,728,KEEP_INDEXED
https://echobuddha.com/learn/buddhism-101/,learn hub,Buddhism 101 | Echo Buddha,Buddhism 101,821,"index, follow",https://echobuddha.com/learn/buddhism-101/,Yes,29,KEEP_INDEXED
https://echobuddha.com/learn/buddhism-101/a-simple-daily-buddhist-practice/,learn detail,A Simple Daily Buddhist Practice | Echo Buddha,A Simple Daily Buddhist Practice,500,"index, follow",https://echobuddha.com/learn/buddhism-101/a-simple-daily-buddhist-practice/,Yes,34,IMPROVE_LATER_PHASE
https://echobuddha.com/learn/buddhism-101/dependent-origination-explained/,learn detail,Dependent Origination in Buddhism Explained for Beginners | Echo Buddha,Dependent Origination Explained,1241,"index, follow",https://echobuddha.com/learn/buddhism-101/dependent-origination-explained/,Yes,10,IMPROVE_LATER_PHASE
https://echobuddha.com/learn/buddhism-101/five-aggregates-buddhism/,learn detail,The Five Aggregates in Buddhism Explained Simply | Echo Buddha,The Five Aggregates in Buddhism,1282,"index, follow",https://echobuddha.com/learn/buddhism-101/five-aggregates-buddhism/,Yes,4,IMPROVE_LATER_PHASE
https://echobuddha.com/learn/buddhism-101/five-hindrances-in-buddhism/,learn detail,Five Hindrances in Buddhism Explained for Beginners | Echo Buddha,The Five Hindrances in Buddhism,561,"index, follow",https://echobuddha.com/learn/buddhism-101/five-hindrances-in-buddhism/,Yes,4,IMPROVE_LATER_PHASE
https://echobuddha.com/learn/buddhism-101/five-precepts-buddhism/,learn detail,The Five Precepts in Buddhism: A Beginner&#39;s Guide to Ethical Living | Echo Buddha,The Five Precepts in Buddhism,1582,"index, follow",https://echobuddha.com/learn/buddhism-101/five-precepts-buddhism/,Yes,15,KEEP_INDEXED
https://echobuddha.com/learn/buddhism-101/four-brahmaviharas/,learn detail,"The Four Brahmaviharas: Loving-Kindness, Compassion, Joy, and Equanimity | Echo Buddha",The Four Brahmaviharas,564,"index, follow",https://echobuddha.com/learn/buddhism-101/four-brahmaviharas/,Yes,3,KEEP_INDEXED
https://echobuddha.com/learn/buddhism-101/how-to-practice-buddhism-at-home/,learn detail,How to Practice Buddhism at Home | Echo Buddha,How to Practice Buddhism at Home,527,"index, follow",https://echobuddha.com/learn/buddhism-101/how-to-practice-buddhism-at-home/,Yes,12,IMPROVE_LATER_PHASE
