URL,Page family,Variant,Before index state,After index state,Sitemap after,Phase 3 action,Primary owner,Evidence,Rationale
https://echobuddha.com/learn/buddhist-dictionary/,learn hub,,indexable,indexable,in sitemap,KEEP_INDEXED,https://echobuddha.com/learn/buddhist-dictionary/,Phase 1: Built 2026-08-11T02:17:46.273Z; 326 words; 2 content headings; authored route; nearest /learn/buddhism-101/ combined overlap 17.3%; external source links 2; role review: HUB; owner selection: The hub organizes term definitions; it does not own every broad doctrinal topic represented by its entries.,Distinct route purpose remains valid under the Phase 2 ownership architecture; no indexability change justified.
https://echobuddha.com/learn/buddhist-dictionary/anatta/,learn detail,,indexable,indexable,in sitemap,IMPROVE_LATER_PHASE,https://echobuddha.com/learn/buddhist-dictionary/,Phase 1: Built 2026-08-11T02:17:46.273Z; 293 words; 12 content headings; authored route; nearest /learn/buddhist-dictionary/anicca/ combined overlap 54.8%; external source links 1; role review: DICTIONARY_DEFINITION; owner selection: The hub organizes term definitions; it does not own every broad doctrinal topic represented by its entries.,"Page has a valid owned role, but its editorial differentiation belongs to Phase 4/5."
https://echobuddha.com/learn/buddhist-dictionary/anicca/,learn detail,,indexable,indexable,in sitemap,IMPROVE_LATER_PHASE,https://echobuddha.com/learn/buddhism-101/what-is-impermanence/,Phase 1: Built 2026-08-11T02:17:46.273Z; 275 words; 12 content headings; authored route; nearest /learn/buddhist-dictionary/dukkha/ combined overlap 55.2%; external source links 1; role review: DICTIONARY_DEFINITION; owner selection: The lesson is the clearest broad beginner owner; anicca definitions and change applications remain subordinate.,"Page has a valid owned role, but its editorial differentiation belongs to Phase 4/5."
https://echobuddha.com/learn/buddhist-dictionary/compassion/,learn detail,,indexable,indexable,in sitemap,IMPROVE_LATER_PHASE,https://echobuddha.com/articles/compassion-in-buddhism-beginner-guide/,"Phase 1: Built 2026-08-11T02:17:46.273Z; 260 words; 12 content headings; authored route; nearest /learn/buddhist-dictionary/karuna/ combined overlap 61.9%; external source links 1; role review: DICTIONARY_DEFINITION; owner selection: It provides the broad Buddhist frame; dictionary terms, boundaries, and daily discipline have narrower jobs.","Page has a valid owned role, but its editorial differentiation belongs to Phase 4/5."
https://echobuddha.com/learn/buddhist-dictionary/dhamma/,learn detail,,indexable,indexable,in sitemap,KEEP_INDEXED,https://echobuddha.com/learn/buddhist-dictionary/dhamma/,Phase 1: Built 2026-08-11T02:17:46.273Z; 573 words; 14 content headings; authored route; nearest /learn/buddhist-dictionary/sangha/ combined overlap 40.2%; external source links 2; role review: PRIMARY_PILLAR; owner selection: The dictionary page owns meaning and linguistic context; the article owns the comparison question.,Distinct route purpose remains valid under the Phase 2 ownership architecture; no indexability change justified.
https://echobuddha.com/learn/buddhist-dictionary/dukkha/,learn detail,,indexable,indexable,in sitemap,IMPROVE_LATER_PHASE,https://echobuddha.com/learn/four-noble-truths/,Phase 1: Built 2026-08-11T02:17:46.273Z; 284 words; 12 content headings; authored route; nearest /learn/buddhist-dictionary/anicca/ combined overlap 55.2%; external source links 1; role review: DICTIONARY_DEFINITION; owner selection: The dedicated Learn page provides the clearest broad doctrinal route and parent for source and application pages.,"Page has a valid owned role, but its editorial differentiation belongs to Phase 4/5."
https://echobuddha.com/learn/buddhist-dictionary/karma/,learn detail,,indexable,indexable,in sitemap,IMPROVE_LATER_PHASE,https://echobuddha.com/learn/buddhism-101/what-is-karma-in-buddhism/,Phase 1: Built 2026-08-11T02:17:46.273Z; 277 words; 12 content headings; authored route; nearest /learn/buddhist-dictionary/mindfulness/ combined overlap 55.4%; external source links 1; role review: DICTIONARY_DEFINITION; owner selection: The lesson owns the broad Buddhist meaning; the article applies intention and consequence to daily choices.,"Page has a valid owned role, but its editorial differentiation belongs to Phase 4/5."
https://echobuddha.com/learn/buddhist-dictionary/karuna/,learn detail,,indexable,indexable,in sitemap,IMPROVE_LATER_PHASE,https://echobuddha.com/articles/compassion-in-buddhism-beginner-guide/,"Phase 1: Built 2026-08-11T02:17:46.273Z; 309 words; 12 content headings; authored route; nearest /learn/buddhist-dictionary/compassion/ combined overlap 61.9%; external source links 1; role review: DICTIONARY_DEFINITION; owner selection: It provides the broad Buddhist frame; dictionary terms, boundaries, and daily discipline have narrower jobs.","Page has a valid owned role, but its editorial differentiation belongs to Phase 4/5."
https://echobuddha.com/learn/buddhist-dictionary/metta/,learn detail,,indexable,indexable,in sitemap,IMPROVE_LATER_PHASE,https://echobuddha.com/learn/buddhist-dictionary/metta/,Phase 1: Built 2026-08-11T02:17:46.273Z; 315 words; 12 content headings; authored route; nearest /learn/buddhist-dictionary/karuna/ combined overlap 59.7%; external source links 1; role review: PRIMARY_PILLAR; owner selection: The term page should own metta meaning while meditation pages own practices and scripts.,"Page has a valid owned role, but its editorial differentiation belongs to Phase 4/5."
https://echobuddha.com/learn/buddhist-dictionary/mindfulness/,learn detail,,indexable,indexable,in sitemap,IMPROVE_LATER_PHASE,https://echobuddha.com/learn/buddhism-101/what-is-mindfulness/,"Phase 1: Built 2026-08-11T02:17:46.273Z; 244 words; 12 content headings; authored route; nearest /learn/buddhist-dictionary/sati/ combined overlap 61.9%; external source links 1; role review: DICTIONARY_DEFINITION; owner selection: The lesson owns Buddhist mindfulness meaning; dictionary, comparison, and routine pages remain narrower.","Page has a valid owned role, but its editorial differentiation belongs to Phase 4/5."
https://echobuddha.com/learn/buddhist-dictionary/nirvana/,learn detail,,indexable,indexable,in sitemap,IMPROVE_LATER_PHASE,https://echobuddha.com/learn/buddhist-dictionary/,Phase 1: Built 2026-08-11T02:17:46.273Z; 272 words; 12 content headings; authored route; nearest /learn/buddhist-dictionary/mindfulness/ combined overlap 54.5%; external source links 1; role review: DICTIONARY_DEFINITION; owner selection: The hub organizes term definitions; it does not own every broad doctrinal topic represented by its entries.,"Page has a valid owned role, but its editorial differentiation belongs to Phase 4/5."
https://echobuddha.com/learn/buddhist-dictionary/pali-canon/,learn detail,,indexable,indexable,in sitemap,HUMAN_REVIEW,https://echobuddha.com/learn/sutta-for-daily-life/,Phase 1: Built 2026-08-11T02:17:46.273Z; 368 words; 9 content headings; authored route; nearest /learn/buddhist-dictionary/sutta/ combined overlap 61.0%; external source links 4; role review: DICTIONARY_DEFINITION; owner selection: The hub owns navigation into specific canonical-text studies; doctrine pillars own general explanations.,"Indexability remains unchanged because publisher, expert, source, or wellbeing judgement is required."
https://echobuddha.com/learn/buddhist-dictionary/sangha/,learn detail,,indexable,indexable,in sitemap,IMPROVE_LATER_PHASE,https://echobuddha.com/articles/what-is-sangha-buddhist-community/,Phase 1: Built 2026-08-11T02:17:46.273Z; 357 words; 12 content headings; authored route; nearest /learn/buddhist-dictionary/karuna/ combined overlap 56.3%; external source links 2; role review: DICTIONARY_DEFINITION; owner selection: It provides the fuller community explanation; the dictionary and temple guide have narrower roles.,"Page has a valid owned role, but its editorial differentiation belongs to Phase 4/5."
https://echobuddha.com/learn/buddhist-dictionary/sati/,learn detail,,indexable,indexable,in sitemap,IMPROVE_LATER_PHASE,https://echobuddha.com/learn/buddhism-101/what-is-mindfulness/,"Phase 1: Built 2026-08-11T02:17:46.273Z; 257 words; 12 content headings; authored route; nearest /learn/buddhist-dictionary/mindfulness/ combined overlap 61.9%; external source links 1; role review: DICTIONARY_DEFINITION; owner selection: The lesson owns Buddhist mindfulness meaning; dictionary, comparison, and routine pages remain narrower.","Page has a valid owned role, but its editorial differentiation belongs to Phase 4/5."
https://echobuddha.com/learn/buddhist-dictionary/sutta/,learn detail,,indexable,indexable,in sitemap,HUMAN_REVIEW,https://echobuddha.com/learn/sutta-for-daily-life/,Phase 1: Built 2026-08-11T02:17:46.273Z; 323 words; 9 content headings; authored route; nearest /learn/buddhist-dictionary/pali-canon/ combined overlap 61.0%; external source links 2; role review: DICTIONARY_DEFINITION; owner selection: The hub owns navigation into specific canonical-text studies; doctrine pillars own general explanations.,"Indexability remains unchanged because publisher, expert, source, or wellbeing judgement is required."
https://echobuddha.com/learn/buddhist-resources/,learn hub,,indexable,indexable,in sitemap,IMPROVE_LATER_PHASE,https://echobuddha.com/learn/,"Phase 1: Built 2026-08-11T02:17:46.273Z; 465 words; 9 content headings; authored route; nearest /learn/dhammapada-reflections/ combined overlap 13.4%; external source links 12; role review: HUB; owner selection: The Learn hub owns structured learning navigation across doctrine, dictionary, Dhammapada, and sutta paths.","Page has a valid owned role, but its editorial differentiation belongs to Phase 4/5."
https://echobuddha.com/learn/dhammapada-reflections/,learn hub,,indexable,indexable,in sitemap,HUMAN_REVIEW,https://echobuddha.com/learn/dhammapada-reflections/,"Phase 1: Built 2026-08-11T02:17:46.273Z; 221 words; 3 content headings; authored route; nearest /learn/sutta-for-daily-life/ combined overlap 32.3%; external source links 2; role review: HUB; owner selection: The source-aware hub organizes verse study and clearly separates translation, paraphrase, and reflection.","Indexability remains unchanged because publisher, expert, source, or wellbeing judgement is required."
https://echobuddha.com/learn/dhammapada-reflections/avoid-evil-do-good-purify-the-mind/,learn detail,,indexable,indexable,in sitemap,HUMAN_REVIEW,https://echobuddha.com/learn/dhammapada-reflections/,"Phase 1: Built 2026-08-11T02:17:46.273Z; 334 words; 12 content headings; authored route; nearest /learn/dhammapada-reflections/hatred-is-not-ended-by-hatred/ combined overlap 51.2%; external source links 1; role review: SOURCE_STUDY; owner selection: The source-aware hub organizes verse study and clearly separates translation, paraphrase, and reflection.","Indexability remains unchanged because publisher, expert, source, or wellbeing judgement is required."
https://echobuddha.com/learn/dhammapada-reflections/better-than-a-thousand-empty-words/,learn detail,,indexable,indexable,in sitemap,HUMAN_REVIEW,https://echobuddha.com/learn/dhammapada-reflections/,"Phase 1: Built 2026-08-11T02:17:46.273Z; 290 words; 12 content headings; authored route; nearest /learn/dhammapada-reflections/hatred-is-not-ended-by-hatred/ combined overlap 54.0%; external source links 1; role review: SOURCE_STUDY; owner selection: The source-aware hub organizes verse study and clearly separates translation, paraphrase, and reflection.","Indexability remains unchanged because publisher, expert, source, or wellbeing judgement is required."
https://echobuddha.com/learn/dhammapada-reflections/hatred-is-not-ended-by-hatred/,learn detail,,indexable,indexable,in sitemap,HUMAN_REVIEW,https://echobuddha.com/learn/dhammapada-reflections/,"Phase 1: Built 2026-08-11T02:17:46.273Z; 276 words; 12 content headings; authored route; nearest /learn/dhammapada-reflections/better-than-a-thousand-empty-words/ combined overlap 54.0%; external source links 1; role review: SOURCE_STUDY; owner selection: The source-aware hub organizes verse study and clearly separates translation, paraphrase, and reflection.","Indexability remains unchanged because publisher, expert, source, or wellbeing judgement is required."
https://echobuddha.com/learn/dhammapada-reflections/peace-comes-from-a-trained-mind/,learn detail,,indexable,indexable,in sitemap,HUMAN_REVIEW,https://echobuddha.com/learn/dhammapada-reflections/,"Phase 1: Built 2026-08-11T02:17:46.273Z; 276 words; 12 content headings; authored route; nearest /learn/dhammapada-reflections/the-mind-leads-all-things/ combined overlap 51.4%; external source links 1; role review: SOURCE_STUDY; owner selection: The source-aware hub organizes verse study and clearly separates translation, paraphrase, and reflection.","Indexability remains unchanged because publisher, expert, source, or wellbeing judgement is required."
https://echobuddha.com/learn/dhammapada-reflections/the-mind-leads-all-things/,learn detail,,indexable,indexable,in sitemap,HUMAN_REVIEW,https://echobuddha.com/learn/dhammapada-reflections/,"Phase 1: Built 2026-08-11T02:17:46.273Z; 288 words; 12 content headings; authored route; nearest /learn/dhammapada-reflections/peace-comes-from-a-trained-mind/ combined overlap 51.4%; external source links 1; role review: SOURCE_STUDY; owner selection: The source-aware hub organizes verse study and clearly separates translation, paraphrase, and reflection.","Indexability remains unchanged because publisher, expert, source, or wellbeing judgement is required."
https://echobuddha.com/learn/eightfold-path/,learn hub,,indexable,indexable,in sitemap,KEEP_INDEXED,https://echobuddha.com/learn/eightfold-path/,"Phase 1: Built 2026-08-11T02:17:46.273Z; 342 words; 9 content headings; authored route; nearest /learn/four-noble-truths/ combined overlap 26.3%; external source links 2; role review: PRIMARY_PILLAR; owner selection: The dedicated Learn page owns the whole-path framework and can route readers to factors, sources, and practice.",Distinct route purpose remains valid under the Phase 2 ownership architecture; no indexability change justified.
https://echobuddha.com/learn/four-noble-truths/,learn hub,,indexable,indexable,in sitemap,KEEP_INDEXED,https://echobuddha.com/learn/four-noble-truths/,Phase 1: Built 2026-08-11T02:17:46.273Z; 259 words; 8 content headings; authored route; nearest /learn/eightfold-path/ combined overlap 26.3%; external source links 2; role review: PRIMARY_PILLAR; owner selection: The dedicated Learn page provides the clearest broad doctrinal route and parent for source and application pages.,Distinct route purpose remains valid under the Phase 2 ownership architecture; no indexability change justified.
https://echobuddha.com/learn/questions-about-buddhism/,learn hub,,indexable,indexable,in sitemap,IMPROVE_LATER_PHASE,https://echobuddha.com/learn/,"Phase 1: Built 2026-08-11T02:17:46.273Z; 804 words; 1 content headings; authored route; nearest /learn/buddhism-for-beginners/ combined overlap 14.1%; external source links 0; role review: HUB; owner selection: The Learn hub owns structured learning navigation across doctrine, dictionary, Dhammapada, and sutta paths.","Page has a valid owned role, but its editorial differentiation belongs to Phase 4/5."
https://echobuddha.com/learn/sutta-for-daily-life/,learn hub,,indexable,indexable,in sitemap,HUMAN_REVIEW,https://echobuddha.com/learn/sutta-for-daily-life/,Phase 1: Built 2026-08-11T02:17:46.273Z; 283 words; 3 content headings; authored route; nearest /learn/dhammapada-reflections/ combined overlap 32.3%; external source links 2; role review: HUB; owner selection: The hub owns navigation into specific canonical-text studies; doctrine pillars own general explanations.,"Indexability remains unchanged because publisher, expert, source, or wellbeing judgement is required."
https://echobuddha.com/learn/sutta-for-daily-life/buddhas-teaching-on-patience/,learn detail,,indexable,indexable,in sitemap,HUMAN_REVIEW,https://echobuddha.com/articles/three-ways-to-practice-patience/,Phase 1: Built 2026-08-11T02:17:46.273Z; 259 words; 12 content headings; authored route; nearest /learn/sutta-for-daily-life/right-speech-in-daily-life/ combined overlap 52.3%; external source links 1; role review: SOURCE_STUDY; owner selection: It is the broad practical owner; source study and recurring reflections remain narrow.,"Indexability remains unchanged because publisher, expert, source, or wellbeing judgement is required."
https://echobuddha.com/learn/sutta-for-daily-life/dhammacakkappavattana-sutta-four-noble-truths/,learn detail,,indexable,indexable,in sitemap,HUMAN_REVIEW,https://echobuddha.com/learn/four-noble-truths/,Phase 1: Built 2026-08-11T02:17:46.273Z; 379 words; 9 content headings; authored route; nearest /learn/sutta-for-daily-life/magga-vibhanga-sutta-eightfold-path/ combined overlap 54.7%; external source links 2; role review: SOURCE_STUDY; owner selection: The dedicated Learn page provides the clearest broad doctrinal route and parent for source and application pages.,"Indexability remains unchanged because publisher, expert, source, or wellbeing judgement is required."
https://echobuddha.com/learn/sutta-for-daily-life/kalama-sutta-and-wise-thinking/,learn detail,,indexable,indexable,in sitemap,HUMAN_REVIEW,https://echobuddha.com/learn/sutta-for-daily-life/,Phase 1: Built 2026-08-11T02:17:46.273Z; 289 words; 12 content headings; authored route; nearest /learn/sutta-for-daily-life/buddhas-teaching-on-patience/ combined overlap 51.8%; external source links 1; role review: SOURCE_STUDY; owner selection: The hub owns navigation into specific canonical-text studies; doctrine pillars own general explanations.,"Indexability remains unchanged because publisher, expert, source, or wellbeing judgement is required."
https://echobuddha.com/learn/sutta-for-daily-life/magga-vibhanga-sutta-eightfold-path/,learn detail,,indexable,indexable,in sitemap,HUMAN_REVIEW,https://echobuddha.com/learn/eightfold-path/,"Phase 1: Built 2026-08-11T02:17:46.273Z; 375 words; 9 content headings; authored route; nearest /learn/sutta-for-daily-life/dhammacakkappavattana-sutta-four-noble-truths/ combined overlap 54.7%; external source links 2; role review: SOURCE_STUDY; owner selection: The dedicated Learn page owns the whole-path framework and can route readers to factors, sources, and practice.","Indexability remains unchanged because publisher, expert, source, or wellbeing judgement is required."
https://echobuddha.com/learn/sutta-for-daily-life/metta-sutta-explained-for-daily-life/,learn detail,,indexable,indexable,in sitemap,HUMAN_REVIEW,https://echobuddha.com/learn/buddhist-dictionary/metta/,Phase 1: Built 2026-08-11T02:17:46.273Z; 296 words; 12 content headings; authored route; nearest /learn/sutta-for-daily-life/buddhas-teaching-on-patience/ combined overlap 50.4%; external source links 1; role review: SOURCE_STUDY; owner selection: The term page should own metta meaning while meditation pages own practices and scripts.,"Indexability remains unchanged because publisher, expert, source, or wellbeing judgement is required."
