URL,Change,Source file or policy,Rollback action,Expected restored state,Risk
https://echobuddha.com/daily-reflections/walking-as-practice/,"index,follow + sitemap → noindex,follow + out of sitemap",src/pages/daily-reflections/[slug].astro and src/pages/sitemap.xml.ts,Remove the noindex Layout prop and restore daily reflection detail URLs to sitemap generation.,"200, self-canonical, index,follow, present in sitemap",Low; deterministic code-level rollback with no content loss or redirect chain.
https://echobuddha.com/quotes/awareness/anger-asks-for-speed-awareness-asks-for-one-more/,"index,follow + sitemap → noindex,follow + out of sitemap",src/data/site.ts quote indexability quota,Restore INDEXABLE_GENERATED_QUOTES_PER_THEME from 0 to 6.,"200, self-canonical, index,follow, present in sitemap",Low; deterministic code-level rollback with no content loss or redirect chain.
https://echobuddha.com/quotes/awareness/awareness-does-not-remove-the-storm-it-keeps-you/,"index,follow + sitemap → noindex,follow + out of sitemap",src/data/site.ts quote indexability quota,Restore INDEXABLE_GENERATED_QUOTES_PER_THEME from 0 to 6.,"200, self-canonical, index,follow, present in sitemap",Low; deterministic code-level rollback with no content loss or redirect chain.
https://echobuddha.com/quotes/awareness/look-beneath-the-reaction-and-you-may-find-a/,"index,follow + sitemap → noindex,follow + out of sitemap",src/data/site.ts quote indexability quota,Restore INDEXABLE_GENERATED_QUOTES_PER_THEME from 0 to 6.,"200, self-canonical, index,follow, present in sitemap",Low; deterministic code-level rollback with no content loss or redirect chain.
https://echobuddha.com/quotes/awareness/name-the-feeling-gently-and-it-may-stop-speaking/,"index,follow + sitemap → noindex,follow + out of sitemap",src/data/site.ts quote indexability quota,Restore INDEXABLE_GENERATED_QUOTES_PER_THEME from 0 to 6.,"200, self-canonical, index,follow, present in sitemap",Low; deterministic code-level rollback with no content loss or redirect chain.
https://echobuddha.com/quotes/awareness/small-acts-of-attention-can-turn-an-ordinary-day/,"index,follow + sitemap → noindex,follow + out of sitemap",src/data/site.ts quote indexability quota,Restore INDEXABLE_GENERATED_QUOTES_PER_THEME from 0 to 6.,"200, self-canonical, index,follow, present in sitemap",Low; deterministic code-level rollback with no content loss or redirect chain.
https://echobuddha.com/quotes/awareness/the-body-often-knows-you-are-overwhelmed-before-the/,"index,follow + sitemap → noindex,follow + out of sitemap",src/data/site.ts quote indexability quota,Restore INDEXABLE_GENERATED_QUOTES_PER_THEME from 0 to 6.,"200, self-canonical, index,follow, present in sitemap",Low; deterministic code-level rollback with no content loss or redirect chain.
https://echobuddha.com/quotes/compassion/a-gentle-response-can-end-suffering-that-anger-would/,"index,follow + sitemap → noindex,follow + out of sitemap",src/data/site.ts quote indexability quota,Restore INDEXABLE_GENERATED_QUOTES_PER_THEME from 0 to 6.,"200, self-canonical, index,follow, present in sitemap",Low; deterministic code-level rollback with no content loss or redirect chain.
https://echobuddha.com/quotes/compassion/before-judging-another-life-remember-how-much-of-your/,"index,follow + sitemap → noindex,follow + out of sitemap",src/data/site.ts quote indexability quota,Restore INDEXABLE_GENERATED_QUOTES_PER_THEME from 0 to 6.,"200, self-canonical, index,follow, present in sitemap",Low; deterministic code-level rollback with no content loss or redirect chain.
https://echobuddha.com/quotes/compassion/compassion-asks-what-hurts-before-it-asks-who-is/,"index,follow + sitemap → noindex,follow + out of sitemap",src/data/site.ts quote indexability quota,Restore INDEXABLE_GENERATED_QUOTES_PER_THEME from 0 to 6.,"200, self-canonical, index,follow, present in sitemap",Low; deterministic code-level rollback with no content loss or redirect chain.
https://echobuddha.com/quotes/compassion/compassion-grows-where-judgment-loosens-its-grip/,"index,follow + sitemap → noindex,follow + out of sitemap",src/data/site.ts quote indexability quota,Restore INDEXABLE_GENERATED_QUOTES_PER_THEME from 0 to 6.,"200, self-canonical, index,follow, present in sitemap",Low; deterministic code-level rollback with no content loss or redirect chain.
https://echobuddha.com/quotes/compassion/kindness-does-not-need-an-audience-to-become-meaningful/,"index,follow + sitemap → noindex,follow + out of sitemap",src/data/site.ts quote indexability quota,Restore INDEXABLE_GENERATED_QUOTES_PER_THEME from 0 to 6.,"200, self-canonical, index,follow, present in sitemap",Low; deterministic code-level rollback with no content loss or redirect chain.
https://echobuddha.com/quotes/compassion/let-kindness-be-the-echo-you-leave-in-every/,"index,follow + sitemap → noindex,follow + out of sitemap",src/data/site.ts quote indexability quota,Restore INDEXABLE_GENERATED_QUOTES_PER_THEME from 0 to 6.,"200, self-canonical, index,follow, present in sitemap",Low; deterministic code-level rollback with no content loss or redirect chain.
https://echobuddha.com/quotes/impermanence/because-this-moment-will-pass-meet-it-while-it/,"index,follow + sitemap → noindex,follow + out of sitemap",src/data/site.ts quote indexability quota,Restore INDEXABLE_GENERATED_QUOTES_PER_THEME from 0 to 6.,"200, self-canonical, index,follow, present in sitemap",Low; deterministic code-level rollback with no content loss or redirect chain.
https://echobuddha.com/quotes/impermanence/change-takes-nothing-personally-it-simply-continues/,"index,follow + sitemap → noindex,follow + out of sitemap",src/data/site.ts quote indexability quota,Restore INDEXABLE_GENERATED_QUOTES_PER_THEME from 0 to 6.,"200, self-canonical, index,follow, present in sitemap",Low; deterministic code-level rollback with no content loss or redirect chain.
https://echobuddha.com/quotes/impermanence/everything-changes-including-the-part-of-you-that-fears/,"index,follow + sitemap → noindex,follow + out of sitemap",src/data/site.ts quote indexability quota,Restore INDEXABLE_GENERATED_QUOTES_PER_THEME from 0 to 6.,"200, self-canonical, index,follow, present in sitemap",Low; deterministic code-level rollback with no content loss or redirect chain.
https://echobuddha.com/quotes/impermanence/the-fading-flower-does-not-make-its-blooming-less/,"index,follow + sitemap → noindex,follow + out of sitemap",src/data/site.ts quote indexability quota,Restore INDEXABLE_GENERATED_QUOTES_PER_THEME from 0 to 6.,"200, self-canonical, index,follow, present in sitemap",Low; deterministic code-level rollback with no content loss or redirect chain.
https://echobuddha.com/quotes/impermanence/the-passing-of-joy-teaches-gratitude-the-passing-of/,"index,follow + sitemap → noindex,follow + out of sitemap",src/data/site.ts quote indexability quota,Restore INDEXABLE_GENERATED_QUOTES_PER_THEME from 0 to 6.,"200, self-canonical, index,follow, present in sitemap",Low; deterministic code-level rollback with no content loss or redirect chain.
https://echobuddha.com/quotes/impermanence/todays-certainty-may-become-tomorrows-lesson-in-humility/,"index,follow + sitemap → noindex,follow + out of sitemap",src/data/site.ts quote indexability quota,Restore INDEXABLE_GENERATED_QUOTES_PER_THEME from 0 to 6.,"200, self-canonical, index,follow, present in sitemap",Low; deterministic code-level rollback with no content loss or redirect chain.
https://echobuddha.com/quotes/letting-go/an-open-hand-can-care-for-what-a-clenched/,"index,follow + sitemap → noindex,follow + out of sitemap",src/data/site.ts quote indexability quota,Restore INDEXABLE_GENERATED_QUOTES_PER_THEME from 0 to 6.,"200, self-canonical, index,follow, present in sitemap",Low; deterministic code-level rollback with no content loss or redirect chain.
https://echobuddha.com/quotes/letting-go/letting-go-begins-by-admitting-how-tightly-you-are/,"index,follow + sitemap → noindex,follow + out of sitemap",src/data/site.ts quote indexability quota,Restore INDEXABLE_GENERATED_QUOTES_PER_THEME from 0 to 6.,"200, self-canonical, index,follow, present in sitemap",Low; deterministic code-level rollback with no content loss or redirect chain.
https://echobuddha.com/quotes/letting-go/peace-enters-when-control-is-no-longer-the-price/,"index,follow + sitemap → noindex,follow + out of sitemap",src/data/site.ts quote indexability quota,Restore INDEXABLE_GENERATED_QUOTES_PER_THEME from 0 to 6.,"200, self-canonical, index,follow, present in sitemap",Low; deterministic code-level rollback with no content loss or redirect chain.
https://echobuddha.com/quotes/letting-go/release-the-need-to-replay-what-can-no-longer/,"index,follow + sitemap → noindex,follow + out of sitemap",src/data/site.ts quote indexability quota,Restore INDEXABLE_GENERATED_QUOTES_PER_THEME from 0 to 6.,"200, self-canonical, index,follow, present in sitemap",Low; deterministic code-level rollback with no content loss or redirect chain.
https://echobuddha.com/quotes/letting-go/you-can-honor-the-past-without-asking-it-to/,"index,follow + sitemap → noindex,follow + out of sitemap",src/data/site.ts quote indexability quota,Restore INDEXABLE_GENERATED_QUOTES_PER_THEME from 0 to 6.,"200, self-canonical, index,follow, present in sitemap",Low; deterministic code-level rollback with no content loss or redirect chain.
https://echobuddha.com/quotes/letting-go/you-do-not-need-to-carry-every-thought-that/,"index,follow + sitemap → noindex,follow + out of sitemap",src/data/site.ts quote indexability quota,Restore INDEXABLE_GENERATED_QUOTES_PER_THEME from 0 to 6.,"200, self-canonical, index,follow, present in sitemap",Low; deterministic code-level rollback with no content loss or redirect chain.
https://echobuddha.com/quotes/meditation/a-short-sincere-practice-can-steady-a-long-and/,"index,follow + sitemap → noindex,follow + out of sitemap",src/data/site.ts quote indexability quota,Restore INDEXABLE_GENERATED_QUOTES_PER_THEME from 0 to 6.,"200, self-canonical, index,follow, present in sitemap",Low; deterministic code-level rollback with no content loss or redirect chain.
https://echobuddha.com/quotes/meditation/follow-the-breath-lightly-as-you-would-listen-to/,"index,follow + sitemap → noindex,follow + out of sitemap",src/data/site.ts quote indexability quota,Restore INDEXABLE_GENERATED_QUOTES_PER_THEME from 0 to 6.,"200, self-canonical, index,follow, present in sitemap",Low; deterministic code-level rollback with no content loss or redirect chain.
https://echobuddha.com/quotes/meditation/meditation-is-not-leaving-life-it-is-learning-how/,"index,follow + sitemap → noindex,follow + out of sitemap",src/data/site.ts quote indexability quota,Restore INDEXABLE_GENERATED_QUOTES_PER_THEME from 0 to 6.,"200, self-canonical, index,follow, present in sitemap",Low; deterministic code-level rollback with no content loss or redirect chain.
https://echobuddha.com/quotes/meditation/silence-is-not-empty-when-the-heart-is-listening/,"index,follow + sitemap → noindex,follow + out of sitemap",src/data/site.ts quote indexability quota,Restore INDEXABLE_GENERATED_QUOTES_PER_THEME from 0 to 6.,"200, self-canonical, index,follow, present in sitemap",Low; deterministic code-level rollback with no content loss or redirect chain.
https://echobuddha.com/quotes/meditation/sit-without-demanding-silence-and-the-mind-will-teach/,"index,follow + sitemap → noindex,follow + out of sitemap",src/data/site.ts quote indexability quota,Restore INDEXABLE_GENERATED_QUOTES_PER_THEME from 0 to 6.,"200, self-canonical, index,follow, present in sitemap",Low; deterministic code-level rollback with no content loss or redirect chain.
https://echobuddha.com/quotes/meditation/the-cushion-is-a-place-to-practice-returning-not/,"index,follow + sitemap → noindex,follow + out of sitemap",src/data/site.ts quote indexability quota,Restore INDEXABLE_GENERATED_QUOTES_PER_THEME from 0 to 6.,"200, self-canonical, index,follow, present in sitemap",Low; deterministic code-level rollback with no content loss or redirect chain.
https://echobuddha.com/quotes/mindfulness/a-peaceful-mind-begins-with-one-honest-breath/,"index,follow + sitemap → noindex,follow + out of sitemap",src/data/site.ts quote indexability quota,Restore INDEXABLE_GENERATED_QUOTES_PER_THEME from 0 to 6.,"200, self-canonical, index,follow, present in sitemap",Low; deterministic code-level rollback with no content loss or redirect chain.
https://echobuddha.com/quotes/mindfulness/notice-what-is-here-before-deciding-what-it-means/,"index,follow + sitemap → noindex,follow + out of sitemap",src/data/site.ts quote indexability quota,Restore INDEXABLE_GENERATED_QUOTES_PER_THEME from 0 to 6.,"200, self-canonical, index,follow, present in sitemap",Low; deterministic code-level rollback with no content loss or redirect chain.
https://echobuddha.com/quotes/mindfulness/one-mindful-pause-can-change-the-direction-of-an/,"index,follow + sitemap → noindex,follow + out of sitemap",src/data/site.ts quote indexability quota,Restore INDEXABLE_GENERATED_QUOTES_PER_THEME from 0 to 6.,"200, self-canonical, index,follow, present in sitemap",Low; deterministic code-level rollback with no content loss or redirect chain.
https://echobuddha.com/quotes/mindfulness/peace-grows-when-attention-stops-running-ahead-of-the/,"index,follow + sitemap → noindex,follow + out of sitemap",src/data/site.ts quote indexability quota,Restore INDEXABLE_GENERATED_QUOTES_PER_THEME from 0 to 6.,"200, self-canonical, index,follow, present in sitemap",Low; deterministic code-level rollback with no content loss or redirect chain.
https://echobuddha.com/quotes/mindfulness/return-to-the-breath-before-you-return-to-the/,"index,follow + sitemap → noindex,follow + out of sitemap",src/data/site.ts quote indexability quota,Restore INDEXABLE_GENERATED_QUOTES_PER_THEME from 0 to 6.,"200, self-canonical, index,follow, present in sitemap",Low; deterministic code-level rollback with no content loss or redirect chain.
https://echobuddha.com/quotes/mindfulness/the-present-moment-asks-for-your-attention-not-your/,"index,follow + sitemap → noindex,follow + out of sitemap",src/data/site.ts quote indexability quota,Restore INDEXABLE_GENERATED_QUOTES_PER_THEME from 0 to 6.,"200, self-canonical, index,follow, present in sitemap",Low; deterministic code-level rollback with no content loss or redirect chain.
https://echobuddha.com/quotes/patience/be-patient-with-the-part-of-you-that-is/,"index,follow + sitemap → noindex,follow + out of sitemap",src/data/site.ts quote indexability quota,Restore INDEXABLE_GENERATED_QUOTES_PER_THEME from 0 to 6.,"200, self-canonical, index,follow, present in sitemap",Low; deterministic code-level rollback with no content loss or redirect chain.
https://echobuddha.com/quotes/patience/growth-is-quiet-work-often-invisible-until-the-season/,"index,follow + sitemap → noindex,follow + out of sitemap",src/data/site.ts quote indexability quota,Restore INDEXABLE_GENERATED_QUOTES_PER_THEME from 0 to 6.,"200, self-canonical, index,follow, present in sitemap",Low; deterministic code-level rollback with no content loss or redirect chain.
https://echobuddha.com/quotes/patience/not-every-delay-is-an-obstacle-some-are-invitations/,"index,follow + sitemap → noindex,follow + out of sitemap",src/data/site.ts quote indexability quota,Restore INDEXABLE_GENERATED_QUOTES_PER_THEME from 0 to 6.,"200, self-canonical, index,follow, present in sitemap",Low; deterministic code-level rollback with no content loss or redirect chain.
https://echobuddha.com/quotes/patience/patience-is-the-strength-to-remain-present-while-life/,"index,follow + sitemap → noindex,follow + out of sitemap",src/data/site.ts quote indexability quota,Restore INDEXABLE_GENERATED_QUOTES_PER_THEME from 0 to 6.,"200, self-canonical, index,follow, present in sitemap",Low; deterministic code-level rollback with no content loss or redirect chain.
https://echobuddha.com/quotes/patience/wait-long-enough-for-the-first-reaction-to-become/,"index,follow + sitemap → noindex,follow + out of sitemap",src/data/site.ts quote indexability quota,Restore INDEXABLE_GENERATED_QUOTES_PER_THEME from 0 to 6.,"200, self-canonical, index,follow, present in sitemap",Low; deterministic code-level rollback with no content loss or redirect chain.
https://echobuddha.com/quotes/patience/when-anger-rises-pause-long-enough-to-see-the/,"index,follow + sitemap → noindex,follow + out of sitemap",src/data/site.ts quote indexability quota,Restore INDEXABLE_GENERATED_QUOTES_PER_THEME from 0 to 6.,"200, self-canonical, index,follow, present in sitemap",Low; deterministic code-level rollback with no content loss or redirect chain.
https://echobuddha.com/quotes/practice/do-not-wait-to-feel-ready-before-choosing-what/,"index,follow + sitemap → noindex,follow + out of sitemap",src/data/site.ts quote indexability quota,Restore INDEXABLE_GENERATED_QUOTES_PER_THEME from 0 to 6.,"200, self-canonical, index,follow, present in sitemap",Low; deterministic code-level rollback with no content loss or redirect chain.
https://echobuddha.com/quotes/practice/practice-becomes-real-when-it-enters-your-speech-and/,"index,follow + sitemap → noindex,follow + out of sitemap",src/data/site.ts quote indexability quota,Restore INDEXABLE_GENERATED_QUOTES_PER_THEME from 0 to 6.,"200, self-canonical, index,follow, present in sitemap",Low; deterministic code-level rollback with no content loss or redirect chain.
https://echobuddha.com/quotes/practice/the-path-is-not-far-away-it-is-the/,"index,follow + sitemap → noindex,follow + out of sitemap",src/data/site.ts quote indexability quota,Restore INDEXABLE_GENERATED_QUOTES_PER_THEME from 0 to 6.,"200, self-canonical, index,follow, present in sitemap",Low; deterministic code-level rollback with no content loss or redirect chain.
https://echobuddha.com/quotes/practice/the-smallest-wholesome-action-is-larger-than-the-finest/,"index,follow + sitemap → noindex,follow + out of sitemap",src/data/site.ts quote indexability quota,Restore INDEXABLE_GENERATED_QUOTES_PER_THEME from 0 to 6.,"200, self-canonical, index,follow, present in sitemap",Low; deterministic code-level rollback with no content loss or redirect chain.
https://echobuddha.com/quotes/practice/walk-slowly-enough-to-notice-where-your-life-is/,"index,follow + sitemap → noindex,follow + out of sitemap",src/data/site.ts quote indexability quota,Restore INDEXABLE_GENERATED_QUOTES_PER_THEME from 0 to 6.,"200, self-canonical, index,follow, present in sitemap",Low; deterministic code-level rollback with no content loss or redirect chain.
https://echobuddha.com/quotes/practice/your-next-response-is-always-part-of-the-path/,"index,follow + sitemap → noindex,follow + out of sitemap",src/data/site.ts quote indexability quota,Restore INDEXABLE_GENERATED_QUOTES_PER_THEME from 0 to 6.,"200, self-canonical, index,follow, present in sitemap",Low; deterministic code-level rollback with no content loss or redirect chain.
https://echobuddha.com/quotes/renewal/a-new-direction-can-start-with-one-different-choice/,"index,follow + sitemap → noindex,follow + out of sitemap",src/data/site.ts quote indexability quota,Restore INDEXABLE_GENERATED_QUOTES_PER_THEME from 0 to 6.,"200, self-canonical, index,follow, present in sitemap",Low; deterministic code-level rollback with no content loss or redirect chain.
https://echobuddha.com/quotes/renewal/begin-again-gently-the-breath-is-always-willing/,"index,follow + sitemap → noindex,follow + out of sitemap",src/data/site.ts quote indexability quota,Restore INDEXABLE_GENERATED_QUOTES_PER_THEME from 0 to 6.,"200, self-canonical, index,follow, present in sitemap",Low; deterministic code-level rollback with no content loss or redirect chain.
https://echobuddha.com/quotes/renewal/begin-again-without-turning-yesterday-into-a-sentence/,"index,follow + sitemap → noindex,follow + out of sitemap",src/data/site.ts quote indexability quota,Restore INDEXABLE_GENERATED_QUOTES_PER_THEME from 0 to 6.,"200, self-canonical, index,follow, present in sitemap",Low; deterministic code-level rollback with no content loss or redirect chain.
https://echobuddha.com/quotes/renewal/morning-is-not-the-only-time-a-life-can/,"index,follow + sitemap → noindex,follow + out of sitemap",src/data/site.ts quote indexability quota,Restore INDEXABLE_GENERATED_QUOTES_PER_THEME from 0 to 6.,"200, self-canonical, index,follow, present in sitemap",Low; deterministic code-level rollback with no content loss or redirect chain.
https://echobuddha.com/quotes/renewal/the-path-welcomes-your-return-more-often-than-pride/,"index,follow + sitemap → noindex,follow + out of sitemap",src/data/site.ts quote indexability quota,Restore INDEXABLE_GENERATED_QUOTES_PER_THEME from 0 to 6.,"200, self-canonical, index,follow, present in sitemap",Low; deterministic code-level rollback with no content loss or redirect chain.
