URL,Page family,Index state,AdSense script present,Ads eligible by route policy,Phase 3 compatibility,Reason
https://echobuddha.com/daily-reflections/impermanence-softens-clinging/,daily reflection,noindex,No,No,Compatible,Noindex does not block accessibility; route remains excluded from page-level ad eligibility where applicable.
https://echobuddha.com/daily-reflections/kindness-with-boundaries/,daily reflection,noindex,No,No,Compatible,Noindex does not block accessibility; route remains excluded from page-level ad eligibility where applicable.
https://echobuddha.com/daily-reflections/let-the-feeling-pass/,daily reflection,noindex,No,No,Compatible,Noindex does not block accessibility; route remains excluded from page-level ad eligibility where applicable.
https://echobuddha.com/daily-reflections/letting-go-keeps-care/,daily reflection,noindex,No,No,Compatible,Noindex does not block accessibility; route remains excluded from page-level ad eligibility where applicable.
https://echobuddha.com/daily-reflections/listen-before-answering/,daily reflection,noindex,No,No,Compatible,Noindex does not block accessibility; route remains excluded from page-level ad eligibility where applicable.
https://echobuddha.com/daily-reflections/metta-for-a-difficult-person/,daily reflection,noindex,No,No,Compatible,Noindex does not block accessibility; route remains excluded from page-level ad eligibility where applicable.
https://echobuddha.com/daily-reflections/mindful-work/,daily reflection,noindex,No,No,Compatible,Noindex does not block accessibility; route remains excluded from page-level ad eligibility where applicable.
https://echobuddha.com/daily-reflections/morning-intention/,daily reflection,noindex,No,No,Compatible,Noindex does not block accessibility; route remains excluded from page-level ad eligibility where applicable.
https://echobuddha.com/daily-reflections/notice-before-fixing/,daily reflection,noindex,No,No,Compatible,Noindex does not block accessibility; route remains excluded from page-level ad eligibility where applicable.
https://echobuddha.com/daily-reflections/one-honest-breath/,daily reflection,noindex,No,No,Compatible,Noindex does not block accessibility; route remains excluded from page-level ad eligibility where applicable.
https://echobuddha.com/daily-reflections/one-step-on-the-path/,daily reflection,noindex,No,No,Compatible,Noindex does not block accessibility; route remains excluded from page-level ad eligibility where applicable.
https://echobuddha.com/daily-reflections/patience-before-anger-speaks/,daily reflection,noindex,No,No,Compatible,Noindex does not block accessibility; route remains excluded from page-level ad eligibility where applicable.
https://echobuddha.com/daily-reflections/rest-without-escape/,daily reflection,noindex,No,No,Compatible,Noindex does not block accessibility; route remains excluded from page-level ad eligibility where applicable.
https://echobuddha.com/daily-reflections/see-the-conditions/,daily reflection,noindex,No,No,Compatible,Noindex does not block accessibility; route remains excluded from page-level ad eligibility where applicable.
https://echobuddha.com/daily-reflections/simple-goodwill/,daily reflection,noindex,No,No,Compatible,Noindex does not block accessibility; route remains excluded from page-level ad eligibility where applicable.
https://echobuddha.com/daily-reflections/small-actions-shape-the-mind/,daily reflection,noindex,No,No,Compatible,Noindex does not block accessibility; route remains excluded from page-level ad eligibility where applicable.
https://echobuddha.com/daily-reflections/soften-the-inner-argument/,daily reflection,noindex,No,No,Compatible,Noindex does not block accessibility; route remains excluded from page-level ad eligibility where applicable.
https://echobuddha.com/daily-reflections/speech-can-reduce-suffering/,daily reflection,noindex,No,No,Compatible,Noindex does not block accessibility; route remains excluded from page-level ad eligibility where applicable.
https://echobuddha.com/daily-reflections/the-first-truth-is-kind/,daily reflection,noindex,No,No,Compatible,Noindex does not block accessibility; route remains excluded from page-level ad eligibility where applicable.
https://echobuddha.com/daily-reflections/thoughts-are-visitors/,daily reflection,noindex,No,No,Compatible,Noindex does not block accessibility; route remains excluded from page-level ad eligibility where applicable.
https://echobuddha.com/daily-reflections/today/,daily reflection utility,noindex,No,No,Compatible,Noindex does not block accessibility; route remains excluded from page-level ad eligibility where applicable.
https://echobuddha.com/daily-reflections/walking-as-practice/,daily reflection,noindex,No,No,Compatible,Noindex does not block accessibility; route remains excluded from page-level ad eligibility where applicable.
https://echobuddha.com/disclaimer/,trust/policy,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/editorial-policy/,trust/policy,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/how-echo-buddha-creates-content/,trust/policy,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/learn/,hub/utility,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/learn/buddhism-101/,learn hub,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/learn/buddhism-101/a-simple-daily-buddhist-practice/,learn detail,indexable,Yes,Potentially,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/learn/buddhism-101/dependent-origination-explained/,learn detail,indexable,Yes,Potentially,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/learn/buddhism-101/five-aggregates-buddhism/,learn detail,indexable,Yes,Potentially,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/learn/buddhism-101/five-hindrances-in-buddhism/,learn detail,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/learn/buddhism-101/five-precepts-buddhism/,learn detail,indexable,Yes,Potentially,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/learn/buddhism-101/four-brahmaviharas/,learn detail,indexable,Yes,Potentially,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/learn/buddhism-101/how-to-practice-buddhism-at-home/,learn detail,indexable,Yes,Potentially,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/learn/buddhism-101/middle-way-explained-for-beginners/,learn detail,indexable,Yes,Potentially,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/learn/buddhism-101/right-livelihood-buddhism/,learn detail,indexable,Yes,Potentially,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/learn/buddhism-101/the-four-noble-truths-explained/,learn detail,indexable,Yes,Potentially,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/learn/buddhism-101/the-noble-eightfold-path-explained/,learn detail,indexable,Yes,Potentially,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/learn/buddhism-101/the-three-jewels-explained/,learn detail,indexable,Yes,Potentially,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/learn/buddhism-101/three-marks-of-existence/,learn detail,indexable,Yes,Potentially,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/learn/buddhism-101/threefold-training-sila-samadhi-panna/,learn detail,indexable,Yes,Potentially,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/learn/buddhism-101/what-is-buddhism/,learn detail,indexable,Yes,Potentially,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/learn/buddhism-101/what-is-impermanence/,learn detail,indexable,Yes,Potentially,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/learn/buddhism-101/what-is-karma-in-buddhism/,learn detail,indexable,Yes,Potentially,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/learn/buddhism-101/what-is-mindfulness/,learn detail,indexable,Yes,Potentially,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/learn/buddhism-101/who-was-the-buddha/,learn detail,indexable,Yes,Potentially,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/learn/buddhism-for-beginners/,learn hub,indexable,Yes,Potentially,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/learn/buddhist-dictionary/,learn hub,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/learn/buddhist-dictionary/anatta/,learn detail,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/learn/buddhist-dictionary/anicca/,learn detail,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/learn/buddhist-dictionary/compassion/,learn detail,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/learn/buddhist-dictionary/dhamma/,learn detail,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/learn/buddhist-dictionary/dukkha/,learn detail,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/learn/buddhist-dictionary/karma/,learn detail,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/learn/buddhist-dictionary/karuna/,learn detail,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/learn/buddhist-dictionary/metta/,learn detail,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/learn/buddhist-dictionary/mindfulness/,learn detail,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/learn/buddhist-dictionary/nirvana/,learn detail,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/learn/buddhist-dictionary/pali-canon/,learn detail,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/learn/buddhist-dictionary/sangha/,learn detail,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/learn/buddhist-dictionary/sati/,learn detail,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/learn/buddhist-dictionary/sutta/,learn detail,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/learn/buddhist-resources/,learn hub,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/learn/dhammapada-reflections/,learn hub,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/learn/dhammapada-reflections/avoid-evil-do-good-purify-the-mind/,learn detail,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/learn/dhammapada-reflections/better-than-a-thousand-empty-words/,learn detail,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/learn/dhammapada-reflections/hatred-is-not-ended-by-hatred/,learn detail,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/learn/dhammapada-reflections/peace-comes-from-a-trained-mind/,learn detail,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/learn/dhammapada-reflections/the-mind-leads-all-things/,learn detail,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/learn/eightfold-path/,learn hub,indexable,Yes,Potentially,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/learn/four-noble-truths/,learn hub,indexable,Yes,Potentially,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/learn/questions-about-buddhism/,learn hub,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/learn/sutta-for-daily-life/,learn hub,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/learn/sutta-for-daily-life/buddhas-teaching-on-patience/,learn detail,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/learn/sutta-for-daily-life/dhammacakkappavattana-sutta-four-noble-truths/,learn detail,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/learn/sutta-for-daily-life/kalama-sutta-and-wise-thinking/,learn detail,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/learn/sutta-for-daily-life/magga-vibhanga-sutta-eightfold-path/,learn detail,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/learn/sutta-for-daily-life/metta-sutta-explained-for-daily-life/,learn detail,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/learn/sutta-for-daily-life/mindfulness-of-breathing-explained-simply/,learn detail,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/learn/sutta-for-daily-life/right-speech-in-daily-life/,learn detail,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/meditation-guide/,other,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/meditation-safety/,trust/policy,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/meditation/,hub/utility,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/meditation/10-minute-meditation-practice/,meditation detail,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/meditation/5-minute-meditation-practice/,meditation detail,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/meditation/breathing-meditation/,meditation detail,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/meditation/loving-kindness-meditation/,meditation detail,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/meditation/meditation-for-beginners/,meditation detail,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/meditation/meditation-posture-for-beginners/,meditation detail,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/meditation/mindfulness-in-daily-life/,meditation detail,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/meditation/walking-meditation/,meditation detail,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/meditation/when-meditation-feels-hard/,meditation detail,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/mindful-living/,hub/utility,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/privacy-policy/,trust/policy,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/quote-attribution-policy/,trust/policy,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/quotes/,hub/utility,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/quotes/awareness/,quote category,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/quotes/awareness/acceptance-before-next-step/,quote story,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/quotes/awareness/anger-asks-for-speed-awareness-asks-for-one-more/,quote story,noindex,No,No,Compatible,Noindex does not block accessibility; route remains excluded from page-level ad eligibility where applicable.
https://echobuddha.com/quotes/awareness/awareness-does-not-remove-the-storm-it-keeps-you/,quote story,noindex,No,No,Compatible,Noindex does not block accessibility; route remains excluded from page-level ad eligibility where applicable.
https://echobuddha.com/quotes/awareness/clear-seeing-begins-with-the-courage-to-stop-looking/,quote story,noindex,No,No,Compatible,Noindex does not block accessibility; route remains excluded from page-level ad eligibility where applicable.
https://echobuddha.com/quotes/awareness/feelings-are-honest-about-their-presence-not-always-about/,quote story,noindex,No,No,Compatible,Noindex does not block accessibility; route remains excluded from page-level ad eligibility where applicable.
https://echobuddha.com/quotes/awareness/feelings-without-the-wheel/,quote story,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/quotes/awareness/look-beneath-the-reaction-and-you-may-find-a/,quote story,noindex,No,No,Compatible,Noindex does not block accessibility; route remains excluded from page-level ad eligibility where applicable.
https://echobuddha.com/quotes/awareness/name-the-feeling-gently-and-it-may-stop-speaking/,quote story,noindex,No,No,Compatible,Noindex does not block accessibility; route remains excluded from page-level ad eligibility where applicable.
https://echobuddha.com/quotes/awareness/notice-the-habit-before-trying-to-become-someone-without/,quote story,noindex,No,No,Compatible,Noindex does not block accessibility; route remains excluded from page-level ad eligibility where applicable.
https://echobuddha.com/quotes/awareness/one-breath-before-anger-replies/,quote story,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/quotes/awareness/small-acts-of-attention-can-turn-an-ordinary-day/,quote story,noindex,No,No,Compatible,Noindex does not block accessibility; route remains excluded from page-level ad eligibility where applicable.
https://echobuddha.com/quotes/awareness/the-body-often-knows-you-are-overwhelmed-before-the/,quote story,noindex,No,No,Compatible,Noindex does not block accessibility; route remains excluded from page-level ad eligibility where applicable.
https://echobuddha.com/quotes/awareness/thoughts-are-visitors/,quote story,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/quotes/awareness/thoughts-pass-without-commanding-you/,quote story,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/quotes/awareness/what-you-can-observe-clearly-no-longer-controls-you/,quote story,noindex,No,No,Compatible,Noindex does not block accessibility; route remains excluded from page-level ad eligibility where applicable.
https://echobuddha.com/quotes/awareness/when-the-mind-tightens-let-the-body-be-your/,quote story,noindex,No,No,Compatible,Noindex does not block accessibility; route remains excluded from page-level ad eligibility where applicable.
https://echobuddha.com/quotes/compassion/,quote category,indexable,No,No,Compatible,Indexability unchanged; Phase 3 did not expand monetization.
https://echobuddha.com/quotes/compassion/a-gentle-response-can-end-suffering-that-anger-would/,quote story,noindex,No,No,Compatible,Noindex does not block accessibility; route remains excluded from page-level ad eligibility where applicable.
